#{"t_start": 1763362893.3220696, "env_id": "None"}
r,l,t
-5.0,1,142.820862
-5.0,1,142.826918
-5.0,1,142.832843
-5.0,2,142.848028
-5.0,2,142.857543
-5.0,1,142.863055
-5.0,1,142.870923
-5.0,1,142.874758
-5.0,1,142.882416
-5.0,1,142.890342
-5.0,1,142.894567
-5.0,1,142.898474
-5.0,1,142.905469
-5.0,1,142.91158
-5.0,1,142.919466
-5.0,1,142.922585
-5.0,1,142.92909
-5.0,1,142.933272
-5.0,3,142.952754
-5.0,1,142.960636
-5.0,1,142.966562
-5.0,1,142.971701
-5.0,1,142.976127
-5.0,1,142.983331
-5.0,1,142.991818
-5.0,1,142.996168
-5.0,1,143.004304
-5.0,4,143.028708
-5.0,1,143.034719
-5.0,1,143.042208
-5.0,1,143.045571
-5.0,1,143.050996
-5.0,1,143.057918
-5.0,1,143.065473
-5.0,1,143.070831
-5.0,3,143.090441
-5.0,1,143.095834
-5.0,1,143.103774
-5.0,1,143.108311
-5.0,1,143.117509
-5.0,1,143.123091
-5.0,1,143.130939
-5.0,1,143.13597
-5.0,1,143.144512
-5.0,1,143.152164
-5.0,1,143.159374
-5.0,1,143.163988
-5.0,1,143.172142
-5.0,2,143.184421
-5.0,1,143.189507
-5.0,1,143.198573
-5.0,1,143.203199
-5.0,1,143.208609
-5.0,1,143.216311
-5.0,1,143.222745
-5.0,1,143.227973
-5.0,1,143.236653
-5.0,1,143.242141
-5.0,1,143.249752
-5.0,1,143.257303
-5.0,1,143.263107
-5.0,2,143.276325
-5.0,1,143.281363
-5.0,1,143.289751
-5.0,1,143.295382
-5.0,1,143.301189
-5.0,1,143.307487
-5.0,1,143.316042
-5.0,1,143.323303
-5.0,1,143.329266
-5.0,2,143.341261
-5.0,1,143.348814
-5.0,1,143.354598
-5.0,1,143.361088
-5.0,1,143.368655
-5.0,2,143.380735
-5.0,2,143.399358
-5.0,2,143.409933
-5.0,1,143.417381
-5.0,1,143.424963
-5.0,1,143.429686
-5.0,2,143.443312
-5.0,1,143.451626
-5.0,2,143.463319
-5.0,1,143.471066
-5.0,1,143.475952
-5.0,1,143.482723
-5.0,1,143.491549
-5.0,1,143.496141
-5.0,1,143.503981
-5.0,1,143.512647
-5.0,1,143.520278
-5.0,1,143.527793
-5.0,1,143.533095
-7.02,1,143.541398
-5.0,1,143.547223
-5.0,1,143.551539
-5.0,1,143.559847
-5.0,1,143.565405
-5.0,1,143.574297
-5.0,2,143.585605
-7.02,1,143.591739
-5.0,1,143.596488
-5.0,1,143.601574
-5.0,1,143.609302
-5.0,1,143.617087
-5.0,1,143.621231
-5.0,1,143.627346
-5.0,1,143.635494
-5.0,1,143.641678
-5.0,1,143.64874
-5.0,1,143.654639
-5.0,1,143.660931
-2.02,1,143.664985
-5.0,2,143.680132
-5.0,1,143.68717
-5.0,1,143.696045
-5.0,1,143.701917
-5.0,1,143.709459
-5.0,1,143.716131
-5.0,1,143.72102
-5.0,1,143.727548
-5.0,2,143.742304
-5.0,1,143.749334
-5.0,2,143.762688
-5.0,1,143.767485
-5.0,2,143.77968
-5.0,1,143.787472
-5.0,1,143.79398
-5.0,2,143.812318
-5.0,1,143.819084
-5.0,1,143.824911
-5.0,1,143.831021
-7.02,2,143.844031
-5.0,1,143.851457
-5.0,1,143.857716
-7.02,1,143.861739
-5.0,1,143.87085
-5.0,1,143.875654
-5.0,1,143.882243
-5.0,1,143.892214
-5.0,1,143.899303
-5.0,1,143.902992
-5.0,1,143.909984
-5.0,1,143.918415
-5.0,1,143.922556
-5.0,1,143.929711
-5.0,1,143.935678
-5.0,1,143.940525
-5.0,1,143.947964
-5.0,1,143.95546
-5.0,1,143.960425
-5.0,1,143.966285
-5.0,1,143.975246
-5.0,1,143.981967
-5.0,1,143.985681
-5.0,1,143.994242
-5.0,1,144.002786
-5.0,1,144.008507
-5.0,1,144.013786
-5.0,1,144.021079
-5.0,1,144.027151
-5.0,1,144.032833
-5.0,1,144.041932
-5.0,1,144.047787
-7.02,1,144.055656
-5.0,2,144.067333
-5.0,1,144.074708
-5.0,1,144.080984
-5.0,1,144.089144
-5.0,1,144.093299
-5.0,1,144.100502
-5.0,1,144.106513
-5.0,1,144.111537
-5.0,1,144.116841
-5.0,1,144.124382
-5.0,1,144.129207
-5.0,1,144.137139
-5.0,1,144.141843
-5.0,3,144.163628
-5.0,1,144.16956
-5.0,1,144.176861
-5.0,1,144.184127
-5.0,1,144.189679
-5.0,1,144.197335
-5.0,2,144.209074
-5.0,1,144.216727
-5.0,1,144.221126
-5.0,1,144.229427
-5.0,1,144.235732
-5.0,2,144.248306
-5.0,2,144.261099
-5.0,2,144.273918
-5.0,1,144.282109
-5.0,1,144.28812
-5.0,1,144.294079
-5.0,1,144.30005
-5.0,1,144.306878
-5.0,1,144.314035
-5.0,1,144.321323
-5.0,1,144.325443
-5.0,1,144.331951
-5.0,1,144.339795
-5.0,1,144.347036
-5.0,1,144.352117
-5.0,1,144.361241
-5.0,1,144.367995
-5.0,1,144.37527
-5.0,3,144.393077
-5.0,1,144.398793
-5.0,1,144.407237
-5.0,1,144.412569
-2.02,1,144.416155
-5.0,1,144.422894
-5.0,1,144.429
-5.0,1,144.436696
-5.0,1,144.443717
-5.0,1,144.449856
-5.0,1,144.456311
-5.0,1,144.46302
-5.0,1,144.468885
-5.0,1,144.477434
-5.0,1,144.481877
-5.0,1,144.487613
-5.0,1,144.496776
-5.0,1,144.503861
-5.0,1,144.510566
-5.0,1,144.514427
-5.0,1,144.52142
-5.0,1,144.526882
-5.0,1,144.533559
-5.0,2,144.547342
-5.0,1,144.555015
-5.0,1,144.562196
-5.0,1,144.570483
-5.0,1,144.574639
-5.0,1,144.579489
-5.0,1,144.588462
-5.0,1,144.595001
-7.02,1,144.602397
-5.0,1,144.60635
-5.0,2,144.621258
-5.0,1,144.627743
-5.0,1,144.632881
-5.0,1,144.639477
-5.0,1,144.646121
-5.0,1,144.653691
-5.0,1,144.660068
-5.0,1,144.667418
-5.0,1,144.674787
-5.0,1,144.680768
-5.0,1,144.686059
-5.0,1,144.691616
-5.0,1,144.700486
-5.0,1,144.707523
-5.0,1,144.711989
-5.0,1,144.718351
-5.0,1,144.724962
-5.0,1,144.730102
-5.0,1,144.738507
-5.0,1,144.743378
-5.0,1,144.750157
-5.0,1,144.755484
-5.0,1,144.763034
-5.0,1,144.769556
-5.0,1,144.774496
-5.0,1,144.781558
-5.0,1,144.788148
-5.0,1,144.794162
-5.0,1,144.801474
-5.0,1,144.809502
-5.0,1,144.819335
-5.0,1,144.825616
-5.0,1,144.831327
-5.0,1,144.837831
-5.0,1,144.845721
-5.0,1,144.852112
-7.02,1,144.860679
-5.0,1,144.867007
-5.0,1,144.871367
-5.0,1,144.87789
-5.0,1,144.88363
-5.0,1,144.891774
-5.0,2,144.90703
-5.0,1,144.915015
-5.0,1,144.920936
-5.0,1,144.92942
-5.0,1,144.934349
-5.0,4,144.959454
-5.0,1,144.966895
-5.0,1,144.972942
-5.0,1,144.981846
-5.0,1,144.985608
-5.0,1,144.992564
-5.0,1,144.999568
-5.0,1,145.007361
-5.0,1,145.013946
-5.0,1,145.022482
-5.0,2,145.034139
-5.0,1,145.03869
-5.0,1,145.046404
-5.0,1,145.053696
-5.0,1,145.060099
-5.0,2,145.070611
-5.0,1,145.076307
-5.0,1,145.081656
-5.0,1,145.091361
-5.0,1,145.097267
-5.0,1,145.104011
-5.0,2,145.114751
-5.0,1,145.121461
-5.0,1,145.127224
-5.0,1,145.135382
-5.0,1,145.146776
-5.0,1,145.151925
-5.0,1,145.156916
-5.0,1,145.16325
-5.0,1,145.168755
-5.0,1,145.176396
-5.0,1,145.181905
-5.0,1,145.190216
-5.0,1,145.19816
-5.0,1,145.204443
-5.0,1,145.211873
-5.0,1,145.217434
-5.0,1,145.22254
-5.0,1,145.228442
-5.0,1,145.236302
-5.0,1,145.242094
-5.0,1,145.249711
-5.0,1,145.259418
-5.0,1,145.264214
-5.0,1,145.269645
-5.0,1,145.274322
-5.0,1,145.282715
-5.0,2,145.295994
-5.0,1,145.304688
-5.0,3,145.322975
-5.0,1,145.328934
-2.02,2,145.344595
-7.02,1,145.349153
-5.0,1,145.356927
-5.0,2,145.37114
-5.0,1,145.376471
-5.0,1,145.382832
-5.0,1,145.390925
-5.0,4,145.417366
-5.0,1,145.426349
-5.0,1,145.431025
-7.02,1,145.437312
-5.0,1,145.445296
-5.0,1,145.452371
-5.0,1,145.459222
-5.0,1,145.466668
-5.0,1,145.474544
-5.0,2,145.491754
-5.0,1,145.49775
-5.0,1,145.50412
-5.0,2,145.51778
-5.0,2,145.529495
-5.0,1,145.535567
-5.0,1,145.544737
-5.0,1,145.550306
-5.0,1,145.55664
-5.0,3,145.574129
-5.0,2,145.590731
-5.0,1,145.596402
-5.0,2,145.607915
-5.0,1,145.615857
-7.02,1,145.621983
-5.0,1,145.630606
-5.0,1,145.63552
-7.02,1,145.640786
-5.0,1,145.645906
-5.0,1,145.656075
-5.0,2,145.669891
-5.0,1,145.676641
-5.0,1,145.685085
-5.0,1,145.691296
-5.0,1,145.698482
-5.0,1,145.704509
-5.0,1,145.711636
-5.0,1,145.717994
-5.0,1,145.723709
-5.0,1,145.732118
-5.0,1,145.738275
-5.0,1,145.744254
-5.0,1,145.749288
-5.0,1,145.755255
-5.0,1,145.760392
-5.0,1,145.769125
-5.0,4,145.796668
-5.0,1,145.803219
-5.0,1,145.810054
-5.0,1,145.816633
-5.0,1,145.822247
-5.0,1,145.828378
-5.0,1,145.835002
-5.0,1,145.843238
-5.0,1,145.851713
-5.0,1,145.856105
-5.0,1,145.863804
-5.0,1,145.869567
-5.0,1,145.877537
-5.0,1,145.88258
-5.0,1,145.886821
-5.0,1,145.896691
-5.0,2,145.907543
-5.0,1,145.918269
-5.0,1,145.92284
-5.0,1,145.928707
-5.0,1,145.935474
-5.0,1,145.942895
-5.0,1,145.947193
-5.0,1,145.953938
-5.0,1,145.95919
-5.0,1,145.964189
-5.0,2,145.979841
-5.0,1,145.986139
-5.0,1,145.991324
-5.0,1,145.997069
-5.0,1,146.005446
-5.0,1,146.010722
-5.0,1,146.016346
-5.0,1,146.022507
-5.0,1,146.031482
-5.0,1,146.038558
-5.0,1,146.044626
-5.0,1,146.049099
-5.0,1,146.054561
-5.0,1,146.062693
-5.0,7,146.109617
-5.0,1,146.115775
-5.0,1,146.125287
-5.0,1,146.129974
-5.0,1,146.141105
-5.0,1,146.147134
-5.0,1,146.152046
-5.0,1,146.159971
-5.0,1,146.164127
-5.0,1,146.173746
-5.0,1,146.179547
-5.0,1,146.184992
-5.0,1,146.193191
-5.0,1,146.198282
-5.0,1,146.203761
-5.0,1,146.21117
-5.0,1,146.218412
-5.0,1,146.223201
-5.0,1,146.230937
-5.0,1,146.236728
-5.0,1,146.242089
-5.0,1,146.248446
-5.0,1,146.256862
-5.0,1,146.26422
-5.0,2,146.278215
-5.0,1,146.284096
-5.0,1,146.291165
-5.0,1,146.296228
-5.0,2,146.309746
-5.0,1,146.319348
-5.0,2,146.332317
-5.0,2,146.344171
-5.0,1,146.352402
-5.0,1,146.356165
-5.0,1,146.366534
-5.0,1,146.371393
-5.0,1,146.376658
-5.0,1,146.382521
-5.0,2,146.395825
-5.0,1,146.404155
-5.0,1,146.40864
-5.0,1,146.417931
-5.0,1,146.421268
-5.0,1,146.429983
-5.0,1,146.435525
-5.0,1,146.441407
-5.0,1,146.44729
-5.0,1,146.454308
-5.0,1,146.461847
-5.0,1,146.47105
-5.0,1,146.476286
-5.0,1,146.484634
-5.0,1,146.4895
-5.0,2,146.504301
-5.0,4,146.53045
-5.0,2,146.543392
-5.0,2,146.555499
-5.0,1,146.562384
-5.0,1,146.568038
-5.0,1,146.578149
-5.0,1,146.584122
-5.0,1,146.589219
-5.0,1,146.596143
-5.0,1,146.602265
-5.0,1,146.607906
-5.0,2,146.620958
-5.0,1,146.625997
-5.0,2,146.640306
-5.0,1,146.646996
-5.0,1,146.655892
-5.0,1,146.660412
-5.0,1,146.665527
-7.02,1,146.670997
-5.0,1,146.679072
-5.0,1,146.683876
-7.02,1,146.690843
-5.0,1,146.700066
-5.0,1,146.704409
-5.0,1,146.711148
-2.02,1,146.718853
-5.0,1,146.72423
-5.0,1,146.729552
-5.0,1,146.736979
-7.02,1,146.743778
-5.0,1,146.751427
-5.0,1,146.760902
-5.0,1,146.766696
-5.0,1,146.773718
-5.0,1,146.777831
-5.0,3,146.798704
-5.0,1,146.806291
-5.0,1,146.811201
-5.0,2,146.826006
-5.0,1,146.832366
-5.0,1,146.838581
-5.0,1,146.845324
-5.0,1,146.849852
-5.0,1,146.857304
-5.0,1,146.866098
-5.0,1,146.870855
-5.0,1,146.880071
-5.0,1,146.884374
-5.0,1,146.894697
-5.0,1,146.898843
-5.0,1,146.908693
-5.0,1,146.913075
-5.0,1,146.919507
-5.0,1,146.925955
-5.0,1,146.93499
-5.0,1,146.944243
-5.0,1,146.948875
-5.0,1,146.957597
-5.0,1,146.961552
-5.0,1,146.969762
-5.0,1,146.975448
-5.0,2,146.987501
-5.0,2,146.999909
-5.0,1,147.005576
-5.0,2,147.0178
-5.0,2,147.033341
-5.0,1,147.040596
-5.0,1,147.047969
-5.0,1,147.054095
-5.0,1,147.060654
-5.0,1,147.065903
-5.0,2,147.076321
-5.0,1,147.084174
-5.0,1,147.090019
-5.0,1,147.097622
-5.0,1,147.102288
-5.0,2,147.115136
-5.0,1,147.122155
-5.0,1,147.131265
-5.0,1,147.138647
-5.0,1,147.145727
-5.0,1,147.150831
-5.0,1,147.156479
-5.0,1,147.162946
-5.0,3,147.183682
-5.0,1,147.189976
-5.0,1,147.196195
-5.0,1,147.204964
-5.0,1,147.210928
-5.0,1,147.218013
-5.0,1,147.224026
-5.0,1,147.23327
-5.0,1,147.239686
-5.0,1,147.246634
-5.0,1,147.252666
-5.0,1,147.255925
-5.0,1,147.264361
-5.0,2,147.276379
-5.0,1,147.281445
-5.0,1,147.28831
-5.0,1,147.294939
-5.0,1,147.303725
-5.0,1,147.309202
-5.0,1,147.314254
-5.0,1,147.32005
-5.0,1,147.327764
-5.0,1,147.333738
-5.0,2,147.348222
-5.0,1,147.355268
-5.0,1,147.363278
-5.0,1,147.369425
-5.0,1,147.379141
-5.0,1,147.384356
-5.0,1,147.392777
-5.0,1,147.398497
-5.0,4,147.426576
-5.0,1,147.436257
-5.0,1,147.441915
-5.0,1,147.447501
-5.0,1,147.456258
-5.0,1,147.46437
-5.0,1,147.472322
-5.0,2,147.485698
-2.02,1,147.490626
-5.0,3,147.511022
-5.0,2,147.524616
-5.0,1,147.528362
-5.0,1,147.533866
-5.0,2,147.54709
-5.0,1,147.555019
-5.0,3,147.573891
-5.0,2,147.58919
-5.0,1,147.593112
-5.0,1,147.599852
-7.02,1,147.607252
-7.02,1,147.611895
-5.0,1,147.6181
-5.0,1,147.626371
-5.0,1,147.63317
-5.0,1,147.637114
-5.0,1,147.644585
-5.0,2,147.659391
-5.0,2,147.672892
-5.0,1,147.678295
-5.0,1,147.68568
-5.0,1,147.692564
-5.0,1,147.698648
-5.0,2,147.710436
-5.0,1,147.717642
-5.0,1,147.725065
-5.0,1,147.730055
-5.0,2,147.744977
-5.0,1,147.750145
-5.0,1,147.758981
-5.0,1,147.765341
-5.0,1,147.772415
-5.0,2,147.788337
-5.0,1,147.792796
-5.0,1,147.801909
-5.0,1,147.807802
-5.0,1,147.815406
-5.0,1,147.821708
-5.0,1,147.829129
-5.0,1,147.836068
-5.0,1,147.842322
-5.0,1,147.848829
-5.0,1,147.858535
-5.0,2,147.870612
-5.0,1,147.8782
-5.0,2,147.890087
-5.0,1,147.896835
-5.0,1,147.902362
-7.02,1,147.910147
-5.0,1,147.915354
-5.0,1,147.920861
-7.02,1,147.92737
-5.0,1,147.937555
-5.0,1,147.9415
-5.0,1,147.947392
-5.0,1,147.955978
-5.0,3,147.975381
-5.0,2,147.988547
-5.0,1,147.995377
-5.0,1,148.006002
-5.0,1,148.008879
-5.0,1,148.019079
-5.0,1,148.02421
-5.0,1,148.031773
-5.0,1,148.040304
-5.0,1,148.046759
-5.0,1,148.050214
-5.0,1,148.059134
-5.0,1,148.068376
-5.0,3,148.08584
-5.0,1,148.089905
-5.0,1,148.096703
-5.0,1,148.104337
-5.0,1,148.108908
-5.0,1,148.117309
-5.0,1,148.124047
-5.0,1,148.130002
-5.0,2,148.147877
-5.0,2,148.159305
-5.0,2,148.176102
-5.0,1,148.179712
-5.0,1,148.187866
-5.0,1,148.194397
-5.0,1,148.199286
-5.0,1,148.204209
-5.0,1,148.212149
-5.0,2,148.220818
-5.0,1,148.231175
-5.0,1,148.235063
-5.0,3,148.255327
-5.0,1,148.263148
-5.0,1,148.269562
-5.0,1,148.277169
-5.0,2,148.28783
-5.0,1,148.295559
-5.0,1,148.30245
-5.0,1,148.307691
-5.0,1,148.31181
-5.0,1,148.318826
-5.0,1,148.325775
-5.0,1,148.331409
-5.0,1,148.337837
-5.0,1,148.344841
-5.0,2,148.358612
-5.0,1,148.364725
-5.0,1,148.371459
-5.0,1,148.381006
-5.0,1,148.3895
-5.0,1,148.393296
-5.0,1,148.401079
-5.0,2,148.415947
-5.0,1,148.419505
-5.0,1,148.429845
-5.0,1,148.436204
-5.0,1,148.440669
-2.02,1,148.450625
-5.0,1,148.45731
-5.0,1,148.463403
-5.0,1,148.47324
-5.0,2,148.486456
-5.0,1,148.495684
-5.0,1,148.500554
-5.0,2,148.513589
-5.0,1,148.521961
-5.0,2,148.534734
-5.0,2,148.54982
-5.0,1,148.553296
-5.0,1,148.563691
-5.0,1,148.568526
-5.0,1,148.573246
-5.0,1,148.580296
-7.02,1,148.587389
-5.0,1,148.594981
-5.0,1,148.602215
-5.0,2,148.618828
-5.0,1,148.626338
-5.0,1,148.633173
-5.0,1,148.637964
-5.0,1,148.645764
-5.0,1,148.654088
-5.0,1,148.66067
-5.0,1,148.668432
-5.0,2,148.678664
-5.0,1,148.684742
-5.0,2,148.700599
-5.0,1,148.706759
-5.0,1,148.710023
-5.0,1,148.716579
-5.0,1,148.722689
-5.0,1,148.728743
-5.0,2,148.740466
-5.0,1,148.745775
-5.0,2,148.760068
-5.0,1,148.766789
-5.0,1,148.770783
-5.0,1,148.781459
-5.0,1,148.786987
-5.0,1,148.794978
-5.0,1,148.799405
-5.0,1,148.809474
-5.0,1,148.815283
-5.0,1,148.8226
-5.0,1,148.828003
-5.0,2,148.842594
-5.0,1,148.846056
-5.0,2,148.862416
-5.0,1,148.869
-5.0,1,148.877017
-5.0,1,148.880717
-5.0,1,148.889273
-5.0,3,148.907145
-5.0,1,148.915102
-5.0,1,148.920619
-5.0,1,148.926413
-5.0,1,148.933263
-5.0,1,148.938378
-5.0,1,148.942687
-5.0,2,148.960068
-5.0,1,148.963835
-5.0,1,148.970744
-5.0,1,148.975946
-5.0,1,148.984702
-5.0,1,148.99135
-5.0,1,148.999633
-5.0,1,149.006239
-5.0,1,149.013856
-5.0,1,149.021571
-5.0,1,149.028045
-5.0,1,149.035272
-5.0,2,149.049108
-5.0,1,149.052512
-5.0,1,149.062818
-5.0,2,149.073657
-5.0,1,149.079905
-5.0,1,149.086618
-5.0,1,149.092079
-5.0,1,149.099202
-5.0,1,149.104724
-5.0,1,149.112271
-5.0,2,149.127887
-5.0,1,149.133121
-5.0,1,149.140173
-5.0,3,149.161509
-5.0,1,149.165302
-5.0,2,149.179329
-5.0,1,149.187572
-5.0,1,149.196259
-5.0,3,149.214101
-5.0,1,149.222021
-5.0,1,149.23146
-5.0,1,149.238068
-5.0,1,149.244339
-5.0,1,149.250278
-5.0,1,149.255766
-5.0,1,149.264526
-5.0,1,149.271021
-5.0,1,149.275666
-5.0,1,149.284258
-5.0,1,149.289515
-5.0,1,149.294312
-5.0,1,149.300972
-5.0,1,149.309337
-5.0,1,149.313194
-5.0,1,149.319524
-5.0,1,149.330132
-5.0,1,149.338398
-5.0,1,149.343339
-5.0,1,149.354419
-5.0,1,149.359721
-5.0,1,149.366553
-5.0,2,149.380418
-5.0,1,149.386207
-5.0,3,149.407744
-5.0,1,149.414452
-5.0,1,149.420583
-5.0,1,149.428277
-5.0,1,149.432726
-5.0,1,149.440425
-5.0,1,149.446058
-5.0,2,149.457966
-5.0,1,149.467544
-5.0,1,149.472802
-5.0,1,149.4812
-5.0,1,149.487253
-5.0,1,149.494035
-5.0,1,149.500475
-5.0,1,149.507745
-5.0,1,149.513043
-5.0,1,149.523543
-5.0,1,149.529232
-5.0,2,149.541283
-5.0,1,149.547168
-5.0,1,149.554815
-5.0,1,149.560852
-5.0,1,149.569805
-5.0,1,149.573189
-5.0,1,149.583578
-5.0,2,149.597358
-5.0,1,149.601674
-5.0,1,149.610104
-5.0,1,149.615601
-5.0,2,149.631553
-5.0,2,149.642337
-5.0,2,149.660546
-5.0,1,149.664805
-7.02,1,149.673917
-5.0,2,149.689668
-5.0,1,149.696711
-5.0,2,149.708948
-5.0,1,149.716907
-5.0,2,149.729283
-5.0,1,149.736538
-5.0,1,149.741535
-5.0,1,149.747154
-5.0,1,149.757689
-5.0,1,149.764611
-5.0,1,149.773804
-5.0,1,149.779638
-5.0,1,149.786899
-5.0,1,149.791964
-5.0,1,149.796768
-5.0,2,149.811527
-5.0,1,149.816861
-5.0,1,149.825297
-5.0,1,149.83267
-5.0,1,149.838874
-5.0,2,149.853492
-5.0,1,149.859307
-5.0,1,149.865438
-5.0,1,149.870847
-5.0,1,149.875801
-5.0,1,149.884501
-5.0,1,149.893521
-5.0,1,149.899716
-5.0,1,149.905464
-5.0,1,149.911883
-5.0,1,149.920846
-5.0,1,149.925856
-5.0,2,149.937254
-5.0,1,149.943705
-5.0,2,149.956427
-5.0,1,149.962419
-5.0,1,149.970192
-5.0,2,149.983361
-5.0,1,149.99181
-5.0,1,149.998937
-5.0,1,150.005214
-5.0,1,150.013572
-5.0,3,150.030979
-7.02,1,150.039213
-5.0,1,150.046298
-5.0,1,150.053285
-5.0,1,150.058799
-5.0,2,150.073265
-5.0,1,150.077201
-5.0,1,150.082655
-5.0,1,150.089128
-5.0,2,150.103486
-5.0,1,150.111198
-5.0,1,150.117516
-5.0,1,150.120679
-5.0,1,150.126441
-5.0,1,150.133984
-5.0,2,150.144794
-5.0,1,150.155291
-5.0,1,150.160792
-5.0,3,150.18496
-5.0,1,150.192269
-5.0,1,150.196935
-5.0,1,150.204407
-5.0,1,150.209889
-5.0,1,150.219779
-5.0,1,150.227172
-5.0,1,150.231718
-5.0,1,150.238773
-5.0,1,150.245715
-5.0,2,150.257819
-5.0,1,150.264821
-5.0,2,150.27998
-5.0,3,150.296791
-5.0,2,150.311867
-5.0,3,150.333622
-5.0,1,150.341518
-5.0,1,150.346125
-5.0,1,150.352701
-5.0,1,150.359066
-5.0,1,150.368804
-5.0,2,150.379559
-5.0,1,150.384538
-5.0,1,150.390784
-5.0,1,150.395665
-5.0,1,150.405372
-5.0,1,150.412953
-5.0,1,150.41665
-5.0,2,150.432037
-5.0,1,150.436027
-5.0,1,150.442491
-2.02,1,150.449008
-5.0,1,150.454442
-5.0,2,150.468986
-5.0,1,150.47834
-5.0,2,150.492528
-5.0,1,150.501379
-5.0,1,150.507339
-5.0,1,150.515072
-5.0,1,150.520123
-5.0,1,150.526778
-5.0,1,150.533981
-5.0,1,150.542133
-5.0,1,150.553355
-5.0,1,150.560951
-5.0,1,150.568806
-5.0,1,150.574623
-5.0,3,150.592541
-5.0,1,150.601018
-5.0,2,150.612283
-5.0,1,150.617388
-5.0,1,150.622258
-5.0,1,150.630463
-5.0,2,150.641194
-5.0,1,150.649162
-5.0,1,150.653969
-5.0,1,150.662605
-5.0,1,150.670776
-5.0,1,150.678524
-5.0,1,150.683601
-5.0,1,150.691204
-5.0,1,150.699044
-5.0,2,150.709078
-5.0,1,150.717081
-5.0,1,150.721709
-5.0,1,150.730282
-5.0,1,150.738858
-5.0,1,150.7443
-5.0,1,150.751744
-5.0,2,150.764582
-5.0,1,150.771347
-5.0,1,150.778141
-5.0,1,150.784013
-5.0,1,150.792305
-5.0,1,150.798263
-5.0,1,150.806787
-5.0,1,150.815927
-5.0,1,150.82162
-5.0,1,150.827542
-5.0,1,150.840208
-5.0,1,150.845823
-5.0,2,150.860138
-5.0,1,150.868681
-5.0,1,150.875717
-5.0,1,150.880692
-5.0,2,150.894817
-5.0,1,150.901042
-5.0,1,150.90603
-5.0,1,150.912712
-5.0,1,150.922788
-5.0,1,150.92756
-5.0,2,150.941051
-5.0,1,150.948088
-5.0,1,150.954784
-5.0,1,150.960117
-5.0,1,150.966428
-5.0,1,150.972813
-5.0,1,150.978716
-7.02,1,150.985822
-5.0,1,150.991722
-5.0,1,151.000533
-5.0,2,151.011853
-5.0,2,151.025886
-5.0,1,151.033739
-5.0,1,151.041481
-5.0,1,151.04908
-5.0,1,151.056865
-5.0,1,151.063164
-5.0,1,151.069909
-5.0,1,151.077581
-5.0,1,151.083567
-5.0,2,151.095656
-5.0,1,151.10134
-5.0,1,151.108351
-5.0,1,151.11669
-5.0,1,151.12122
-5.0,1,151.126392
-5.0,1,151.13777
-5.0,1,151.141273
-5.0,1,151.147523
-5.0,1,151.157328
-5.0,1,151.165962
-5.0,1,151.170113
-5.0,2,151.184278
-7.02,1,151.190561
-5.0,1,151.197164
-5.0,1,151.202324
-5.0,1,151.212199
-5.0,1,151.216864
-5.0,1,151.223369
-5.0,1,151.232315
-5.0,1,151.238333
-5.0,1,151.246321
-5.0,1,151.25082
-5.0,1,151.257116
-5.0,1,151.264054
-5.0,1,151.274527
-5.0,1,151.278725
-5.0,2,151.290591
-5.0,1,151.297325
-5.0,1,151.306551
-5.0,1,151.312129
-5.0,1,151.31855
-5.0,1,151.32699
-5.0,2,151.336847
-5.0,1,151.344369
-5.0,1,151.350595
-5.0,2,151.364694
-5.0,1,151.370193
-5.0,1,151.376937
-5.0,1,151.383778
-5.0,1,151.390016
-5.0,1,151.398882
-5.0,1,151.404033
-5.0,2,151.417701
-5.0,1,151.423057
-5.0,1,151.429779
-5.0,1,151.435795
-5.0,1,151.446704
-5.0,1,151.451245
-5.0,1,151.456956
-5.0,1,151.465475
-5.0,1,151.471464
-5.0,1,151.477355
-5.0,1,151.483317
-5.0,1,151.493765
-5.0,1,151.499303
-5.0,2,151.514204
-5.0,1,151.52196
-5.0,1,151.529068
-5.0,1,151.533778
-5.0,1,151.543132
-5.0,1,151.54995
-5.0,2,151.564035
-5.0,1,151.569482
-5.0,2,151.582309
-5.0,2,151.593507
-5.0,2,151.606881
-5.0,1,151.613384
-5.0,1,151.62116
-5.0,1,151.628458
-5.0,2,151.64584
-5.0,1,151.651786
-5.0,1,151.659872
-5.0,2,151.671824
-5.0,1,151.677868
-5.0,1,151.685809
-5.0,1,151.690955
-5.0,1,151.699191
-5.0,1,151.704645
-5.0,1,151.712422
-5.0,2,151.72637
-5.0,1,151.732777
-5.0,1,151.739118
-5.0,1,151.743985
-5.0,1,151.750878
-5.0,1,151.755295
-5.0,1,151.764154
-5.0,1,151.7705
-5.0,1,151.778159
-5.0,1,151.784292
-5.0,1,151.790506
-5.0,1,151.799956
-5.0,1,151.807527
-5.0,1,151.811111
-5.0,1,151.818169
-5.0,1,151.827738
-5.0,1,151.832436
-5.0,1,151.840868
-5.0,1,151.847509
-7.02,1,151.854475
-5.0,1,151.858907
-5.0,1,151.867472
-5.0,1,151.874873
-5.0,1,151.881798
-5.0,1,151.887024
-7.02,1,151.892201
-5.0,1,151.897753
-5.0,2,151.91098
-5.0,1,151.919713
-5.0,3,151.938694
-5.0,2,151.950608
-5.0,1,151.958998
-5.0,1,151.96665
-5.0,1,151.973983
-5.0,1,151.979839
-5.0,1,151.985599
-5.0,1,151.992565
-5.0,2,152.004216
