#{"t_start": 1763362893.334886, "env_id": "None"}
r,l,t
-2.02,1,163.701263
-5.0,2,163.717923
-5.0,2,163.735839
-5.0,1,163.744553
-5.0,1,163.748977
-5.0,1,163.760097
-5.0,1,163.765191
-5.0,1,163.770756
-5.0,1,163.77998
-5.0,1,163.787229
-5.0,1,163.797237
-5.0,1,163.801937
-5.0,1,163.810237
-5.0,1,163.81605
-5.0,3,163.836759
-5.0,1,163.842928
-5.0,2,163.857109
-5.0,1,163.865896
-5.0,1,163.872204
-5.0,2,163.887984
-5.0,1,163.893172
-5.0,1,163.90116
-5.0,2,163.915358
-5.0,1,163.921921
-5.0,1,163.928127
-5.0,1,163.934987
-5.0,1,163.941829
-5.0,1,163.948987
-5.0,2,163.962969
-5.0,1,163.972395
-5.0,3,163.989404
-5.0,1,164.000106
-5.0,1,164.00506
-5.0,1,164.016417
-5.0,1,164.021296
-5.0,1,164.029427
-5.0,1,164.037907
-5.0,1,164.042394
-5.0,1,164.048446
-5.0,1,164.057626
-5.0,2,164.069477
-5.0,1,164.075914
-5.0,1,164.085116
-5.0,1,164.092141
-5.0,1,164.097936
-5.0,1,164.105155
-7.02,1,164.113192
-5.0,2,164.129341
-3.461538,2,164.141379
-5.0,1,164.149323
-5.0,1,164.155333
-5.0,1,164.165286
-5.0,1,164.170542
-5.0,1,164.179447
-5.0,1,164.183881
-5.0,1,164.195224
-5.0,1,164.202662
-5.0,1,164.207295
-5.0,1,164.215881
-5.0,2,164.228325
-5.0,2,164.245382
-5.0,1,164.250219
-5.0,1,164.25726
-5.0,1,164.26469
-5.0,1,164.274122
-7.02,1,164.280359
-5.0,1,164.28773
-5.0,1,164.294177
-5.0,1,164.301355
-5.0,1,164.306778
-5.0,1,164.315737
-5.0,1,164.324152
-5.0,1,164.329858
-5.0,1,164.336216
-5.0,2,164.350841
-5.0,1,164.356304
-5.0,1,164.361352
-5.0,1,164.371512
-5.0,1,164.379328
-5.0,1,164.384021
-5.0,2,164.399668
-5.0,1,164.405494
-5.0,1,164.412136
-5.0,1,164.419214
-5.0,2,164.436757
-5.0,1,164.44192
-7.02,1,164.449153
-5.0,1,164.458461
-5.0,1,164.470936
-5.0,1,164.475926
-5.0,1,164.482322
-5.0,1,164.490517
-5.0,1,164.495392
-5.0,1,164.502975
-5.0,2,164.5177
-5.0,1,164.524756
-5.0,1,164.533013
-5.0,1,164.541595
-5.0,3,164.56324
-5.0,2,164.579091
-5.0,1,164.585963
-5.0,1,164.592718
-5.0,1,164.598921
-5.0,2,164.612953
-5.0,1,164.624521
-5.0,1,164.628745
-5.0,1,164.635007
-5.0,1,164.643215
-5.0,1,164.649386
-5.0,1,164.658959
-5.0,1,164.665588
-5.0,2,164.679041
-5.0,1,164.684111
-5.0,1,164.691216
-5.0,1,164.700461
-5.0,1,164.707142
-5.0,1,164.718053
-5.0,1,164.723471
-5.0,1,164.730755
-5.0,1,164.736107
-5.0,1,164.745785
-5.0,1,164.752911
-5.0,1,164.759218
-5.0,1,164.766217
-5.0,1,164.774465
-5.0,2,164.790705
-5.0,1,164.796561
-5.0,1,164.805526
-5.0,1,164.812252
-5.0,1,164.818893
-5.0,1,164.824587
-5.0,1,164.835145
-5.0,1,164.839644
-5.0,1,164.850216
-5.0,1,164.854956
-5.0,1,164.862413
-5.0,1,164.871626
-5.0,1,164.877128
-5.0,1,164.884557
-5.0,1,164.893475
-5.0,1,164.90093
-5.0,1,164.909987
-5.0,2,164.921917
-5.0,1,164.929633
-5.0,2,164.944508
-5.0,2,164.956468
-5.0,1,164.964025
-5.0,1,164.973309
-7.02,2,164.987192
-5.0,1,164.993786
-5.0,1,165.004088
-5.0,1,165.011143
-5.0,1,165.015013
-5.0,2,165.029995
-5.0,1,165.035067
-5.0,1,165.040907
-5.0,3,165.064174
-5.0,1,165.071592
-5.0,1,165.077224
-7.02,1,165.087295
-5.0,1,165.09425
-5.0,1,165.101228
-5.0,2,165.11581
-5.0,2,165.131736
-5.0,1,165.136546
-5.0,1,165.143236
-5.0,1,165.152108
-5.0,1,165.158656
-5.0,1,165.167901
-7.02,1,165.173712
-5.0,1,165.182554
-5.0,1,165.189956
-2.02,1,165.194125
-5.0,1,165.20132
-5.0,1,165.210086
-5.0,1,165.214644
-5.0,1,165.221606
-5.0,1,165.229003
-5.0,1,165.23884
-5.0,1,165.243383
-5.0,1,165.25353
-5.0,3,165.271389
-5.0,1,165.277139
-5.0,1,165.284005
-5.0,1,165.292943
-5.0,2,165.309044
-5.0,1,165.314773
-5.0,1,165.319774
-5.0,1,165.327103
-5.0,1,165.335653
-5.0,1,165.343528
-5.0,1,165.352405
-5.0,1,165.36115
-5.0,2,165.376679
-5.0,2,165.389065
-5.0,1,165.394466
-5.0,1,165.403754
-5.0,1,165.410566
-5.0,1,165.41561
-5.0,2,165.43439
-5.0,2,165.450622
-5.0,1,165.456116
-5.0,1,165.462911
-5.0,1,165.470048
-5.0,1,165.476055
-5.0,1,165.481495
-5.0,1,165.485507
-5.0,1,165.497561
-5.0,3,165.515096
-5.0,1,165.52286
-5.0,1,165.529705
-5.0,1,165.546844
-5.0,1,165.555784
-5.0,1,165.5611
-5.0,1,165.569905
-5.0,1,165.575774
-5.0,1,165.584687
-5.0,3,165.606205
-5.0,1,165.6108
-5.0,2,165.624377
-2.02,1,165.632601
-5.0,1,165.638484
-5.0,2,165.654028
-5.0,1,165.659676
-5.0,1,165.666798
-5.0,1,165.676323
-5.0,1,165.682865
-5.0,1,165.688276
-5.0,1,165.698749
-5.0,1,165.703521
-5.0,1,165.709668
-5.0,2,165.724571
-5.0,1,165.730578
-5.0,1,165.739396
-5.0,1,165.746785
-5.0,1,165.754004
-5.0,1,165.760026
-5.0,1,165.766891
-5.0,1,165.772577
-5.0,1,165.778396
-2.02,1,165.783893
-5.0,1,165.79134
-5.0,1,165.798448
-5.0,1,165.803596
-5.0,1,165.813914
-5.0,1,165.819159
-5.0,2,165.833387
-5.0,1,165.83688
-5.0,1,165.844941
-5.0,1,165.853549
-5.0,1,165.863583
-7.02,3,165.88175
-5.0,1,165.889352
-5.0,1,165.895972
-5.0,1,165.903541
-5.0,1,165.90979
-5.0,1,165.918292
-5.0,2,165.932804
-5.0,1,165.938396
-5.0,1,165.944781
-5.0,1,165.952172
-5.0,1,165.958549
-5.0,1,165.964455
-5.0,1,165.970848
-5.0,1,165.983083
-7.02,1,165.989497
-5.0,1,165.994725
-5.0,1,166.000827
-5.0,2,166.016467
-5.0,1,166.02233
-5.0,1,166.030014
-5.0,1,166.035628
-5.0,1,166.043207
-5.0,1,166.050263
-5.0,1,166.05906
-5.0,1,166.063839
-5.0,1,166.070965
-5.0,1,166.079576
-5.0,1,166.089351
-5.0,1,166.095386
-5.0,1,166.101238
-5.0,3,166.125199
-5.0,1,166.130819
-5.0,1,166.137027
-5.0,1,166.147199
-5.0,1,166.154906
-5.0,1,166.162313
-5.0,1,166.167425
-5.0,1,166.175442
-5.0,1,166.180272
-5.0,1,166.187558
-5.0,1,166.195829
-2.02,1,166.200143
-5.0,2,166.215498
-5.0,1,166.222875
-5.0,1,166.229639
-5.0,1,166.240437
-5.0,3,166.260117
-5.0,1,166.265326
-5.0,1,166.27732
-5.0,1,166.282672
-5.0,2,166.295861
-5.0,1,166.305827
-5.0,1,166.313893
-5.0,1,166.319278
-5.0,1,166.328417
-5.0,1,166.334724
-5.0,1,166.339161
-5.0,1,166.345963
-5.0,1,166.357758
-7.02,1,166.364484
-5.0,1,166.371353
-5.0,1,166.377203
-5.0,1,166.385799
-5.0,1,166.389993
-5.0,2,166.404745
-5.0,1,166.415795
-5.0,1,166.422683
-5.0,1,166.42917
-5.0,1,166.43566
-5.0,1,166.441544
-5.0,1,166.447776
-5.0,1,166.45517
-5.0,1,166.463936
-5.0,1,166.473737
-5.0,2,166.489604
-5.0,1,166.494124
-5.0,1,166.500197
-5.0,1,166.510342
-5.0,1,166.514992
-5.0,2,166.530957
-5.0,2,166.542398
-5.0,1,166.551867
-5.0,1,166.555938
-7.02,1,166.565819
-7.02,1,166.571401
-5.0,1,166.577396
-5.0,1,166.584704
-5.0,2,166.602536
-5.0,2,166.618308
-5.0,1,166.623922
-5.0,1,166.630706
-5.0,1,166.637917
-5.0,1,166.649847
-5.0,1,166.657208
-5.0,1,166.664964
-5.0,2,166.680087
-5.0,1,166.683785
-5.0,1,166.691844
-5.0,1,166.697387
-5.0,1,166.704636
-5.0,2,166.719244
-5.0,1,166.727034
-5.0,1,166.73608
-5.0,1,166.742352
-5.0,1,166.750177
-5.0,1,166.757344
-5.0,1,166.763435
-5.0,2,166.781265
-5.0,1,166.785914
-5.0,1,166.794846
-5.0,1,166.799747
-5.0,1,166.807532
-5.0,1,166.81375
-5.0,3,166.834409
-5.0,1,166.841915
-7.02,1,166.849966
-5.0,1,166.855794
-5.0,2,166.872871
-5.0,1,166.879695
-5.0,1,166.886194
-5.0,1,166.89326
-5.0,1,166.899617
-5.0,1,166.908759
-5.0,1,166.914765
-5.0,2,166.929673
-5.0,2,166.943841
-5.0,2,166.954815
-5.0,1,166.96367
-5.0,1,166.970675
-5.0,1,166.975212
-5.0,1,166.984671
-5.0,1,166.990452
-5.0,1,167.001112
-5.0,1,167.007231
-5.0,1,167.013991
-5.0,1,167.022488
-5.0,1,167.032042
-5.0,1,167.03828
-5.0,1,167.044719
-5.0,1,167.052224
-5.0,1,167.060836
-5.0,1,167.067063
-5.0,1,167.07281
-5.0,2,167.085381
-5.0,1,167.090964
-5.0,1,167.099949
-5.0,1,167.109458
-5.0,1,167.114807
-5.0,1,167.119486
-5.0,1,167.128607
-5.0,1,167.135556
-5.0,1,167.140038
-5.0,1,167.149442
-5.0,1,167.155778
-5.0,1,167.162056
-5.0,2,167.181071
-5.0,1,167.190676
-5.0,1,167.195981
-5.0,1,167.202816
-5.0,2,167.218316
-5.0,1,167.226942
-5.0,1,167.236761
-5.0,1,167.241507
-5.0,1,167.249552
-5.0,2,167.264342
-5.0,1,167.271183
-5.0,2,167.284848
-5.0,1,167.292162
-5.0,1,167.297945
-5.0,1,167.303123
-5.0,1,167.308702
-5.0,1,167.318203
-5.0,1,167.324085
-5.0,1,167.332784
-5.0,1,167.338012
-5.0,3,167.363684
-5.0,1,167.369518
-5.0,1,167.379113
-5.0,1,167.388434
-5.0,1,167.397091
-5.0,1,167.406919
-5.0,1,167.412544
-5.0,1,167.420181
-5.0,2,167.433329
-5.0,1,167.443204
-5.0,1,167.449285
-5.0,1,167.454734
-5.0,1,167.463958
-5.0,1,167.469042
-5.0,1,167.478122
-5.0,1,167.488045
-5.0,1,167.494063
-5.0,1,167.502506
-5.0,1,167.511109
-5.0,1,167.518066
-5.0,2,167.530834
-5.0,1,167.537889
-5.0,1,167.544656
-5.0,2,167.557055
-5.0,3,167.576225
-5.0,1,167.583317
-5.0,1,167.59444
-5.0,1,167.600775
-5.0,2,167.612928
-5.0,2,167.627611
-5.0,1,167.632704
-5.0,2,167.650417
-5.0,1,167.655679
-5.0,1,167.662065
-5.0,2,167.679589
-5.0,1,167.683304
-5.0,1,167.694082
-5.0,1,167.699017
-5.0,1,167.708886
-5.0,1,167.714229
-5.0,1,167.722622
-5.0,1,167.730528
-5.0,1,167.737187
-5.0,1,167.743856
-5.0,1,167.753805
-5.0,2,167.764163
-5.0,2,167.777197
-5.0,1,167.786463
-5.0,1,167.794014
-5.0,2,167.831184
-5.0,1,167.845939
-5.0,1,167.855692
-5.0,1,167.862247
-5.0,1,167.870975
-5.0,2,167.88702
-5.0,2,167.899883
-5.0,1,167.906849
-5.0,1,167.914905
-5.0,1,167.921012
-5.0,1,167.928947
-5.0,1,167.936728
-5.0,1,167.944056
-5.0,1,167.94858
-5.0,1,167.95743
-5.0,1,167.961667
-5.0,2,167.973337
-5.0,1,167.982955
-5.0,1,167.988532
-5.0,1,167.997858
-5.0,1,168.002553
-5.0,1,168.00779
-5.0,1,168.014778
-5.0,1,168.020792
-5.0,1,168.028795
-5.0,1,168.036089
-5.0,1,168.044622
-5.0,1,168.053344
-5.0,1,168.058842
-5.0,1,168.068814
-5.0,1,168.073443
-5.0,1,168.083028
-5.0,1,168.089947
-2.02,1,168.09678
-5.0,1,168.104041
-5.0,1,168.109048
-5.0,1,168.122571
-5.0,2,168.138614
-5.0,1,168.142399
-5.0,1,168.151109
-5.0,1,168.15914
-5.0,1,168.168706
-5.0,1,168.176098
-5.0,1,168.182542
-5.0,1,168.192645
-5.0,1,168.198521
-5.0,1,168.205618
-5.0,1,168.212909
-5.0,2,168.225479
-5.0,1,168.230184
-5.0,1,168.239341
-5.0,1,168.249568
-5.0,1,168.255493
-5.0,1,168.261114
-5.0,1,168.2714
-5.0,2,168.287921
-5.0,1,168.292742
-5.0,1,168.302083
-5.0,1,168.308881
-5.0,1,168.314126
-5.0,1,168.322038
-5.0,2,168.335272
-5.0,1,168.343951
-5.0,1,168.349173
-5.0,1,168.35701
-5.0,1,168.364154
-5.0,1,168.373105
-5.0,1,168.379648
-5.0,1,168.388368
-5.0,1,168.395091
-5.0,1,168.40244
-5.0,1,168.410397
-5.0,1,168.417586
-5.0,1,168.428117
-7.02,1,168.432853
-5.0,1,168.442979
-5.0,1,168.446744
-5.0,1,168.454792
-5.0,1,168.460926
-5.0,1,168.468302
-5.0,1,168.477591
-5.0,1,168.481694
-5.0,1,168.492581
-5.0,1,168.498165
-5.0,1,168.505252
-5.0,1,168.512729
-5.0,1,168.519575
-5.0,1,168.52675
-5.0,1,168.533216
-5.0,1,168.542476
-5.0,3,168.565132
-5.0,1,168.570372
-5.0,1,168.578514
-5.0,1,168.58237
-5.0,1,168.589395
-5.0,1,168.597357
-5.0,1,168.605115
-7.02,1,168.609201
-5.0,1,168.619379
-5.0,1,168.625723
-5.0,2,168.639313
-5.0,1,168.647985
-5.0,1,168.652242
-5.0,3,168.674838
-5.0,2,168.691347
-5.0,1,168.696609
-5.0,2,168.709183
-5.0,1,168.717265
-5.0,1,168.723742
-5.0,2,168.735696
-5.0,1,168.743173
-5.0,2,168.756379
-5.0,2,168.770413
-5.0,1,168.776536
-5.0,1,168.785877
-5.0,1,168.790335
-5.0,1,168.796552
-5.0,1,168.806484
-5.0,1,168.816302
-5.0,1,168.822896
-5.0,1,168.830915
-5.0,1,168.836828
-5.0,1,168.850482
-5.0,1,168.857414
-5.0,1,168.866153
-5.0,1,168.873817
-5.0,1,168.880928
-5.0,1,168.890524
-5.0,1,168.897435
-5.0,1,168.904393
-5.0,1,168.909943
-5.0,1,168.916133
-5.0,1,168.924351
-5.0,1,168.931409
-5.0,1,168.937714
-5.0,1,168.945084
-5.0,1,168.95203
-5.0,1,168.960929
-5.0,2,168.976975
-5.0,1,168.983465
-5.0,1,168.989067
-5.0,1,168.99744
-5.0,1,169.006224
-5.0,2,169.018874
-5.0,1,169.024999
-5.0,2,169.040869
-5.0,1,169.047321
-5.0,1,169.054058
-5.0,1,169.059675
-5.0,1,169.06524
-5.0,1,169.071979
-5.0,1,169.082458
-5.0,1,169.088305
-5.0,1,169.09555
-5.0,1,169.10188
-5.0,1,169.106788
-5.0,1,169.113406
-5.0,1,169.120004
-5.0,1,169.12516
-5.0,1,169.133873
-5.0,1,169.141469
-5.0,3,169.164319
-5.0,1,169.169214
-5.0,1,169.177623
-5.0,3,169.200563
-5.0,1,169.207325
-7.02,1,169.21487
-5.0,1,169.222402
-5.0,1,169.232306
-5.0,1,169.239683
-5.0,1,169.244483
-5.0,3,169.264505
-5.0,1,169.26823
-5.0,1,169.275017
-5.0,1,169.285551
-5.0,1,169.290734
-5.0,2,169.309463
-5.0,2,169.320625
-5.0,1,169.329839
-5.0,1,169.336504
-5.0,1,169.344608
-5.0,2,169.356156
-5.0,1,169.362922
-5.0,1,169.37234
-5.0,2,169.388252
-5.0,2,169.402654
-5.0,1,169.40798
-5.0,1,169.415434
-5.0,1,169.422704
-5.0,1,169.430835
-5.0,1,169.43689
-5.0,1,169.446296
-5.0,1,169.452518
-5.0,1,169.458882
-7.02,2,169.47545
-5.0,1,169.483799
-5.0,1,169.487867
-5.0,1,169.494848
-5.0,1,169.501482
-5.0,1,169.50917
-5.0,2,169.525734
-5.0,1,169.533054
-5.0,1,169.540777
-5.0,1,169.54577
-5.0,1,169.555305
-5.0,2,169.569175
-5.0,1,169.576678
-5.0,2,169.589645
-5.0,1,169.595593
-7.02,1,169.601871
-5.0,1,169.610443
-5.0,2,169.6249
-5.0,2,169.642298
-5.0,1,169.646709
-5.0,1,169.653062
-7.02,1,169.661067
-5.0,1,169.66859
-5.0,1,169.678536
-5.0,2,169.692527
-5.0,1,169.699214
-5.0,2,169.718208
-5.0,1,169.723471
-5.0,1,169.728957
-5.0,2,169.745165
-5.0,1,169.753309
-5.0,2,169.7668
-5.0,1,169.777734
-5.0,1,169.783836
-5.0,1,169.789888
-5.0,2,169.803943
-5.0,1,169.809743
-5.0,1,169.818758
-5.0,1,169.824127
-5.0,1,169.831992
-5.0,1,169.83736
-5.0,2,169.851348
-5.0,1,169.858023
-5.0,1,169.86613
-5.0,1,169.872284
-5.0,1,169.880752
-5.0,1,169.8869
-5.0,1,169.895359
-5.0,1,169.900559
-5.0,1,169.910371
-5.0,1,169.918315
-5.0,1,169.92608
-5.0,2,169.942581
-5.0,1,169.947167
-5.0,1,169.956817
-5.0,1,169.964131
-5.0,1,169.970389
-5.0,1,169.977881
-5.0,1,169.983142
-5.0,1,169.990408
-7.02,2,170.004262
-2.02,1,170.010555
-5.0,1,170.017128
-5.0,2,170.033285
-5.0,1,170.037801
-5.0,1,170.047529
-5.0,2,170.060073
-5.0,1,170.065434
-5.0,1,170.073311
-5.0,1,170.077128
-5.0,1,170.085426
-5.0,1,170.09216
-5.0,1,170.09958
-5.0,1,170.106416
-5.0,1,170.115174
-5.0,1,170.123104
-5.0,2,170.136585
-5.0,1,170.143052
-5.0,1,170.154326
-5.0,1,170.162415
-5.0,1,170.167563
-5.0,1,170.172909
-5.0,1,170.182014
-5.0,1,170.186501
-5.0,1,170.193942
-5.0,1,170.205915
-5.0,1,170.211329
-5.0,1,170.216884
-5.0,1,170.224073
-5.0,1,170.232407
-5.0,1,170.238424
-5.0,1,170.247834
-5.0,1,170.254946
-5.0,1,170.258692
-2.142857,1,170.267251
-5.0,2,170.282504
-5.0,1,170.291417
-5.0,1,170.297235
-5.0,1,170.301712
-5.0,1,170.312205
-5.0,1,170.318519
-5.0,1,170.326888
-5.0,1,170.332493
-5.0,1,170.338538
-5.0,1,170.347404
-5.0,1,170.353324
-5.0,1,170.357955
-7.02,2,170.370685
-5.0,2,170.384413
-5.0,1,170.389493
-5.0,1,170.395588
-5.0,1,170.402626
-5.0,1,170.412657
-5.0,1,170.419326
-5.0,2,170.433532
-5.0,1,170.442703
-5.0,1,170.448638
-5.0,2,170.462094
-5.0,1,170.468477
-5.0,1,170.474142
-5.0,1,170.482322
-5.0,1,170.487766
-5.0,1,170.495863
-5.0,2,170.51115
-5.0,1,170.517347
-5.0,1,170.527598
-5.0,1,170.533844
-5.0,1,170.540317
-5.0,1,170.546417
-5.0,1,170.555059
-5.0,1,170.560578
-5.0,2,170.573448
-5.0,1,170.581977
-5.0,1,170.590261
-5.0,1,170.594682
-5.0,1,170.603622
-5.0,1,170.60981
-5.0,2,170.626898
-5.0,2,170.641888
-5.0,1,170.650832
-5.0,1,170.656065
-7.02,1,170.661471
-5.0,1,170.66752
-5.0,1,170.675121
-5.0,3,170.694871
-5.0,1,170.699654
-5.0,1,170.705472
-5.0,1,170.712876
-5.0,1,170.720147
-5.0,1,170.727351
-5.0,1,170.733257
-7.02,1,170.738994
-5.0,1,170.746107
-5.0,1,170.751522
-5.0,1,170.759048
-7.02,1,170.767509
-5.0,2,170.781039
-5.0,1,170.79002
-5.0,1,170.797136
-5.0,1,170.802899
-5.0,1,170.80923
-5.0,1,170.81837
-5.0,1,170.824216
-5.0,1,170.830882
-5.0,4,170.859498
-5.0,1,170.868025
-5.0,1,170.874431
-7.02,1,170.879445
-5.0,1,170.890618
-5.0,1,170.898095
-5.0,1,170.903201
-5.0,1,170.909436
-5.0,1,170.91713
-5.0,1,170.925156
-5.0,1,170.92967
-5.0,1,170.936603
-5.0,1,170.944035
-5.0,3,170.966301
-5.0,1,170.975854
-5.0,1,170.983705
-5.0,2,170.998767
-5.0,1,171.005567
-5.0,1,171.015275
-5.0,2,171.029451
-5.0,1,171.035029
-2.02,2,171.050834
-5.0,1,171.058004
-5.0,1,171.063593
-5.0,1,171.070113
-5.0,1,171.07797
-5.0,1,171.085563
-5.0,2,171.097061
-5.0,2,171.109488
-5.0,1,171.117536
-5.0,1,171.126146
-5.0,1,171.135211
-5.0,2,171.146498
-5.0,1,171.157913
-5.0,2,171.171129
-5.0,1,171.176714
-5.0,1,171.185053
-5.0,1,171.191911
-5.0,1,171.198133
-5.0,2,171.209463
-5.0,3,171.229894
-5.0,1,171.239118
-5.0,1,171.243073
-7.02,1,171.251305
-5.0,1,171.258098
-5.0,1,171.265487
-5.0,1,171.27227
-5.0,2,175.028593
-5.0,1,175.034661
-5.0,2,175.049487
-5.0,1,175.055013
-5.0,2,175.068923
-5.0,1,175.075321
-5.0,1,175.082012
-5.0,1,175.08734
-5.0,1,175.095657
-5.0,1,175.102965
-5.0,1,175.111653
-5.0,1,175.115867
-5.0,1,175.12464
-5.0,4,175.150669
-5.0,1,175.154682
-5.0,2,175.173511
-5.0,1,175.178112
-5.0,1,175.185691
-5.0,1,175.194462
-5.0,1,175.199562
-5.0,1,175.205595
-5.0,1,175.214534
-5.0,1,175.218805
-5.0,1,175.226096
-5.0,1,175.231488
-5.0,2,175.245023
-5.0,2,175.26344
-5.0,2,175.278427
-5.0,1,175.285046
-5.0,1,175.291448
-5.0,1,175.297722
-5.0,1,175.306167
-5.0,1,175.315345
-5.0,1,175.321756
-5.0,1,175.32936
-5.0,1,175.33566
-5.0,1,175.343079
-5.0,1,175.351083
-5.0,2,175.364855
-5.0,1,175.36883
-5.0,1,175.377357
-5.0,2,175.390076
-5.0,1,175.399674
-5.0,1,175.405588
-5.0,2,175.423764
-5.0,1,175.431203
-5.0,1,175.437406
-5.0,1,175.446248
-5.0,1,175.453889
-5.0,1,175.457271
-5.0,1,175.466492
-5.0,1,175.472352
-5.0,4,175.50361
-5.0,1,175.511997
-5.0,1,175.518195
-5.0,1,175.524953
-5.0,1,175.532879
-5.0,2,175.547131
-5.0,1,175.55234
-5.0,1,175.559714
-5.0,1,175.567173
-5.0,1,175.574403
-5.0,1,175.584406
-5.0,1,175.58857
-5.0,1,175.59722
-5.0,1,175.603969
-5.0,1,175.607994
-5.0,1,175.615097
-5.0,1,175.62319
-5.0,1,175.628486
-5.0,1,175.637842
-5.0,1,175.644099
-5.0,1,175.653318
-5.0,1,175.659745
-5.0,1,175.664178
-5.0,1,175.672754
-5.0,1,175.681304
-5.0,1,175.686981
-5.0,3,175.706269
-5.0,1,175.715416
-5.0,1,175.720472
-5.0,1,175.727921
-5.0,1,175.735992
-5.0,5,175.772136
-5.0,1,175.779511
-5.0,2,175.79711
-5.0,1,175.803462
-5.0,1,175.810347
-5.0,1,175.8147
-2.02,1,175.821074
-5.0,1,175.828817
-5.0,1,175.835995
-5.0,2,175.849709
-5.0,1,175.858403
-5.0,1,175.865649
-5.0,1,175.872051
-5.0,1,175.878935
-5.0,1,175.886837
-5.0,2,175.898715
-5.0,1,175.906948
-5.0,1,175.915404
-5.0,1,175.921189
-5.0,1,175.927154
-5.0,1,175.937328
-5.0,1,175.942775
-5.0,1,175.94835
-5.0,1,175.95892
-5.0,2,175.97552
-5.0,1,175.980631
-5.0,1,175.990155
-5.0,1,175.998799
-5.0,1,176.003046
-5.0,3,176.026671
-5.0,1,176.033268
-5.0,3,176.052143
-5.0,1,176.059178
-5.0,1,176.064867
-5.0,1,176.069973
-5.0,1,176.076043
-5.0,1,176.084745
-5.0,2,176.102371
-5.0,2,176.113913
-5.0,1,176.120664
-5.0,2,176.132509
-5.0,1,176.139349
-5.0,2,176.156206
-5.0,1,176.163485
-5.0,1,176.169878
-5.0,1,176.176797
-5.0,1,176.183316
-5.0,1,176.191123
-5.0,1,176.199353
-5.0,1,176.203246
-5.0,1,176.21005
-5.0,1,176.216248
-5.0,1,176.225656
-5.0,1,176.234769
-5.0,1,176.238474
-5.0,1,176.248774
-5.0,1,176.255649
-5.0,3,176.274075
-5.0,1,176.280238
-5.0,1,176.287284
-5.0,1,176.294652
-5.0,1,176.303828
-5.0,1,176.309452
-5.0,1,176.314724
-5.0,3,176.337687
-5.0,1,176.343646
-5.0,1,176.351592
-5.0,1,176.357833
-5.0,1,176.364368
-5.0,1,176.373285
-5.0,1,176.379167
-5.0,1,176.389738
-5.0,1,176.394154
-5.0,1,176.4007
-5.0,1,176.411057
-5.0,1,176.41679
-5.0,1,176.422481
-5.0,2,176.436968
-5.0,1,176.443458
-5.0,2,176.459944
-5.0,1,176.464415
-7.02,2,176.479601
-5.0,1,176.487842
-5.0,1,176.496222
-5.0,1,176.502192
-7.02,1,176.509652
-5.0,2,176.521578
-5.0,2,176.537204
-5.0,1,176.542579
-5.0,1,176.551375
-5.0,1,176.557512
-5.0,1,176.565256
-5.0,1,176.573257
-5.0,1,176.578895
-5.0,1,176.583951
-5.0,2,176.599848
-5.0,1,176.606616
-5.0,1,176.613883
-5.0,1,176.618961
-5.0,3,176.640157
-5.0,1,176.648691
-5.0,2,176.662651
-5.0,2,176.674155
-5.0,1,176.680296
-5.0,1,176.688659
-5.0,4,176.715456
-5.0,1,176.724175
-5.0,1,176.731904
-5.0,2,176.743479
-5.0,1,176.748821
-5.0,1,176.758371
-5.0,1,176.762092
-5.0,1,176.770812
-5.0,1,176.779468
-5.0,1,176.783414
-5.0,1,176.792433
-5.0,1,176.79652
-5.0,1,176.803269
-5.0,1,176.810107
-5.0,1,176.818168
-5.0,1,176.822454
-5.0,1,176.830877
-5.0,1,176.836056
-5.0,1,176.846001
-5.0,1,176.852276
-5.0,1,176.862694
-5.0,1,176.866477
-5.0,1,176.877185
-5.0,1,176.883556
-5.0,1,176.889019
-5.0,2,176.90485
-5.0,2,176.919658
-5.0,1,176.926301
-5.0,3,176.943934
-5.0,1,176.952904
-7.02,1,176.958235
-5.0,1,176.967847
-5.0,1,176.974699
-5.0,1,176.982389
-5.0,2,176.995223
-5.0,1,177.003787
-7.02,1,177.010983
-5.0,1,177.015868
-5.0,1,177.021608
-5.0,1,177.028649
-5.0,1,177.032713
-5.0,1,177.042907
-5.0,1,177.050304
-5.0,1,177.056907
-5.0,1,177.066472
-5.0,1,177.073561
-5.0,2,177.083303
-5.0,1,177.090287
-5.0,1,177.09925
-5.0,2,177.112797
-5.0,1,177.118305
-5.0,1,177.124924
-5.0,1,177.133574
-5.0,2,177.146247
-5.0,1,177.152112
-5.0,1,177.157624
-5.0,1,177.166029
-5.0,1,177.173433
-5.0,1,177.180688
-5.0,1,177.188402
-5.0,2,177.20286
-5.0,1,177.209284
-5.0,2,177.2252
-5.0,1,177.233672
-5.0,1,177.241117
-5.0,1,177.245604
-5.0,2,177.261457
-5.0,1,177.272882
-5.0,2,177.285203
-5.0,2,177.300642
-5.0,1,177.308027
-5.0,1,177.312155
-5.0,1,177.317328
-7.02,1,177.325667
-5.0,2,177.342166
-5.0,2,177.355557
-5.0,1,177.362997
-5.0,4,177.387821
-5.0,1,177.397455
-5.0,1,177.402605
-5.0,1,177.407896
-5.0,1,177.413733
-2.02,1,177.420168
-5.0,1,177.426026
-5.0,2,177.438637
-5.0,1,177.445603
-5.0,1,177.454028
-5.0,1,177.459472
-5.0,1,177.467554
-5.0,1,177.473248
-5.0,1,177.481261
-5.0,2,177.493738
-5.0,1,177.501704
-5.0,2,177.517262
-5.0,1,177.527047
