#{"t_start": 1763362893.3279674, "env_id": "None"}
r,l,t
-5.0,1,213.758641
-5.0,1,213.768639
-5.0,1,213.773983
-7.02,2,213.791566
-5.0,1,213.801122
-5.0,1,213.806097
-5.0,1,213.813898
-5.0,1,213.820852
-5.0,2,213.836375
-5.0,1,213.843494
-5.0,1,213.853323
-5.0,1,213.86082
-5.0,1,213.868683
-5.0,1,213.880328
-5.0,1,213.885944
-5.0,1,213.891923
-5.0,1,213.899793
-5.0,1,213.910565
-5.0,1,213.91782
-7.02,2,213.933724
-5.0,1,213.940021
-5.0,1,213.947276
-5.0,1,213.954172
-5.0,1,213.961976
-5.0,1,213.969674
-5.0,1,213.980222
-5.0,1,213.986129
-5.0,1,213.994153
-5.0,1,214.002341
-5.0,2,214.017197
-5.0,1,214.024784
-5.0,1,214.032971
-5.0,2,214.049817
-5.0,2,214.06285
-5.0,1,214.075352
-5.0,1,214.080564
-5.0,1,214.089238
-5.0,1,214.094062
-5.0,2,214.111471
-5.0,1,214.117896
-5.0,1,214.128829
-5.0,1,214.136785
-5.0,1,214.143822
-5.0,1,214.152338
-5.0,3,214.176486
-5.0,1,214.184457
-5.0,1,214.190826
-5.0,1,214.201003
-5.0,1,214.206907
-5.0,1,214.214274
-5.0,1,214.223318
-5.0,1,214.228048
-5.0,1,214.237611
-5.0,1,214.247045
-5.0,2,214.259931
-5.0,1,214.269011
-5.0,1,214.280277
-5.0,1,214.28598
-5.0,1,214.294123
-5.0,1,214.300373
-5.0,2,214.320229
-5.0,1,214.327553
-5.0,1,214.338848
-5.0,1,214.348415
-5.0,1,214.353835
-5.0,1,214.361785
-5.0,3,214.386363
-5.0,1,214.395131
-5.0,1,214.404402
-5.0,1,214.412261
-5.0,1,214.421579
-7.02,1,214.42913
-5.0,1,214.435921
-5.0,1,214.441587
-5.0,1,214.451903
-5.0,1,214.459423
-5.0,1,214.465264
-5.0,1,214.474722
-5.0,1,214.480807
-5.0,2,214.49583
-5.0,1,214.502451
-5.0,1,214.513247
-5.0,1,214.520376
-5.0,1,214.529176
-5.0,1,214.537151
-5.0,1,214.547421
-5.0,1,214.552776
-5.0,1,214.559047
-5.0,1,214.567562
-5.0,1,214.573977
-5.0,1,214.584699
-5.0,1,214.592836
-5.0,2,214.604441
-5.0,1,214.615994
-5.0,1,214.626728
-5.0,1,214.635238
-5.0,1,214.643157
-5.0,2,214.657533
-5.0,1,214.664727
-5.0,1,214.674398
-5.0,1,214.680418
-5.0,1,214.685618
-5.0,2,214.702084
-5.0,1,214.711344
-5.0,2,214.729446
-5.0,1,214.733212
-5.0,1,214.743494
-5.0,1,214.751946
-5.0,1,214.756926
-5.0,2,214.777303
-5.0,1,214.782191
-5.0,1,214.792401
-5.0,1,214.797793
-5.0,2,214.809085
-5.0,2,214.825747
-5.0,1,214.836182
-5.0,1,214.843978
-5.0,1,214.854206
-5.0,1,214.861955
-5.0,1,214.865673
-5.0,1,214.875012
-5.0,2,214.88874
-5.0,2,214.904128
-5.0,1,214.91536
-5.0,1,214.920698
-5.0,1,214.929062
-5.0,1,214.942105
-5.0,2,214.955896
-5.0,1,214.963352
-5.0,1,214.968892
-5.0,1,214.97785
-5.0,1,214.987449
-5.0,1,214.996608
-5.0,1,215.005192
-5.0,1,215.012645
-5.0,1,215.020949
-5.0,2,215.032466
-5.0,2,215.049506
-5.0,2,215.062716
-5.0,1,215.06824
-5.0,1,215.077293
-5.0,1,215.08298
-5.0,1,215.090795
-5.0,1,215.099516
-5.0,1,215.11149
-5.0,1,215.120053
-5.0,1,215.125792
-5.0,1,215.130987
-5.0,1,215.141237
-5.0,1,215.145957
-5.0,1,215.153827
-5.0,1,215.157731
-5.0,1,215.170081
-5.0,2,215.184695
-5.0,1,215.193369
-7.02,1,215.200185
-5.0,1,215.207724
-5.0,1,215.215794
-5.0,1,215.223338
-5.0,1,215.232941
-5.0,1,215.238907
-5.0,1,215.249247
-5.0,1,215.255975
-5.0,1,215.266264
-5.0,1,215.270739
-5.0,1,215.279186
-5.0,2,215.296956
-5.0,1,215.30569
-5.0,1,215.314329
-5.0,2,215.328527
-5.0,1,215.336297
-5.0,1,215.344628
-5.0,1,215.351008
-5.0,1,215.357994
-5.0,1,215.365886
-5.0,1,215.373741
-5.0,1,215.380259
-5.0,1,215.387926
-5.0,1,215.396557
-5.0,1,215.402653
-5.0,2,215.417708
-5.0,1,215.425785
-5.0,1,215.435526
-5.0,2,215.448469
-5.0,1,215.457678
-5.0,1,215.462967
-5.0,1,215.470989
-5.0,1,215.476619
-5.0,1,215.488644
-5.0,1,215.497454
-5.0,1,215.505572
-5.0,1,215.512732
-5.0,1,215.519697
-5.0,1,215.529962
-5.0,2,215.545749
-5.0,1,215.554415
-5.0,1,215.561231
-5.0,1,215.566604
-5.0,1,215.574672
-5.0,1,215.58421
-5.0,1,215.592366
-5.0,1,215.59903
-5.0,1,215.60697
-5.0,2,215.619869
-5.0,1,215.632114
-5.0,1,215.64154
-5.0,1,215.648319
-5.0,1,215.658702
-5.0,1,215.664167
-5.0,1,215.670741
-5.0,1,215.680956
-5.0,1,215.687943
-5.0,1,215.69481
-5.0,1,215.701177
-5.0,1,215.708104
-5.0,1,215.719986
-5.0,1,215.726538
-5.0,1,215.733923
-5.0,1,215.74271
-5.0,1,215.749072
-5.0,1,215.758503
-7.02,1,215.766304
-5.0,1,215.774139
-5.0,1,215.778468
-5.0,1,215.785384
-5.0,2,215.805244
-5.0,1,215.814002
-5.0,1,215.819462
-5.0,1,215.826331
-5.0,1,215.83406
-5.0,1,215.838949
-5.0,1,215.879278
-5.0,2,215.909444
-5.0,1,215.920451
-5.0,1,215.936443
-5.0,1,215.953313
-5.0,1,215.975144
-5.0,2,216.001294
-5.0,1,216.01654
-5.0,1,216.032215
-5.0,2,216.055936
-5.0,1,216.078477
-5.0,1,216.091654
-5.0,2,216.119797
-5.0,1,216.134951
-5.0,1,216.156297
-5.0,1,216.164891
-5.0,1,216.181936
-5.0,2,216.215232
-7.02,1,216.226318
-5.0,1,216.245188
-5.0,1,216.257187
-5.0,1,216.275087
-5.0,1,216.28342
-5.0,1,216.301678
-5.0,1,216.318197
-5.0,1,216.336158
-5.0,1,216.346781
-5.0,1,216.359016
-5.0,2,216.391495
-5.0,1,216.402242
-5.0,1,216.416075
-5.0,1,216.425068
-7.02,1,216.44121
-5.0,1,216.457107
-5.0,1,216.471396
-5.0,1,216.487547
-5.0,1,216.505542
-5.0,1,216.514537
-5.0,1,216.535068
-5.0,1,216.546761
-5.0,1,216.555675
-5.0,1,216.568968
-5.0,2,216.599728
-5.0,1,216.614832
-5.0,1,216.621531
-5.0,1,216.64093
-5.0,1,216.650496
-5.0,1,216.672667
-5.0,4,216.722365
-5.0,1,216.738205
-5.0,1,216.759341
-5.0,1,216.772376
-5.0,2,216.799508
-5.0,1,216.815646
-5.0,1,216.832278
-5.0,1,216.848953
-5.0,1,216.859823
-5.0,1,216.871402
-5.0,1,216.884994
-5.0,1,216.898864
-5.0,1,216.911637
-5.0,1,216.924549
-5.0,1,216.94489
-5.0,1,216.961423
-5.0,1,216.975487
-5.0,1,216.985638
-5.0,1,217.001595
-5.0,1,217.013871
-5.0,1,217.033299
-5.0,2,217.058155
-5.0,1,217.06898
-5.0,1,217.084497
-5.0,1,217.099503
-5.0,1,217.114643
-5.0,4,217.170223
-5.0,2,217.194095
-5.0,1,217.214933
-5.0,1,217.225269
-5.0,1,217.242512
-5.0,2,217.267788
-5.0,1,217.289725
-5.0,1,217.301714
-5.0,1,217.317032
-5.0,1,217.331775
-5.0,2,217.353149
-5.0,1,217.369852
-5.0,1,217.390719
-5.0,1,217.410532
-5.0,1,217.418694
-5.0,1,217.430237
-5.0,1,217.447062
-5.0,1,217.460572
-5.0,1,217.478243
-5.0,1,217.489166
-5.0,1,217.508043
-5.0,1,217.515497
-5.0,1,217.533157
-5.0,1,217.553148
-5.0,1,217.564831
-5.0,1,217.574717
-5.0,1,217.595498
-5.0,1,217.605574
-5.0,1,217.623149
-5.0,1,217.635821
-5.0,1,217.651865
-5.0,1,217.670849
-5.0,1,217.680947
-5.0,1,217.693605
-5.0,1,217.713825
-5.0,1,217.724004
-5.0,1,217.741757
-5.0,1,217.755875
-5.0,1,217.768341
-5.0,1,217.782906
-5.0,1,217.790112
-5.0,2,217.822311
-5.0,1,217.835548
-5.0,1,217.851018
-5.0,1,217.867097
-5.0,2,217.890723
-5.0,1,217.903118
-5.0,1,217.914832
-5.0,1,217.931028
-5.0,1,217.946073
-5.0,2,217.979739
-5.0,1,217.99059
-5.0,1,218.005273
-5.0,1,218.021204
-2.142857,1,218.031667
-5.0,1,218.056544
-5.0,1,218.069829
-5.0,1,218.081044
-5.0,1,218.09802
-5.0,1,218.111819
-5.0,1,218.124792
-5.0,1,218.140614
-5.0,1,218.15118
-5.0,1,218.166702
-5.0,1,218.177733
-5.0,1,218.195852
-5.0,1,218.21186
-5.0,1,218.226955
-5.0,1,218.239807
-5.0,3,218.280244
-5.0,2,218.310059
-5.0,1,218.320301
-5.0,1,218.335319
-5.0,1,218.352587
-5.0,1,218.363106
-5.0,1,218.37386
-5.0,1,218.390008
-5.0,1,218.408443
-5.0,1,218.418182
-5.0,1,218.429557
-5.0,1,218.449241
-5.0,1,218.461728
-5.0,1,218.479492
-5.0,1,218.491415
-5.0,1,218.506688
-5.0,1,218.52903
-5.0,1,218.539058
-5.0,1,218.552643
-5.0,1,218.560263
-5.0,1,218.577235
-5.0,1,218.594887
-5.0,1,218.610235
-5.0,1,218.620584
-7.02,2,218.642915
-5.0,1,218.65764
-5.0,1,218.675705
-5.0,1,218.693161
-5.0,1,218.703879
-5.0,1,218.723508
-5.0,1,218.737795
-5.0,1,218.746468
-5.0,2,218.772424
-5.0,1,218.788475
-5.0,1,218.800901
-5.0,1,218.813537
-5.0,1,218.82902
-5.0,2,218.853662
-5.0,1,218.869553
-5.0,1,218.884555
-5.0,1,218.905253
-5.0,1,218.916171
-5.0,1,218.933063
-5.0,1,218.941809
-5.0,1,218.964458
-5.0,2,218.992267
-5.0,1,219.002418
-5.0,1,219.017772
-5.0,1,219.028901
-5.0,1,219.046925
-5.0,1,219.055051
-5.0,1,219.070396
-5.0,1,219.084001
-5.0,1,219.094954
-5.0,1,219.116771
-5.0,1,219.124423
-5.0,3,219.168322
-5.0,1,219.183175
-5.0,1,219.20371
-5.0,1,219.214496
-5.0,2,219.252069
-5.0,1,219.265988
-5.0,1,219.281922
-5.0,1,219.293467
-5.0,3,219.341906
-5.0,1,219.351439
-5.0,1,219.36546
-5.0,1,219.382152
-5.0,1,219.394731
-5.0,1,219.408628
-5.0,2,219.437375
-5.0,1,219.452143
-5.0,3,219.49781
-5.0,1,219.506211
-5.0,1,219.516363
-5.0,1,219.538028
-5.0,1,219.553185
-5.0,1,219.563375
-5.0,1,219.57765
-5.0,1,219.586184
-5.0,2,219.612751
-5.0,2,219.639007
-5.0,1,219.655504
-5.0,2,219.684366
-5.0,1,219.696723
-5.0,1,219.716097
-5.0,1,219.728349
-5.0,1,219.74369
-5.0,1,219.758637
-5.0,1,219.779622
-5.0,1,219.788429
-5.0,1,219.804729
-5.0,1,219.818913
-5.0,1,219.833138
-5.0,2,219.865453
-5.0,1,219.875958
-5.0,1,219.889114
-5.0,1,219.898628
-5.0,1,219.922801
-5.0,2,219.949928
-5.0,1,219.960308
-5.0,1,219.974499
-5.0,1,219.986991
-5.0,1,219.996045
-5.0,1,220.013137
-5.0,1,220.025448
-5.0,1,220.039121
-5.0,1,220.053496
-5.0,1,220.06712
-5.0,1,220.078412
-5.0,1,220.09438
-5.0,1,220.102594
-5.0,1,220.12303
-5.0,1,220.135927
-5.0,1,220.145126
-5.0,2,220.173775
-7.02,1,220.194671
-5.0,1,220.212875
-5.0,1,220.222866
-5.0,1,220.245982
-5.0,1,220.264199
-5.0,1,220.271706
-5.0,1,220.28869
-5.0,2,220.322128
-5.0,1,220.337576
-5.0,1,220.348951
-5.0,2,220.381899
-5.0,1,220.392497
-5.0,1,220.406971
-5.0,1,220.414844
-5.0,1,220.433358
-5.0,1,220.44767
-5.0,1,220.458237
-5.0,1,220.471915
-5.0,1,220.493921
-5.0,1,220.505427
-5.0,1,220.518413
-5.0,1,220.528833
-5.0,1,220.550757
-5.0,1,220.562641
-5.0,1,220.576463
-5.0,1,220.593559
-5.0,1,220.60243
-5.0,1,220.623064
-5.0,1,220.634414
-5.0,2,220.664107
-5.0,1,220.68013
-5.0,1,220.69366
-5.0,1,220.710272
-5.0,1,220.723787
-5.0,1,220.733892
-5.0,1,220.75069
-5.0,1,220.765908
-5.0,1,220.778807
-5.0,1,220.791962
-5.0,3,220.833697
-5.0,1,220.844623
-5.0,1,220.856641
-5.0,1,220.865557
-5.0,1,220.877633
-5.0,1,220.896605
-5.0,2,220.920194
-5.0,2,220.948785
-5.0,1,220.966078
-5.0,1,220.98515
-5.0,1,220.996319
-5.0,1,221.00876
-5.0,2,221.037905
-5.0,1,221.051529
-5.0,1,221.061389
-5.0,1,221.083276
-5.0,1,221.100962
-5.0,1,221.115184
-5.0,1,221.125792
-5.0,1,221.143844
-5.0,1,221.15277
-5.0,1,221.17306
-5.0,1,221.182016
-5.0,1,221.195675
-5.0,1,221.207898
-5.0,1,221.225263
-5.0,1,221.238878
-5.0,1,221.25188
-5.0,1,221.267464
-5.0,1,221.286399
-5.0,1,221.298196
-5.0,2,221.331712
-5.0,1,221.347101
-5.0,1,221.36392
-5.0,1,221.374435
-5.0,1,221.389331
-5.0,1,221.40242
-5.0,1,221.415584
-5.0,1,221.43121
-5.0,1,221.449353
-5.0,1,221.459349
-5.0,2,221.488335
-5.0,1,221.508953
-5.0,1,221.520117
-5.0,1,221.532714
-5.0,2,221.553521
-5.0,1,221.568355
-5.0,2,221.597924
-5.0,1,221.619796
-5.0,1,221.628426
-5.0,2,221.668206
-5.0,1,221.680201
-5.0,1,221.699806
-5.0,1,221.711901
-5.0,1,221.727015
-5.0,1,221.737326
-5.0,1,221.748367
-5.0,2,221.78096
-2.5,1,221.795135
-5.0,3,221.839663
-5.0,1,221.850803
-5.0,1,221.864434
-5.0,1,221.877979
-5.0,1,221.893156
-5.0,2,221.921577
-5.0,1,221.942482
-5.0,1,221.952933
-5.0,1,221.967413
-5.0,1,221.980509
-5.0,1,221.995093
-5.0,1,222.00915
-5.0,1,222.021407
-5.0,1,222.042514
-5.0,1,222.05654
-5.0,1,222.074402
-5.0,1,222.087581
-5.0,1,222.103985
-5.0,1,222.114698
-5.0,1,222.132058
-5.0,1,222.140984
-2.02,1,222.162015
-5.0,1,222.17397
-5.0,1,222.193819
-5.0,1,222.204731
-5.0,1,222.223355
-5.0,1,222.235441
-5.0,2,222.268274
-5.0,1,222.283372
-5.0,1,222.295712
-5.0,1,222.312191
-5.0,1,222.330958
-5.0,1,222.346024
-5.0,1,222.359632
-5.0,1,222.370741
-5.0,1,222.382624
-5.0,1,222.394814
-5.0,1,222.420441
-5.0,1,222.434599
-5.0,1,222.44481
-5.0,2,222.475861
-5.0,1,222.493916
-5.0,1,222.50427
-5.0,2,222.537377
-5.0,1,222.552041
-5.0,1,222.562734
-5.0,1,222.577739
-5.0,1,222.591358
-5.0,1,222.600626
-5.0,1,222.611781
-5.0,2,222.64192
-5.0,1,222.654778
-5.0,1,222.669353
-5.0,1,222.683811
-5.0,1,222.696615
-5.0,1,222.714444
-5.0,1,222.735106
-5.0,1,222.744897
-5.0,1,222.764419
-5.0,1,222.777097
-5.0,1,222.791726
-5.0,1,222.801733
-5.0,1,222.818317
-5.0,1,222.833066
-5.0,1,222.855244
-5.0,1,222.872358
-5.0,1,222.887491
-5.0,1,222.902252
-5.0,1,222.91691
-5.0,1,222.937751
-5.0,1,222.94932
-5.0,1,222.960103
-5.0,2,222.989637
-5.0,1,223.003208
-5.0,1,223.023248
-5.0,1,223.041515
-5.0,1,223.051176
-5.0,1,223.071372
-5.0,1,223.083171
-5.0,1,223.095379
-5.0,2,223.117462
-5.0,1,223.140141
-5.0,1,223.155842
-5.0,1,223.169935
-5.0,1,223.184633
-5.0,1,223.206444
-5.0,2,223.231547
-5.0,1,223.24247
-5.0,1,223.257883
-5.0,1,223.272132
-5.0,1,223.284806
-5.0,1,223.305807
-5.0,1,223.315691
-5.0,1,223.331714
-5.0,1,223.347157
-5.0,2,223.379517
-5.0,1,223.392009
-5.0,1,223.403603
-5.0,1,223.422752
-5.0,2,223.446277
-5.0,1,223.464266
-5.0,1,223.476924
-5.0,1,223.491248
-5.0,1,223.509009
-5.0,1,223.518139
-5.0,1,223.529716
-5.0,1,223.547153
-5.0,1,223.561619
-5.0,1,223.578419
-5.0,1,223.589206
-5.0,1,223.604614
-5.0,1,223.620435
-5.0,1,223.634769
-5.0,1,223.644316
-5.0,1,223.655574
-5.0,2,223.685962
-5.0,1,223.698436
-5.0,1,223.715776
-5.0,1,223.728837
-5.0,1,223.743033
-5.0,3,223.785944
-5.0,1,223.807984
-5.0,1,223.822085
-5.0,1,223.833902
-5.0,1,223.847986
-5.0,1,223.867105
-5.0,1,223.8784
-5.0,1,223.891742
-5.0,1,223.910476
-5.0,1,223.923219
-5.0,1,223.94789
-5.0,1,223.961833
-5.0,1,223.975638
-5.0,1,223.987525
-5.0,1,223.999176
-5.0,1,224.017453
-5.0,1,224.031701
-5.0,1,224.046177
-5.0,1,224.064656
-5.0,1,224.07692
-5.0,1,224.089614
-5.0,2,224.120687
-5.0,1,224.135953
-5.0,1,224.152553
-5.0,1,224.163058
-5.0,1,224.175916
-5.0,1,224.186184
-5.0,1,224.200952
-5.0,1,224.210245
-5.0,1,224.223897
-5.0,1,224.233914
-5.0,2,224.263737
-5.0,3,224.303595
-5.0,1,224.3202
-5.0,1,224.332434
-5.0,1,224.339661
-5.0,1,224.353263
-5.0,1,224.364302
-5.0,1,224.387753
-5.0,1,224.396297
-5.0,2,224.427228
-5.0,1,224.441568
-5.0,1,224.453061
-5.0,1,224.466514
-5.0,1,224.48403
-5.0,1,224.497969
-5.0,1,224.517582
-5.0,1,224.531139
-5.0,1,224.543819
-5.0,1,224.560508
-5.0,1,224.568218
-5.0,1,224.587898
-5.0,1,224.604255
-5.0,1,224.620184
-5.0,1,224.632465
-5.0,1,224.643567
-5.0,1,224.655988
-5.0,1,224.670125
-5.0,1,224.679969
-5.0,1,224.694756
-5.0,1,224.709121
-5.0,2,224.737405
-5.0,2,224.769367
-5.0,1,224.778644
-5.0,1,224.79934
-5.0,1,224.817175
-5.0,1,224.82681
-5.0,1,224.842389
-5.0,1,224.856261
-5.0,1,224.865798
-5.0,1,224.881191
-5.0,1,224.899233
-5.0,2,224.919278
-5.0,1,224.938398
-5.0,1,224.949563
-5.0,1,224.96352
-5.0,2,224.991385
-5.0,1,225.010893
-5.0,1,225.024925
-5.0,1,225.037902
-5.0,2,225.059153
-5.0,1,225.073148
-5.0,1,225.081731
-5.0,1,225.100584
-5.0,1,225.10822
-5.0,1,225.131567
-5.0,1,225.140314
-7.02,2,225.171948
-5.0,1,225.191948
-5.0,1,225.209941
-7.02,1,225.220504
-5.0,1,225.232251
-5.0,1,225.250298
-5.0,1,225.261551
-5.0,1,225.281296
-5.0,2,225.307421
-5.0,1,225.325059
-5.0,2,225.358861
-5.0,1,225.368889
-5.0,1,225.390543
-5.0,1,225.402398
-5.0,1,225.414264
-5.0,1,225.42886
-5.0,1,225.452122
-5.0,1,225.463872
-5.0,1,225.475071
-5.0,1,225.489136
-5.0,1,225.50501
-5.0,1,225.514709
-5.0,1,225.533129
-5.0,1,225.540109
-5.0,1,225.560331
-5.0,1,225.580243
-5.0,1,225.596647
-5.0,2,225.623837
-5.0,1,225.638022
-5.0,1,225.651989
-5.0,1,225.665918
-5.0,1,225.683318
-5.0,1,225.694048
-5.0,1,225.708803
-5.0,1,225.721953
-5.0,1,225.743907
-7.02,1,225.750588
-5.0,1,225.77751
-5.0,1,225.786306
-5.0,1,225.799437
-5.0,1,225.820395
-5.0,1,225.839928
-5.0,2,225.87035
-5.0,1,225.885235
-5.0,1,225.901127
-5.0,1,225.908134
-5.0,1,225.925908
-5.0,1,225.934223
-5.0,2,225.964911
-5.0,1,225.983811
-5.0,1,225.996722
-5.0,1,226.008901
-5.0,1,226.021778
-5.0,1,226.037702
-5.0,1,226.05158
-5.0,1,226.067015
-5.0,1,226.081137
-5.0,1,226.093577
-5.0,1,226.111943
-5.0,1,226.129935
-5.0,1,226.140494
-5.0,1,226.154712
-5.0,1,226.174214
-5.0,1,226.192341
-5.0,2,226.213198
-5.0,2,226.24641
-5.0,1,226.253292
-5.0,1,226.269628
-5.0,2,226.299606
-7.02,1,226.315463
-5.0,1,226.326986
-5.0,2,226.365249
-5.0,3,226.40243
-5.0,1,226.419026
-5.0,1,226.432175
-5.0,1,226.447172
-5.0,1,226.461159
-5.0,1,226.468316
-5.0,2,226.502274
-5.0,2,226.52573
-5.0,1,226.538162
-5.0,1,226.562732
-5.0,1,226.570598
-5.0,1,226.584264
-5.0,1,226.596004
-5.0,1,226.613444
-5.0,1,226.626238
-5.0,2,226.650344
-5.0,1,226.665822
-5.0,2,226.700122
-5.0,2,226.723654
-5.0,1,226.739703
-5.0,1,226.759006
-5.0,1,226.774909
-5.0,2,226.800925
-2.02,1,226.810297
-5.0,1,226.824349
-5.0,2,226.85143
-5.0,1,226.86134
-5.0,1,226.883199
-5.0,1,226.893201
-2.5,2,226.919659
-5.0,1,226.936205
-5.0,1,226.949937
-5.0,1,226.965206
-5.0,1,226.974653
-5.0,1,226.987864
-5.0,1,226.997794
-5.0,1,227.010085
-5.0,1,227.023206
-5.0,1,227.039329
-5.0,1,227.052353
-5.0,1,227.061549
-5.0,1,227.078661
-5.0,2,227.115849
-7.02,1,227.121378
-5.0,2,227.153655
-7.02,2,227.175864
-5.0,2,227.206005
-5.0,1,227.220695
-5.0,1,227.230467
-5.0,1,227.251548
-5.0,1,227.262888
-5.0,1,227.280109
-5.0,2,227.307469
-5.0,2,227.336659
-5.0,1,227.351846
-5.0,1,227.369009
-5.0,1,227.388293
-5.0,1,227.403878
-5.0,1,227.421619
-5.0,1,227.433011
-5.0,1,227.45234
-5.0,1,227.466387
-5.0,2,227.495722
-5.0,1,227.508807
-5.0,1,227.525494
-5.0,1,227.546127
-5.0,2,227.575421
-5.0,1,227.58548
-5.0,1,227.606676
-5.0,2,227.637436
-5.0,1,227.656687
-5.0,2,227.684092
-5.0,1,227.692329
-5.0,1,227.712169
-5.0,1,227.725394
-5.0,1,227.737634
-5.0,1,227.754321
-5.0,1,227.767221
-5.0,1,227.786261
-5.0,1,227.798934
-5.0,3,227.845255
-5.0,1,227.856585
-5.0,1,227.869209
-5.0,1,227.882169
-5.0,1,227.892852
-5.0,2,227.917345
-5.0,1,227.932612
-5.0,1,227.94692
-5.0,1,227.962529
-5.0,1,227.980028
-5.0,2,228.00376
-5.0,1,228.019943
-5.0,1,228.040882
-5.0,1,228.052121
-5.0,1,228.065701
-7.02,1,228.079533
-5.0,2,228.114954
-2.02,1,228.122849
-5.0,1,228.136096
-5.0,1,228.154306
-5.0,3,228.197714
-5.0,1,228.211925
-5.0,1,228.221258
-5.0,1,228.237588
-5.0,1,228.245237
-5.0,1,228.262527
-5.0,1,228.274304
-5.0,1,228.290226
-5.0,1,228.301214
-5.0,1,228.313026
-5.0,1,228.324199
-5.0,1,228.344465
-5.0,1,228.357249
-5.0,1,228.369014
-5.0,1,228.384694
-5.0,2,228.409158
-5.0,1,228.423716
-5.0,1,228.438104
-5.0,1,228.45736
-5.0,1,228.466421
-5.0,1,228.479976
-5.0,1,228.4973
-5.0,2,228.525294
-5.0,2,228.554786
-5.0,1,228.562748
-5.0,1,228.579776
-5.0,1,228.58858
-5.0,2,228.615873
-5.0,1,228.636781
-5.0,1,228.645852
-5.0,1,228.664276
-2.02,1,228.6745
-5.0,1,228.6877
-5.0,1,228.703086
-5.0,1,228.716251
-5.0,1,228.731001
-5.0,1,228.750419
-5.0,1,228.75822
-5.0,2,228.794847
-5.0,1,228.809773
-5.0,2,228.843463
-5.0,1,228.854092
-5.0,1,228.874069
-5.0,1,228.888706
-5.0,1,228.901195
-5.0,1,228.914748
-5.0,1,228.92849
-5.0,1,228.939326
-5.0,1,228.959652
-5.0,1,228.973744
-5.0,2,229.00018
-5.0,1,229.016106
-5.0,1,229.026323
-5.0,2,229.053517
-5.0,1,229.070004
-5.0,1,229.087145
-5.0,1,229.108465
-5.0,1,229.11659
-5.0,1,229.127581
-5.0,1,229.13784
-5.0,1,229.151296
-5.0,1,229.169737
-5.0,1,229.183799
-5.0,1,229.193876
-5.0,1,229.210935
-5.0,1,229.222708
-5.0,1,229.239766
-5.0,1,229.261574
-5.0,1,229.28172
-5.0,1,229.29624
-5.0,1,229.311453
-5.0,1,229.328784
-5.0,3,229.367893
-5.0,1,229.38307
-5.0,1,229.39583
-5.0,1,229.419739
-5.0,1,229.426373
-5.0,1,229.451518
-5.0,1,229.46289
-5.0,1,229.479693
-5.0,1,229.488467
-5.0,1,229.503573
-5.0,1,229.518807
-5.0,1,229.539479
-5.0,1,229.550799
-5.0,2,229.579669
-5.0,1,229.589965
-5.0,1,229.608201
-5.0,1,229.619275
-5.0,1,229.634684
-5.0,1,229.65483
-5.0,1,229.665022
-5.0,1,229.682661
-5.0,1,229.699159
-5.0,1,229.708476
-5.0,2,229.739823
-5.0,1,229.751081
-5.0,1,229.765923
-5.0,1,229.779551
-5.0,2,229.809616
-5.0,1,229.821786
-5.0,1,229.836993
-5.0,2,229.857406
-5.0,1,229.869966
-5.0,1,229.887959
-5.0,1,229.903424
-5.0,1,229.919632
-5.0,1,229.930853
-5.0,1,229.953587
-5.0,2,229.978302
-5.0,1,229.99074
-5.0,1,230.007213
-5.0,1,230.019021
-5.0,3,230.064891
-5.0,1,230.076908
-5.0,1,230.091341
-5.0,1,230.104084
-5.0,1,230.126641
-5.0,1,230.133197
-5.0,1,230.150319
-5.0,2,230.174255
-5.0,1,230.19469
-5.0,2,230.224567
-5.0,1,230.23645
-5.0,1,230.25401
-5.0,1,230.270767
-5.0,3,230.350822
-5.0,1,230.359466
-5.0,1,230.367804
-5.0,1,230.379469
-5.0,1,230.385526
-5.0,1,230.392112
-5.0,1,230.397097
-5.0,1,230.405261
-5.0,1,230.412736
-5.0,1,230.417036
-5.0,1,230.423516
-5.0,1,230.42903
-5.0,1,230.435641
-5.0,1,230.440122
-5.0,1,230.447155
-5.0,1,230.452224
-5.0,1,230.458467
-5.0,2,230.469157
-5.0,1,230.475473
-5.0,1,230.480306
-5.0,2,230.492623
-5.0,1,230.501761
-5.0,1,230.506386
-5.0,1,230.512272
-5.0,1,230.517408
-5.0,1,230.525043
-5.0,1,230.529555
-5.0,1,230.537896
-5.0,1,230.544228
-5.0,1,230.548147
-5.0,1,230.553329
-5.0,1,230.559437
-5.0,1,230.568732
-5.0,1,230.5745
-5.0,1,230.578123
-5.0,1,230.58707
-5.0,3,230.60745
-5.0,1,230.612154
-5.0,1,230.619192
-5.0,1,230.622801
-5.0,1,230.628451
-5.0,1,230.632187
-5.0,1,230.63863
-7.02,1,230.646031
-5.0,1,230.652869
-5.0,1,230.6586
-5.0,1,230.665848
-5.0,1,230.671877
-5.0,1,230.676119
-5.0,1,230.6889
-5.0,2,230.700453
-5.0,1,230.70518
-5.0,1,230.710272
-5.0,1,230.715713
-5.0,1,230.720167
-5.0,1,230.728254
-5.0,1,230.733716
-5.0,1,230.738912
-5.0,1,230.746858
-5.0,1,230.751239
-5.0,2,230.762841
-5.0,1,230.769547
-5.0,2,230.78174
-5.0,1,230.787761
-5.0,2,230.799743
-5.0,1,230.804181
-5.0,1,230.808973
-5.0,1,230.816672
-5.0,2,230.826965
-5.0,3,230.846476
