#{"t_start": 1763362893.3222003, "env_id": "None"}
r,l,t
-5.0,1,270.488891
-5.0,1,270.497624
-5.0,1,270.504596
-5.0,2,270.52496
-5.0,2,270.537859
-5.0,1,270.546701
-5.0,1,270.557639
-5.0,1,270.563487
-5.0,1,270.570489
-5.0,1,270.579791
-5.0,1,270.590094
-5.0,1,270.599425
-5.0,2,270.611988
-5.0,1,270.620358
-5.0,1,270.628074
-5.0,2,270.643981
-5.0,1,270.655596
-5.0,1,270.663352
-5.0,1,270.672886
-5.0,1,270.679045
-5.0,1,270.68714
-5.0,1,270.699064
-5.0,2,270.714725
-5.0,1,270.721148
-5.0,1,270.731614
-5.0,1,270.741647
-5.0,1,270.75225
-5.0,2,270.773095
-5.0,1,270.778996
-5.0,1,270.78875
-5.0,1,270.793388
-5.0,1,270.800977
-5.0,1,270.809858
-5.0,1,270.821932
-5.0,1,270.830984
-5.0,1,270.843033
-5.0,1,270.850897
-5.0,1,270.856774
-5.0,1,270.866415
-5.0,1,270.872793
-5.0,1,270.879568
-5.0,1,270.889636
-5.0,1,270.893441
-5.0,1,270.904582
-5.0,1,270.914704
-5.0,1,270.923162
-5.0,1,270.932577
-5.0,1,270.942806
-5.0,1,270.95158
-5.0,1,270.957527
-5.0,1,270.965233
-5.0,1,270.97336
-5.0,1,270.981434
-5.0,1,270.988928
-5.0,2,271.011273
-5.0,1,271.01961
-5.0,1,271.026945
-5.0,1,271.032889
-5.0,1,271.043225
-7.02,1,271.04829
-5.0,1,271.057003
-5.0,1,271.06681
-5.0,1,271.073569
-5.0,1,271.083693
-5.0,1,271.088766
-5.0,1,271.098181
-5.0,1,271.103616
-5.0,1,271.114574
-7.02,1,271.122894
-5.0,1,271.13183
-5.0,2,271.14771
-5.0,1,271.157497
-5.0,3,271.184756
-5.0,1,271.1923
-5.0,1,271.202369
-5.0,1,271.208698
-5.0,1,271.22019
-5.0,1,271.228322
-5.0,1,271.237484
-5.0,1,271.246605
-5.0,1,271.253079
-5.0,1,271.259453
-5.0,1,271.267112
-5.0,1,271.278618
-5.0,1,271.283129
-5.0,1,271.289845
-5.0,2,271.307721
-5.0,1,271.317292
-5.0,1,271.326935
-5.0,1,271.335001
-5.0,1,271.342431
-7.02,1,271.34739
-5.0,1,271.357822
-5.0,1,271.363498
-5.0,1,271.372493
-5.0,2,271.388427
-5.0,1,271.398774
-5.0,1,271.407634
-5.0,1,271.415224
-5.0,1,271.426718
-5.0,1,271.438151
-5.0,1,271.444641
-5.0,1,271.457179
-5.0,3,271.479928
-5.0,2,271.49224
-5.0,1,271.503849
-5.0,1,271.513236
-5.0,2,271.529595
-5.0,1,271.53562
-5.0,1,271.544901
-5.0,1,271.557479
-5.0,1,271.565303
-5.0,1,271.572563
-5.0,1,271.577698
-5.0,1,271.589574
-5.0,1,271.595252
-5.0,1,271.603755
-5.0,2,271.62483
-5.0,1,271.631307
-5.0,1,271.639938
-5.0,2,271.653137
-5.0,1,271.660561
-5.0,2,271.679153
-5.0,1,271.687735
-5.0,1,271.695501
-5.0,1,271.702084
-5.0,1,271.709545
-5.0,1,271.716092
-5.0,1,271.726061
-5.0,1,271.735478
-5.0,2,271.751649
-5.0,1,271.759952
-5.0,1,271.767145
-5.0,2,271.782423
-5.0,1,271.788693
-5.0,1,271.796797
-5.0,1,271.80823
-5.0,1,271.819314
-5.0,1,271.826275
-5.0,1,271.835038
-5.0,1,271.843616
-5.0,1,271.850349
-5.0,1,271.856699
-5.0,1,271.867268
-5.0,1,271.874878
-5.0,1,271.882795
-5.0,1,271.891017
-5.0,1,271.901927
-5.0,2,271.920123
-5.0,1,271.925969
-5.0,1,271.934619
-5.0,1,271.942291
-5.0,1,271.952853
-5.0,1,271.959822
-5.0,2,271.972143
-5.0,1,271.979115
-5.0,1,271.989701
-5.0,2,272.002609
-5.0,2,272.022557
-5.0,1,272.029797
-5.0,1,272.036592
-5.0,1,272.049034
-5.0,1,272.055175
-5.0,1,272.062636
-5.0,1,272.071189
-5.0,1,272.07606
-5.0,1,272.087756
-5.0,1,272.096185
-5.0,1,272.103326
-5.0,1,272.107969
-5.0,3,272.133286
-5.0,1,272.140277
-5.0,1,272.150326
-5.0,1,272.154583
-5.0,1,272.162933
-5.0,1,272.171145
-5.0,1,272.177412
-5.0,1,272.183778
-5.0,1,272.197717
-5.0,1,272.202977
-5.0,1,272.210141
-5.0,2,272.226339
-5.0,1,272.237364
-5.0,1,272.24284
-5.0,1,272.250602
-5.0,1,272.25932
-5.0,1,272.2667
-5.0,2,272.284576
-5.0,1,272.291379
-5.0,1,272.300411
-5.0,1,272.311892
-5.0,1,272.320729
-5.0,1,272.329872
-5.0,2,272.346794
-5.0,1,272.35283
-5.0,2,272.369165
-5.0,1,272.378163
-5.0,1,272.383983
-5.0,2,272.401056
-5.0,1,272.41292
-5.0,2,272.429386
-5.0,1,272.439889
-5.0,1,272.448208
-5.0,1,272.456634
-5.0,1,272.465772
-5.0,2,272.483145
-5.0,2,272.500369
-5.0,2,272.517826
-5.0,1,272.525863
-5.0,1,272.532842
-5.0,1,272.54173
-5.0,1,272.552416
-5.0,1,272.56093
-5.0,1,272.56928
-5.0,1,272.578667
-5.0,1,272.582603
-5.0,2,272.599112
-5.0,1,272.607336
-5.0,1,272.616986
-5.0,2,272.634455
-5.0,2,272.650054
-5.0,1,272.66297
-5.0,2,272.676333
-5.0,1,272.683813
-5.0,1,272.694405
-5.0,1,272.702695
-5.0,1,272.710423
-5.0,1,272.719208
-5.0,1,272.723434
-5.0,2,272.742386
-5.0,1,272.748318
-5.0,2,272.764937
-5.0,1,272.771856
-5.0,1,272.779722
-5.0,1,272.785593
-5.0,1,272.797537
-5.0,2,272.812364
-5.0,1,272.818305
-5.0,1,272.827906
-5.0,1,272.840132
-5.0,1,272.845413
-5.0,1,272.856181
-5.0,1,272.864064
-5.0,1,272.873428
-5.0,3,272.900098
-5.0,1,272.907288
-5.0,1,272.913304
-5.0,1,272.92214
-5.0,1,272.932619
-5.0,1,272.942693
-5.0,1,272.950989
-5.0,1,272.957603
-5.0,1,272.96629
-5.0,1,272.97238
-5.0,1,272.982476
-5.0,1,272.989551
-5.0,1,272.997733
-5.0,1,273.007164
-5.0,1,273.013703
-5.0,1,273.022327
-5.0,1,273.035041
-5.0,1,273.043706
-5.0,1,273.047317
-5.0,1,273.060804
-5.0,1,273.066971
-5.0,1,273.073762
-5.0,2,273.092899
-5.0,1,273.098531
-5.0,1,273.109174
-5.0,1,273.118468
-5.0,1,273.12764
-5.0,1,273.136755
-5.0,1,273.142781
-5.0,1,273.15284
-5.0,1,273.159719
-5.0,1,273.168945
-5.0,1,273.175013
-5.0,1,273.18304
-5.0,1,273.192027
-5.0,1,273.200912
-5.0,1,273.211121
-5.0,1,273.219903
-5.0,1,273.225913
-5.0,1,273.234491
-5.0,1,273.238501
-5.0,1,273.249155
-7.02,1,273.261538
-5.0,1,273.264949
-5.0,1,273.280445
-5.0,1,273.286729
-5.0,1,273.294516
-5.0,2,273.315421
-5.0,1,273.326374
-5.0,1,273.334952
-5.0,2,273.349131
-5.0,1,273.354827
-5.0,1,273.364069
-5.0,1,273.370239
-5.0,2,273.388635
-5.0,2,273.4031
-5.0,1,273.413535
-5.0,1,273.421252
-5.0,1,273.429721
-5.0,1,273.439668
-5.0,1,273.443869
-5.0,1,273.456591
-5.0,1,273.46536
-5.0,1,273.470885
-5.0,1,273.480483
-5.0,1,273.487339
-2.02,1,273.494935
-5.0,1,273.50623
-5.0,1,273.51525
-5.0,2,273.532351
-5.0,3,273.556778
-5.0,1,273.565008
-5.0,1,273.571916
-5.0,1,273.583467
-5.0,2,273.599708
-5.0,1,273.608398
-5.0,3,273.631544
-5.0,1,273.63864
-5.0,1,273.646527
-2.02,1,273.654462
-5.0,1,273.665297
-5.0,1,273.672852
-5.0,1,273.680447
-5.0,1,273.693827
-5.0,1,273.699997
-5.0,2,273.718621
-5.0,2,273.731613
-5.0,1,273.741238
-5.0,1,273.747663
-5.0,1,273.759933
-5.0,1,273.767952
-5.0,1,273.777589
-5.0,2,273.798846
-5.0,1,273.804116
-5.0,1,273.81587
-5.0,1,273.823761
-5.0,1,273.829432
-5.0,2,273.842738
-5.0,1,273.850642
-7.02,2,273.865566
-5.0,1,273.877265
-5.0,2,273.890983
-5.0,1,273.899959
-5.0,1,273.905605
-5.0,1,273.913524
-5.0,1,273.925436
-5.0,1,273.931113
-5.0,1,273.938713
-5.0,2,273.953638
-5.0,2,273.970719
-5.0,1,273.979394
-5.0,1,273.989629
-5.0,1,273.996638
-5.0,2,274.011564
-5.0,1,274.021916
-5.0,1,274.026518
-5.0,1,274.036907
-5.0,1,274.044164
-5.0,2,274.058984
-5.0,1,274.069893
-5.0,1,274.075927
-5.0,1,274.087837
-5.0,1,274.097927
-5.0,1,274.102209
-5.0,1,274.1143
-5.0,1,274.123237
-5.0,1,274.128708
-5.0,1,274.139065
-5.0,1,274.144246
-5.0,1,274.155716
-5.0,1,274.159367
-5.0,1,274.170651
-5.0,1,274.178246
-5.0,1,274.18809
-5.0,1,274.198433
-5.0,1,274.203417
-5.0,1,274.216642
-5.0,1,274.221852
-5.0,1,274.233308
-5.0,1,274.238924
-5.0,1,274.246909
-5.0,1,274.254522
-5.0,2,274.271089
-5.0,1,274.277275
-5.0,2,274.300043
-5.0,1,274.307663
-5.0,1,274.317478
-5.0,1,274.328295
-5.0,1,274.335955
-7.02,1,274.346275
-5.0,1,274.354579
-5.0,1,274.360752
-5.0,1,274.367217
-5.0,1,274.377972
-5.0,1,274.384904
-5.0,1,274.392005
-5.0,1,274.397784
-5.0,2,274.416946
-5.0,1,274.422037
-5.0,1,274.432698
-5.0,1,274.440114
-5.0,1,274.447873
-5.0,2,274.46434
-5.0,1,274.471576
-5.0,1,274.480237
-5.0,1,274.49186
-5.0,1,274.497008
-5.0,2,274.515824
-5.0,1,274.522784
-5.0,3,274.550637
-5.0,1,274.559971
-5.0,1,274.570291
-5.0,1,274.579788
-5.0,1,274.590731
-5.0,2,274.603474
-5.0,1,274.615611
-5.0,1,274.622029
-5.0,1,274.629083
-5.0,1,274.637579
-5.0,1,274.644718
-5.0,1,274.651377
-5.0,1,274.65995
-5.0,1,274.669036
-5.0,1,274.678764
-5.0,1,274.684136
-5.0,2,274.731396
-5.0,1,274.749599
-5.0,1,274.763026
-5.0,1,274.772859
-5.0,1,274.786618
-5.0,1,274.793783
-5.0,1,274.811634
-5.0,2,274.834419
-5.0,1,274.856581
-5.0,1,274.864616
-5.0,1,274.876822
-5.0,1,274.891991
-5.0,1,274.906075
-5.0,1,274.915347
-5.0,3,274.953737
-5.0,1,274.966434
-5.0,1,274.976757
-5.0,1,274.988488
-5.0,1,275.003808
-5.0,2,275.033133
-5.0,1,275.049384
-5.0,1,275.064527
-5.0,1,275.076447
-7.02,1,275.087189
-5.0,1,275.103502
-5.0,1,275.1152
-5.0,1,275.132434
-5.0,1,275.14163
-5.0,1,275.152695
-5.0,1,275.173206
-5.0,1,275.185473
-5.0,1,275.197648
-5.0,1,275.213043
-5.0,1,275.221157
-5.0,1,275.234462
-5.0,2,275.260269
-5.0,1,275.272486
-5.0,1,275.291192
-5.0,1,275.30361
-5.0,2,275.331432
-5.0,1,275.340432
-5.0,3,275.380061
-5.0,1,275.386354
-5.0,1,275.401821
-7.02,1,275.410896
-5.0,1,275.429598
-5.0,1,275.436088
-5.0,1,275.450748
-5.0,1,275.466614
-5.0,1,275.478392
-5.0,1,275.495103
-5.0,1,275.507831
-5.0,1,275.518062
-5.0,1,275.531565
-5.0,1,275.543668
-5.0,1,275.558906
-5.0,1,275.570112
-5.0,1,275.582623
-5.0,2,275.610041
-5.0,2,275.635262
-5.0,1,275.648866
-5.0,1,275.662771
-5.0,1,275.681361
-5.0,1,275.692897
-5.0,1,275.704624
-7.02,1,275.716732
-5.0,1,275.72681
-5.0,1,275.737559
-5.0,2,275.766971
-5.0,1,275.779552
-5.0,1,275.790789
-5.0,1,275.804801
-5.0,1,275.812689
-5.0,1,275.828718
-5.0,1,275.840652
-5.0,1,275.852527
-5.0,1,275.864594
-5.0,1,275.881421
-5.0,1,275.891219
-5.0,1,275.899699
-5.0,1,275.916653
-5.0,1,275.927533
-5.0,2,275.957103
-5.0,1,275.973904
-5.0,1,275.984581
-5.0,1,275.9934
-5.0,1,276.013316
-5.0,1,276.021429
-5.0,1,276.033722
-5.0,1,276.05142
-5.0,1,276.06727
-5.0,1,276.081811
-5.0,2,276.099567
-5.0,1,276.11293
-5.0,1,276.123011
-5.0,1,276.134178
-5.0,1,276.14924
-5.0,3,276.186816
-5.0,1,276.195745
-5.0,1,276.209352
-5.0,1,276.217939
-5.0,1,276.237684
-5.0,1,276.247003
-5.0,1,276.261507
-5.0,1,276.273479
-5.0,1,276.280662
-5.0,2,276.303041
-5.0,1,276.319019
-5.0,1,276.33361
-5.0,2,276.353634
-5.0,1,276.365633
-5.0,1,276.388038
-5.0,1,276.398255
-5.0,2,276.418752
-5.0,1,276.434617
-5.0,1,276.445148
-7.02,1,276.459114
-5.0,1,276.474571
-5.0,1,276.482172
-5.0,1,276.502933
-5.0,1,276.516186
-5.0,1,276.527661
-5.0,1,276.544999
-5.0,1,276.550905
-5.0,1,276.56719
-5.0,1,276.58194
-5.0,1,276.595413
-5.0,1,276.608484
-5.0,2,276.633799
-5.0,1,276.645549
-5.0,2,276.668715
-5.0,1,276.676825
-5.0,1,276.695605
-5.0,1,276.711508
-5.0,1,276.718965
-5.0,3,276.76413
-7.02,1,276.776081
-7.02,1,276.791014
-5.0,1,276.807508
-5.0,1,276.822137
-5.0,1,276.834189
-5.0,1,276.847234
-5.0,1,276.864943
-5.0,3,276.895937
-5.0,2,276.92548
-5.0,1,276.932911
-5.0,1,276.949626
-5.0,2,276.973397
-5.0,1,276.989695
-5.0,1,277.000972
-5.0,1,277.011906
-5.0,1,277.025979
-5.0,1,277.047633
-5.0,1,277.060117
-5.0,1,277.069473
-5.0,1,277.087491
-5.0,2,277.110212
-5.0,1,277.119008
-5.0,1,277.140373
-5.0,1,277.152088
-5.0,1,277.163569
-5.0,1,277.177189
-5.0,1,277.19302
-5.0,2,277.216593
-5.0,1,277.231854
-5.0,1,277.241323
-5.0,1,277.25729
-5.0,1,277.269583
-5.0,1,277.288178
-5.0,1,277.299792
-5.0,1,277.309038
-5.0,1,277.324442
-5.0,1,277.336179
-5.0,1,277.348375
-5.0,1,277.361128
-5.0,1,277.374537
-5.0,1,277.38769
-5.0,1,277.404865
-5.0,1,277.418042
-7.02,2,277.445906
-5.0,1,277.460161
-5.0,1,277.470894
-5.0,1,277.48663
-5.0,1,277.503268
-5.0,1,277.515172
-5.0,1,277.528471
-5.0,1,277.542279
-7.02,1,277.556152
-5.0,2,277.58072
-5.0,1,277.588613
-5.0,2,277.620851
-5.0,1,277.634897
-5.0,1,277.648809
-5.0,1,277.660671
-5.0,1,277.669027
-5.0,1,277.676634
-5.0,2,277.704358
-5.0,1,277.718871
-5.0,1,277.72783
-5.0,1,277.740494
-5.0,2,277.766466
-5.0,1,277.784243
-5.0,1,277.791974
-5.0,2,277.827191
-5.0,3,277.866906
-5.0,1,277.879508
-5.0,1,277.889505
-5.0,1,277.902912
-5.0,1,277.92516
-5.0,1,277.938236
-5.0,2,277.96777
-5.0,1,277.976457
-5.0,1,277.988508
-5.0,2,278.013525
-5.0,1,278.027174
-2.02,1,278.038332
-5.0,1,278.051363
-5.0,1,278.063005
-5.0,1,278.076108
-5.0,1,278.089654
-5.0,1,278.102602
-5.0,1,278.11435
-5.0,2,278.140578
-5.0,1,278.152398
-5.0,1,278.172803
-5.0,1,278.189895
-5.0,1,278.200306
-5.0,1,278.210859
-5.0,1,278.221242
-5.0,1,278.236803
-5.0,1,278.246416
-5.0,2,278.273862
-5.0,1,278.290261
-5.0,1,278.305787
-5.0,1,278.317505
-5.0,1,278.331702
-5.0,1,278.347368
-5.0,1,278.359205
-5.0,1,278.372145
-5.0,1,278.389763
-5.0,1,278.400305
-5.0,1,278.412039
-5.0,1,278.425656
-5.0,1,278.43503
-7.02,1,278.450165
-5.0,1,278.462652
-5.0,1,278.480422
-5.0,1,278.487153
-5.0,1,278.503492
-5.0,2,278.531635
-5.0,1,278.538881
-5.0,1,278.554946
-5.0,2,278.582468
-5.0,1,278.599036
-5.0,1,278.608442
-5.0,1,278.624378
-5.0,1,278.634774
-5.0,1,278.651404
-5.0,1,278.65928
-5.0,1,278.676918
-5.0,1,278.688243
-5.0,1,278.708373
-5.0,2,278.728703
-7.02,1,278.742196
-5.0,1,278.754036
-5.0,1,278.766287
-5.0,1,278.77262
-7.02,1,278.786487
-5.0,1,278.802344
-7.02,1,278.814737
-5.0,1,278.836661
-5.0,1,278.850238
-5.0,1,278.861481
-5.0,1,278.877331
-5.0,1,278.888295
-5.0,1,278.897912
-5.0,1,278.909632
-5.0,1,278.929809
-5.0,1,278.943492
-5.0,1,278.954118
-5.0,1,278.971521
-5.0,2,278.994994
-5.0,1,279.008683
-5.0,3,279.048725
-5.0,2,279.075357
-5.0,1,279.082812
-7.02,1,279.093144
-5.0,1,279.105851
-5.0,1,279.126845
-5.0,1,279.140887
-5.0,1,279.154001
-5.0,1,279.165818
-5.0,1,279.181184
-5.0,1,279.19172
-5.0,2,279.219876
-5.0,1,279.236376
-5.0,1,279.254312
-5.0,1,279.267043
-5.0,1,279.280599
-5.0,1,279.291381
-5.0,1,279.309284
-5.0,1,279.32549
-5.0,1,279.331943
-5.0,1,279.356486
-5.0,1,279.368801
-5.0,1,279.382092
-5.0,1,279.403937
-5.0,1,279.413889
-5.0,2,279.438433
-5.0,1,279.4522
-5.0,3,279.488304
-5.0,1,279.502898
-5.0,1,279.512078
-5.0,1,279.527748
-5.0,1,279.534071
-5.0,1,279.548892
-5.0,1,279.556003
-5.0,1,279.578456
-5.0,1,279.592317
-5.0,2,279.61818
-5.0,2,279.645421
-5.0,1,279.656104
-5.0,1,279.667593
-5.0,1,279.68096
-5.0,1,279.696632
-5.0,1,279.711162
-5.0,1,279.72969
-5.0,2,279.752666
-5.0,1,279.767354
-5.0,1,279.783708
-5.0,1,279.795024
-5.0,1,279.805853
-5.0,1,279.822565
-5.0,1,279.829156
-5.0,1,279.841137
-5.0,2,279.864588
-5.0,1,279.879652
-5.0,1,279.893167
-5.0,1,279.909756
-5.0,1,279.921422
-5.0,1,279.93908
-5.0,2,279.963805
-5.0,1,279.975063
-5.0,1,279.990768
-5.0,1,280.002665
-5.0,1,280.015132
-5.0,1,280.027512
-5.0,1,280.043254
-5.0,1,280.059258
-5.0,2,280.107434
-5.0,1,280.117185
-5.0,1,280.136232
-5.0,1,280.156027
-5.0,1,280.172179
-5.0,1,280.185746
-5.0,1,280.197006
-5.0,2,280.227892
-5.0,1,280.252281
-5.0,1,280.297708
-5.0,1,280.304408
-5.0,1,280.318678
-5.0,1,280.333064
-5.0,1,280.338402
-5.0,1,280.345674
-5.0,1,280.353947
-5.0,1,280.359135
-5.0,1,280.364063
-5.0,1,280.374201
-5.0,1,280.377679
-5.0,1,280.386044
-5.0,1,280.394489
-5.0,1,280.397921
-5.0,1,280.405958
-5.0,1,280.413354
-5.0,1,280.420599
-5.0,1,280.42383
-5.0,1,280.430192
-5.0,1,280.438027
-5.0,1,280.441118
-5.0,1,280.449027
-5.0,2,280.458122
-5.0,1,280.46529
-5.0,1,280.472618
-5.0,1,280.479076
-5.0,1,280.482823
-5.0,1,280.489095
-5.0,1,280.495205
-5.0,1,280.501812
-5.0,2,280.5123
-5.0,1,280.519635
-5.0,1,280.522779
-5.0,1,280.529017
-5.0,1,280.534587
-5.0,2,280.546161
-5.0,1,280.552409
-5.0,1,280.55887
-5.0,1,280.566712
-5.0,1,280.573405
-5.0,1,280.579851
-5.0,2,280.591438
-5.0,1,280.596866
-5.0,1,280.601914
-5.0,1,280.608889
-5.0,1,280.61656
-5.0,1,280.619905
-5.0,1,280.628405
-5.0,1,280.633522
-5.0,2,280.646112
-5.0,1,280.651532
-5.0,1,280.657809
-5.0,1,280.663385
-5.0,1,280.669714
-5.0,2,280.68084
-5.0,1,280.68904
-5.0,1,280.700725
-5.0,1,280.705569
-5.0,3,280.725677
-5.0,2,280.737535
-5.0,1,280.746041
-2.02,2,280.758806
-5.0,4,280.781796
-5.0,1,280.788394
-5.0,1,280.797729
-5.0,1,280.804106
-5.0,1,280.812935
-5.0,1,280.820219
-5.0,1,280.823755
-5.0,1,280.834423
-5.0,1,280.838964
-5.0,2,280.851346
-5.0,1,280.858887
-5.0,1,280.870087
-5.0,1,280.874307
-5.0,1,280.881666
-5.0,1,280.887654
-5.0,1,280.894131
-5.0,1,280.902769
-5.0,2,280.91525
-5.0,1,280.92559
-5.0,1,280.930856
-5.0,1,280.935785
-5.0,1,280.944026
-5.0,1,280.950596
-5.0,1,280.954733
-5.0,1,280.964392
-5.0,1,280.97045
-5.0,1,280.975499
-5.0,1,280.982379
-5.0,1,280.9899
-5.0,2,281.00332
-5.0,1,281.010386
-5.0,1,281.016215
-5.0,1,281.024776
-5.0,1,281.03452
-5.0,1,281.045382
-5.0,1,281.049571
-5.0,3,281.069502
-5.0,1,281.075346
-5.0,2,281.089978
-5.0,1,281.096159
-5.0,1,281.101576
-5.0,1,281.106019
-5.0,1,281.114272
-5.0,1,281.12257
-5.0,1,281.128567
-5.0,1,281.135321
-5.0,1,281.142003
-5.0,1,281.150351
-5.0,1,281.155352
-5.0,1,281.166572
-5.0,1,281.172552
-5.0,1,281.181388
-5.0,1,281.186109
-5.0,2,281.198211
-5.0,1,281.204497
-5.0,2,281.221571
-5.0,1,281.228552
-5.0,2,281.242692
-5.0,1,281.24894
-5.0,1,281.253023
-5.0,2,281.26702
-5.0,3,281.284362
-5.0,1,281.294513
-5.0,1,281.29916
-5.0,1,281.305931
-5.0,1,281.311434
-5.0,1,281.319338
-5.0,1,281.326512
-5.0,1,281.333343
-5.0,1,281.339092
-5.0,1,281.351895
-5.0,1,281.359332
-5.0,1,281.367518
-5.0,1,281.374024
-5.0,1,281.380707
-5.0,1,281.392484
-5.0,3,281.412651
-5.0,1,281.420434
-5.0,1,281.42373
-5.0,1,281.432168
-5.0,1,281.440099
-5.0,1,281.447789
-5.0,1,281.453464
-5.0,1,281.463368
-5.0,1,281.468099
-5.0,1,281.476915
-5.0,1,281.480485
-5.0,1,281.487027
-5.0,1,281.493591
-5.0,1,281.502276
-5.0,1,281.508296
-5.0,1,281.514381
-5.0,3,281.533439
-5.0,1,281.540481
-5.0,1,281.548256
-5.0,1,281.554837
-5.0,1,281.560662
-5.0,1,281.567372
-5.0,2,281.584223
-5.0,1,281.591748
-5.0,1,281.599082
-5.0,1,281.606105
-5.0,1,281.610976
-5.0,1,281.622357
-5.0,1,281.628639
-5.0,1,281.635339
-5.0,1,281.640601
-5.0,1,281.646672
-5.0,1,281.652708
-5.0,2,281.664968
-5.0,1,281.673703
-5.0,2,281.684
-5.0,1,281.691611
-5.0,2,281.705108
-5.0,1,281.709503
-5.0,1,281.714912
-5.0,1,281.720532
-5.0,1,281.734725
-5.0,1,281.741634
-5.0,1,281.748388
-5.0,1,281.755519
-5.0,1,281.761482
-5.0,1,281.766529
-5.0,1,281.774529
-5.0,1,281.781778
-5.0,1,281.79026
-5.0,1,281.797755
-5.0,1,281.803061
-5.0,1,281.809847
-5.0,1,281.817499
-5.0,1,281.821596
-5.0,1,281.829105
-5.0,1,281.834373
-5.0,1,281.841081
-2.02,1,281.846384
-5.0,1,281.856659
-5.0,1,281.860635
-5.0,1,281.866933
-5.0,1,281.876548
-5.0,1,281.883331
-5.0,1,281.890786
-5.0,1,281.89565
-5.0,1,281.904216
-5.0,1,281.909962
-5.0,2,281.926128
-5.0,1,281.930997
-5.0,2,281.947352
-5.0,1,281.955498
-5.0,1,281.9615
-5.0,1,281.969482
-5.0,1,281.975702
-5.0,1,281.98155
-5.0,2,281.996103
-5.0,1,282.003228
-5.0,2,282.017304
-5.0,2,282.027914
-5.0,2,282.040377
-5.0,1,282.045093
-5.0,1,282.052084
-5.0,3,282.077622
-5.0,1,282.085743
-5.0,1,282.089627
-5.0,1,282.09504
-5.0,1,282.10247
-5.0,1,282.109764
-5.0,1,282.118732
-5.0,1,282.12376
-5.0,1,282.129062
-5.0,2,282.143584
-7.02,1,282.148367
-5.0,1,282.155853
-5.0,1,282.161743
-5.0,1,282.167986
-5.0,1,282.173281
-5.0,1,282.180823
-5.0,1,282.184939
-5.0,1,282.192126
-5.0,1,282.199127
-5.0,1,282.208181
-5.0,1,282.212175
-5.0,1,282.219937
-5.0,1,282.228214
-5.0,2,282.240572
-5.0,1,282.245511
-5.0,1,282.251992
-5.0,1,282.258895
-5.0,1,282.268362
-5.0,1,282.274304
-5.0,1,282.279258
-5.0,2,282.293073
-5.0,2,282.303543
-5.0,3,282.321405
-5.0,2,282.336962
-5.0,1,282.345137
-5.0,1,282.351195
-5.0,1,282.359952
-5.0,1,282.365089
-5.0,1,282.372879
-5.0,1,282.377596
-5.0,1,282.384364
-5.0,1,282.387606
-5.0,1,282.396168
-5.0,1,282.40297
-5.0,1,282.412281
-5.0,1,282.417972
-5.0,1,282.424288
-5.0,1,282.428901
-5.0,1,282.437734
-5.0,1,282.443148
-5.0,1,282.453431
-5.0,1,282.46058
-5.0,2,282.471221
-5.0,1,282.480399
-5.0,2,282.491007
-5.0,1,282.499503
-5.0,1,282.506363
-5.0,1,282.511314
-5.0,1,282.51649
-5.0,1,282.525751
-5.0,1,282.533793
-5.0,1,282.541071
-5.0,1,282.549191
-5.0,2,282.560823
-7.02,2,282.576297
-5.0,1,282.585779
-5.0,1,282.591681
-5.0,1,282.598985
-7.02,1,282.60422
-5.0,1,282.617121
-5.0,1,282.626864
-5.0,1,282.63623
-5.0,2,282.650038
-7.02,2,282.665349
-5.0,1,282.672719
-5.0,1,282.677681
-5.0,1,282.684719
-5.0,1,282.69232
-5.0,1,282.701401
-5.0,1,282.704627
-5.0,1,282.715302
-5.0,1,282.71881
-5.0,1,282.729326
-5.0,1,282.737849
-5.0,1,282.742838
-5.0,1,282.752302
-5.0,1,282.757942
-5.0,1,282.766685
-5.0,1,282.774853
-5.0,1,282.779009
-5.0,2,282.795008
-5.0,1,282.801458
-5.0,2,282.815416
-5.0,1,282.822124
-5.0,2,282.833114
-5.0,1,282.843536
-7.02,1,282.851562
-5.0,1,282.859952
-5.0,1,282.86531
-5.0,1,282.871738
-5.0,1,282.87817
-5.0,1,282.886174
-5.0,1,282.894215
-5.0,1,282.902445
-5.0,1,282.905874
-5.0,1,282.916227
-5.0,1,282.920307
-5.0,1,282.926528
-5.0,2,282.943626
-5.0,1,282.948722
-5.0,1,282.957085
-5.0,1,282.966367
-5.0,1,282.974806
-5.0,1,282.981977
-5.0,1,282.987693
-5.0,1,282.99412
-5.0,1,283.00277
-5.0,1,283.012459
-5.0,1,283.019617
-5.0,1,283.02826
-5.0,1,283.035135
-5.0,1,283.039624
-5.0,1,283.049172
-5.0,1,283.057625
-5.0,1,283.065519
-7.02,2,283.076123
-5.0,1,283.084865
-5.0,1,283.091115
-5.0,1,283.097259
-5.0,2,283.112292
-5.0,1,283.119814
-5.0,1,283.127433
-5.0,1,283.13432
-7.02,1,283.140378
-5.0,1,283.150381
-5.0,1,283.15649
-5.0,1,283.163558
-5.0,1,283.173055
-5.0,1,283.178748
-5.0,1,283.187135
-5.0,1,283.196197
-5.0,1,283.203092
-5.0,1,283.211291
-5.0,1,283.220348
-5.0,1,283.22664
-5.0,1,283.234467
-5.0,1,283.240722
-5.0,1,283.245571
-5.0,1,283.257192
-5.0,1,283.265444
-5.0,4,283.293217
-5.0,1,283.300122
-5.0,1,283.31179
-5.0,1,283.320626
-5.0,1,283.326684
-5.0,1,283.331873
