#{"t_start": 1763362893.3222272, "env_id": "None"}
r,l,t
-5.0,1,820.360418
-5.0,1,820.373337
-5.0,1,820.385056
-5.0,1,820.399878
-5.0,1,820.413992
-5.0,1,820.421868
-5.0,1,820.436128
-5.0,1,820.451237
-5.0,1,820.463822
-5.0,1,820.475743
-5.0,1,820.484919
-5.0,1,820.498287
-5.0,1,820.512095
-5.0,1,820.525181
-5.0,1,820.534395
-5.0,1,820.550036
-5.0,1,820.564584
-5.0,1,820.577185
-5.0,1,820.617808
-5.0,1,820.630178
-5.0,1,820.640335
-5.0,1,820.649239
-5.0,1,820.672703
-5.0,1,820.683298
-5.0,2,820.709261
-5.0,1,820.727984
-5.0,1,820.744089
-5.0,1,820.764482
-5.0,1,820.772495
-5.0,1,820.79569
-5.0,1,820.809207
-5.0,1,820.822115
-5.0,1,820.83945
-5.0,1,820.851387
-5.0,1,820.86903
-5.0,1,820.886292
-5.0,1,820.900148
-5.0,1,820.919458
-5.0,1,820.935078
-5.0,1,820.951397
-5.0,1,820.962944
-5.0,1,820.979123
-5.0,1,820.992895
-5.0,1,821.007888
-5.0,1,821.020979
-5.0,1,821.029481
-5.0,1,821.048805
-5.0,1,821.061511
-5.0,1,821.078191
-5.0,1,821.084975
-5.0,1,821.104565
-5.0,1,821.113117
-5.0,2,821.144641
-5.0,1,821.166002
-5.0,1,821.180449
-5.0,1,821.196269
-5.0,1,821.205127
-5.0,1,821.220271
-5.0,1,821.238085
-5.0,1,821.252744
-5.0,1,821.26704
-5.0,1,821.279382
-5.0,1,821.2911
-5.0,1,821.316445
-5.0,1,821.323141
-5.0,1,821.344783
-5.0,1,821.360949
-5.0,1,821.377185
-5.0,1,821.393216
-5.0,1,821.411738
-5.0,1,821.422682
-5.0,1,821.441487
-5.0,1,821.456297
-5.0,1,821.471818
-5.0,1,821.48826
-5.0,1,821.502126
-5.0,1,821.516059
-5.0,1,821.534338
-5.0,1,821.551464
-5.0,1,821.56717
-5.0,1,821.579859
-5.0,1,821.591228
-5.0,1,821.603052
-5.0,1,821.61389
-5.0,1,821.622732
-5.0,1,821.633724
-5.0,1,821.64415
-5.0,2,821.665319
-5.0,2,821.683111
-5.0,1,821.690435
-5.0,1,821.69961
-5.0,1,821.716561
-5.0,1,821.725951
-5.0,1,821.735384
-5.0,1,821.745596
-5.0,1,821.755924
-5.0,1,821.766734
-5.0,1,821.777535
-5.0,1,821.792759
-5.0,1,821.802874
-5.0,1,821.812679
-5.0,1,821.820337
-5.0,1,821.831703
-5.0,2,821.853173
-5.0,1,821.863259
-5.0,1,821.871574
-5.0,1,821.886122
-5.0,1,821.898075
-5.0,2,821.914353
-5.0,1,821.932226
-5.0,1,821.939639
-5.0,1,821.946309
-5.0,1,821.963484
-5.0,1,821.977041
-5.0,1,821.982743
-5.0,1,821.996283
-5.0,1,822.002792
-5.0,1,822.014184
-5.0,1,822.024633
-5.0,1,822.034636
-5.0,1,822.044425
-5.0,1,822.054875
-5.0,1,822.065457
-5.0,1,822.075018
-5.0,1,822.084527
-5.0,1,822.094428
-5.0,1,822.104426
-5.0,1,822.11377
-5.0,1,822.12248
-5.0,1,822.130723
-5.0,1,822.138722
-5.0,1,822.146838
-5.0,1,822.165585
-5.0,1,822.175056
-5.0,1,822.185692
-5.0,1,822.191706
-5.0,2,822.217695
-5.0,1,822.227178
-5.0,1,822.237915
-5.0,1,822.249279
-5.0,1,822.260591
-5.0,2,822.275726
-5.0,1,822.289189
-5.0,1,822.298613
-5.0,1,822.309394
-5.0,1,822.318834
-5.0,1,822.328578
-5.0,1,822.339377
-5.0,1,822.352068
-5.0,1,822.359018
-5.0,1,822.371888
-5.0,1,822.380274
-5.0,1,822.392828
-5.0,1,822.39937
-5.0,1,822.41244
-5.0,1,822.418798
-5.0,1,822.425903
-5.0,1,822.436783
-5.0,1,822.446205
-5.0,1,822.458413
-5.0,1,822.468199
-5.0,1,822.476978
-5.0,1,822.486476
-5.0,1,822.494313
-5.0,1,822.50591
-5.0,1,822.520714
-5.0,1,822.52931
-5.0,1,822.543697
-5.0,1,822.55644
-5.0,1,822.567779
-5.0,1,822.577824
-5.0,1,822.586535
-5.0,1,822.595304
-5.0,1,822.605749
-5.0,1,822.614693
-5.0,1,822.623168
-5.0,1,822.63389
-5.0,1,822.642983
-5.0,1,822.654421
-5.0,1,822.665458
-5.0,1,822.683124
-5.0,1,822.687256
-5.0,1,822.702622
-5.0,1,822.715673
-5.0,1,822.726246
-5.0,1,822.731892
-5.0,1,822.746891
-5.0,1,822.755502
-5.0,1,822.767503
-5.0,1,822.780254
-5.0,1,822.794773
-5.0,1,822.804093
-5.0,1,822.81588
-5.0,1,822.825607
-5.0,1,822.836096
-5.0,1,822.842889
-5.0,1,822.858542
-5.0,1,822.865473
-5.0,1,822.878679
-5.0,1,822.886746
-5.0,1,822.899505
-5.0,1,822.909011
-5.0,1,822.917194
-5.0,1,822.931694
-5.0,1,822.943114
-5.0,2,822.960368
-5.0,1,822.965493
-5.0,1,822.978466
-5.0,1,822.99086
-5.0,1,823.001653
-5.0,1,823.011441
-5.0,1,823.019858
-5.0,1,823.030471
-5.0,1,823.039615
-5.0,1,823.051114
-5.0,1,823.06788
-5.0,1,823.07735
-5.0,1,823.084532
-5.0,1,823.096352
-5.0,1,823.10559
-5.0,1,823.117063
-5.0,1,823.124762
-5.0,1,823.133728
-5.0,1,823.147549
-5.0,1,823.156742
-5.0,1,823.166319
-5.0,1,823.176623
-5.0,1,823.182155
-5.0,1,823.19529
-5.0,1,823.205239
-5.0,1,823.216303
-5.0,1,823.226124
-5.0,1,823.234832
-5.0,2,823.25017
-5.0,1,823.262184
-5.0,1,823.279421
-5.0,1,823.287855
-5.0,1,823.29549
-5.0,1,823.309808
-5.0,1,823.319665
-5.0,1,823.329402
-5.0,1,823.33866
-5.0,1,823.348609
-5.0,1,823.354412
-5.0,1,823.365955
-5.0,1,823.376672
-5.0,1,823.383178
-5.0,1,823.397985
-5.0,1,823.407148
-5.0,1,823.417582
-5.0,1,823.427386
-5.0,1,823.434618
-5.0,1,823.442033
-5.0,1,823.458348
-5.0,1,823.467831
-5.0,1,823.478389
-5.0,1,823.491576
-5.0,1,823.501636
-5.0,1,823.511039
-5.0,1,823.520805
-5.0,1,823.530286
-5.0,1,823.53912
-5.0,1,823.555983
-5.0,2,823.572507
-5.0,1,823.581211
-5.0,1,823.592573
-5.0,1,823.602218
-5.0,1,823.607567
-5.0,1,823.621458
-5.0,1,823.631852
-5.0,1,823.644764
-5.0,1,823.653455
-5.0,1,823.663989
-5.0,1,823.670377
-5.0,1,823.684499
-5.0,1,823.694014
-5.0,1,823.705531
-5.0,1,823.718428
-5.0,1,823.730324
-5.0,1,823.738033
-5.0,1,823.751194
-5.0,1,823.761008
-5.0,1,823.769295
-5.0,1,823.780212
-5.0,1,823.789506
-5.0,2,823.810201
-5.0,1,823.816089
-5.0,1,823.828898
-5.0,1,823.839118
-5.0,1,823.848161
-5.0,1,823.858155
-5.0,1,823.87066
-5.0,1,823.878878
-5.0,1,823.894395
-5.0,1,823.904964
-5.0,1,823.914693
-5.0,1,823.921676
-5.0,1,823.933102
-5.0,1,823.940049
-5.0,1,823.949511
-5.0,3,823.979106
-2.02,1,823.988939
-5.0,1,824.005239
-5.0,1,824.012645
-5.0,1,824.02184
-5.0,1,824.033867
-5.0,1,824.045205
-5.0,1,824.052287
-5.0,1,824.058435
-5.0,1,824.074491
-5.0,1,824.084574
-2.02,2,824.098697
-5.0,1,824.113438
-5.0,1,824.120505
-5.0,1,824.13091
-5.0,1,824.141802
-5.0,1,824.151655
-5.0,1,824.158267
-5.0,1,824.168533
-5.0,1,824.178221
-5.0,1,824.188845
-5.0,1,824.198515
-5.0,1,824.208647
-5.0,1,824.223373
-5.0,1,824.23193
-5.0,1,824.241525
-5.0,1,824.251791
-5.0,1,824.261142
-5.0,1,824.265512
-5.0,1,824.2758
-5.0,1,824.288308
-5.0,1,824.298544
-5.0,1,824.308373
-5.0,1,824.317911
-5.0,1,824.330219
-5.0,2,824.350474
-5.0,1,824.359794
-5.0,1,824.366963
-5.0,1,824.37629
-5.0,1,824.387397
-5.0,1,824.395417
-5.0,1,824.410261
-5.0,1,824.42246
-5.0,1,824.434614
-5.0,1,824.446952
-5.0,1,824.453897
-5.0,1,824.45928
-5.0,1,824.474828
-5.0,1,824.486109
-5.0,1,824.497372
-5.0,1,824.508456
-5.0,1,824.518225
-5.0,1,824.534453
-5.0,1,824.541455
-5.0,1,824.554441
-5.0,1,824.562094
-5.0,2,824.579985
-5.0,1,824.592133
-5.0,1,824.603097
-5.0,1,824.61181
-5.0,1,824.621214
-5.0,1,824.633293
-5.0,1,824.642651
-5.0,1,824.653958
-5.0,1,824.664148
-5.0,1,824.673947
-5.0,1,824.68546
-5.0,1,824.696392
-5.0,1,824.707637
-5.0,2,824.728975
-5.0,1,824.740796
-5.0,1,824.748447
-5.0,1,824.764534
-5.0,1,824.770359
-5.0,1,824.786312
-5.0,1,824.797462
-5.0,1,824.811481
-5.0,1,824.822601
-5.0,1,824.827279
-5.0,1,824.840509
-5.0,1,824.849792
-5.0,1,824.862496
-5.0,1,824.868727
-5.0,1,824.882693
-5.0,1,824.892876
-5.0,2,824.910456
-5.0,1,824.926633
-5.0,1,824.939687
-5.0,1,824.950336
-5.0,1,824.959755
-5.0,1,824.971046
-5.0,1,824.979127
-5.0,1,824.997005
-5.0,1,825.005959
-5.0,1,825.014344
-5.0,1,825.02271
-5.0,1,825.028605
-5.0,1,825.043343
-5.0,1,825.053849
-5.0,1,825.063056
-5.0,1,825.073741
-5.0,1,825.085409
-5.0,1,825.095205
-5.0,1,825.106977
-5.0,1,825.117726
-5.0,1,825.126343
-5.0,1,825.138227
-5.0,1,825.148985
-5.0,1,825.157825
-5.0,1,825.168269
-7.02,1,825.173217
-5.0,1,825.187053
-5.0,1,825.198641
-5.0,1,825.210419
-5.0,1,825.220713
-5.0,1,825.22524
-5.0,1,825.239111
-5.0,1,825.252372
-5.0,1,825.262805
-5.0,1,825.274695
-5.0,1,825.283618
-5.0,1,825.2908
-5.0,1,825.303824
-5.0,1,825.31484
-5.0,1,825.324502
-5.0,1,825.334794
-5.0,1,825.347084
-5.0,1,825.358736
-5.0,1,825.366885
-5.0,2,825.391192
-5.0,1,825.402605
-5.0,1,825.411998
-5.0,1,825.420799
-5.0,1,825.430763
-5.0,1,825.442713
-5.0,1,825.452113
-5.0,1,825.460759
-5.0,1,825.472972
-5.0,1,825.479589
-5.0,1,825.492501
-5.0,1,825.503511
-5.0,2,825.521861
-5.0,1,825.534012
-5.0,1,825.544471
-5.0,1,825.554524
-5.0,1,825.562714
-5.0,2,825.617454
-5.0,1,825.642512
-5.0,1,825.661323
-5.0,1,825.678056
-5.0,1,825.69877
-5.0,1,825.713076
-5.0,1,825.735548
-5.0,1,825.751408
-5.0,2,825.789796
-5.0,1,825.80035
-5.0,1,825.812355
-5.0,1,825.829496
-5.0,1,825.845356
-5.0,1,825.86377
-5.0,1,825.876987
-5.0,1,825.888127
-5.0,1,825.91237
-5.0,1,825.923425
-5.0,1,825.939844
-5.0,1,825.959392
-5.0,1,825.975822
-5.0,1,825.988861
-5.0,3,826.02553
-5.0,1,826.042732
-5.0,1,826.058863
-5.0,1,826.081328
-5.0,1,826.100802
-5.0,1,826.111066
-5.0,1,826.126213
-5.0,1,826.14724
-5.0,1,826.16212
-5.0,1,826.177534
-5.0,1,826.191841
-5.0,1,826.208178
-5.0,1,826.227208
-5.0,1,826.241367
-5.0,1,826.25421
-5.0,2,826.28147
-5.0,1,826.299757
-5.0,1,826.309286
-5.0,1,826.325129
-5.0,1,826.344649
-5.0,1,826.361081
-5.0,1,826.377732
-5.0,1,826.393043
-5.0,1,826.402921
-5.0,1,826.420034
-5.0,1,826.437104
-5.0,1,826.453462
-5.0,1,826.470464
-5.0,1,826.486767
-5.0,1,826.502917
-5.0,1,826.515395
-5.0,1,826.534172
-5.0,1,826.550033
-5.0,1,826.569207
-5.0,2,826.600596
-5.0,1,826.611709
-5.0,1,826.631074
-5.0,1,826.64929
-5.0,2,826.667497
-5.0,1,826.690691
-5.0,1,826.704947
-5.0,1,826.716509
-5.0,1,826.738215
-5.0,1,826.747538
-5.0,1,826.765925
-5.0,1,826.776557
-5.0,1,826.797421
-5.0,1,826.803379
-5.0,1,826.828281
-5.0,1,826.842506
-5.0,1,826.857152
-5.0,1,826.871696
-5.0,1,826.891918
-5.0,1,826.904539
-5.0,1,826.91314
-5.0,1,826.933945
-5.0,2,826.967996
-5.0,1,826.98394
-5.0,1,827.000954
-5.0,1,827.014176
-5.0,1,827.0337
-5.0,1,827.050819
-5.0,1,827.060674
-5.0,1,827.085407
-5.0,2,827.113594
-5.0,1,827.127436
-5.0,1,827.145273
-5.0,1,827.16069
-5.0,1,827.168927
-5.0,1,827.190377
-5.0,1,827.204168
-5.0,1,827.215096
-5.0,1,827.231896
-5.0,1,827.241202
-5.0,1,827.262739
-5.0,1,827.276416
-5.0,1,827.289367
-5.0,1,827.304353
-5.0,1,827.317182
-5.0,1,827.330436
-5.0,1,827.34897
-5.0,1,827.363174
-5.0,1,827.382965
-5.0,1,827.404128
-5.0,1,827.421736
-5.0,1,827.436954
-5.0,1,827.444394
-5.0,1,827.453087
-5.0,1,827.46471
-5.0,1,827.469263
-5.0,1,827.481557
-5.0,1,827.489547
-5.0,1,827.493977
-5.0,1,827.50333
-5.0,1,827.510958
-5.0,1,827.518062
-5.0,1,827.525413
-5.0,2,827.539464
-5.0,1,827.546485
-5.0,1,827.553654
-5.0,1,827.5621
-5.0,1,827.570071
-5.0,1,827.579601
-5.0,1,827.586843
-5.0,1,827.593487
-5.0,1,827.59734
-5.0,1,827.610041
-5.0,1,827.618114
-5.0,1,827.624779
-5.0,1,827.634089
-5.0,1,827.641231
-5.0,1,827.650752
-5.0,1,827.654291
-5.0,2,827.671812
-5.0,1,827.683784
-5.0,1,827.691566
-5.0,1,827.701888
-5.0,1,827.711173
-5.0,1,827.720799
-5.0,1,827.729242
-5.0,2,827.741361
-5.0,1,827.751043
-5.0,1,827.762473
-5.0,1,827.769408
-5.0,1,827.778626
-5.0,1,827.787437
-5.0,1,827.792303
-5.0,1,827.802457
-5.0,1,827.812197
-5.0,1,827.821097
-5.0,2,827.840081
-5.0,1,827.848187
-5.0,1,827.856732
-5.0,1,827.866426
-5.0,1,827.874444
-5.0,1,827.884464
-5.0,1,827.896496
-5.0,1,827.901551
-5.0,1,827.913926
-5.0,1,827.922071
-5.0,1,827.930519
-5.0,1,827.936431
-5.0,1,827.947846
-5.0,1,827.952234
-5.0,1,827.964983
-5.0,1,827.973597
-5.0,1,827.981497
-5.0,1,827.988772
-5.0,2,828.0032
-5.0,1,828.018684
-5.0,1,828.025823
-5.0,1,828.031356
-5.0,1,828.041042
-5.0,1,828.05516
-5.0,1,828.059344
-5.0,1,828.0697
-5.0,1,828.077231
-5.0,1,828.087128
-5.0,1,828.093911
-5.0,1,828.104422
-5.0,1,828.114736
-5.0,1,828.122982
-5.0,1,828.130939
-5.0,1,828.137354
-5.0,1,828.147838
-5.0,1,828.156489
-5.0,1,828.160294
-5.0,1,828.169414
-5.0,1,828.182638
-5.0,1,828.190199
-5.0,1,828.199592
-5.0,1,828.208592
-5.0,1,828.212923
-5.0,1,828.222413
-5.0,1,828.231014
-5.0,1,828.241757
-5.0,1,828.249664
-5.0,1,828.257912
-5.0,1,828.265644
-5.0,1,828.275826
-5.0,1,828.281245
-5.0,1,828.292609
-5.0,1,828.300842
-5.0,1,828.308636
-5.0,1,828.312617
-5.0,1,828.327589
-5.0,1,828.337405
-5.0,1,828.34534
-5.0,1,828.35695
-5.0,1,828.365682
-5.0,1,828.372796
-5.0,1,828.381149
-5.0,1,828.388858
-5.0,1,828.400042
-5.0,1,828.409462
-5.0,1,828.41665
-5.0,1,828.431417
-5.0,1,828.439138
-5.0,1,828.448388
-5.0,1,828.458902
-5.0,1,828.466906
-5.0,1,828.472332
-5.0,1,828.480449
-5.0,1,828.49437
-5.0,1,828.501333
-5.0,1,828.5133
-5.0,1,828.519134
-5.0,1,828.531549
-5.0,1,828.539781
-5.0,1,828.550553
-5.0,1,828.558766
-5.0,1,828.564134
-5.0,1,828.573841
-5.0,1,828.585907
-5.0,1,828.594508
-5.0,1,828.606225
-5.0,1,828.610776
-5.0,1,828.624379
-5.0,1,828.631413
-7.02,1,828.640013
-5.0,1,828.644902
-5.0,1,828.657474
-5.0,1,828.666182
-5.0,1,828.674574
-5.0,1,828.683442
-5.0,2,828.700166
-5.0,1,828.711998
-5.0,1,828.720816
-5.0,1,828.732041
-5.0,1,828.739886
-5.0,1,828.749678
-5.0,1,828.755794
-5.0,1,828.766635
-5.0,1,828.776466
-5.0,1,828.788164
-5.0,1,828.79273
-5.0,1,828.804909
-5.0,1,828.812505
-5.0,1,828.820679
-5.0,1,828.830343
-5.0,1,828.835932
-5.0,1,828.842934
-5.0,1,828.855434
-5.0,1,828.86288
-5.0,1,828.874099
-5.0,1,828.886193
-5.0,1,828.892486
-5.0,1,828.900049
-5.0,1,828.912784
-5.0,1,828.921653
-5.0,1,828.9301
-5.0,1,828.940975
-5.0,1,828.950719
-5.0,1,828.958045
-5.0,1,828.969931
-5.0,1,828.975087
-5.0,1,828.988817
-5.0,2,829.004349
-5.0,1,829.017752
-5.0,1,829.025833
-5.0,1,829.035578
-5.0,2,829.050223
-5.0,1,829.060424
-5.0,1,829.068495
-5.0,1,829.076957
-5.0,1,829.085321
-5.0,1,829.092608
-5.0,1,829.102795
-5.0,1,829.109881
-5.0,1,829.121722
-5.0,1,829.130095
-5.0,1,829.137819
-5.0,1,829.145627
-5.0,1,829.154441
-5.0,1,829.165144
-5.0,1,829.176449
-5.0,1,829.185377
-5.0,1,829.194027
-5.0,1,829.200852
-5.0,1,829.2106
-5.0,1,829.219292
-5.0,1,829.227129
-5.0,1,829.236344
-5.0,1,829.247787
-5.0,1,829.251672
-5.0,1,829.265614
-5.0,1,829.273821
-5.0,1,829.282459
-5.0,1,829.289489
-5.0,1,829.30021
-5.0,1,829.308944
-5.0,1,829.314696
-5.0,1,829.324977
-5.0,1,829.332376
-5.0,1,829.344648
-5.0,1,829.353111
-5.0,1,829.361329
-5.0,1,829.370786
-5.0,1,829.376955
-5.0,1,829.386216
-5.0,1,829.400525
-5.0,1,829.403901
-5.0,1,829.418499
-5.0,1,829.427174
-5.0,1,829.432817
-5.0,1,829.445575
-5.0,1,829.454166
-5.0,1,829.462712
-5.0,2,829.478522
-5.0,1,829.48819
-5.0,2,829.50047
-5.0,1,829.514507
-5.0,1,829.523125
-5.0,1,829.532029
-5.0,1,829.540749
-5.0,1,829.545301
-5.0,1,829.554532
-5.0,1,829.562397
-5.0,1,829.572649
-5.0,1,829.582133
-5.0,1,829.592139
-5.0,1,829.600854
-5.0,1,829.609704
-5.0,2,829.622284
-5.0,1,829.634868
-5.0,1,829.643639
-5.0,1,829.653178
-5.0,1,829.659323
-5.0,1,829.672099
-5.0,1,829.678836
-5.0,1,829.69146
-5.0,1,829.700219
-5.0,1,829.707896
-5.0,1,829.716379
-5.0,1,829.725607
-5.0,1,829.734574
-5.0,1,829.74321
-5.0,1,829.754385
-5.0,1,829.762485
-5.0,1,829.773227
-5.0,1,829.777737
-5.0,1,829.787824
-5.0,1,829.796865
-5.0,1,829.810226
-5.0,1,829.816116
-5.0,1,829.825268
-5.0,1,829.837873
-5.0,1,829.843477
-5.0,1,829.85639
-5.0,1,829.8642
-5.0,1,829.875262
-5.0,1,829.885225
-5.0,1,829.896163
-5.0,1,829.904595
-5.0,1,829.912568
-5.0,1,829.921114
-5.0,1,829.927607
-5.0,1,829.94028
-5.0,1,829.949138
-5.0,1,829.957805
-5.0,1,829.966302
-5.0,1,829.974675
-5.0,1,829.983227
-5.0,2,830.001148
-5.0,1,830.008813
-5.0,1,830.017317
-5.0,1,830.023979
-5.0,1,830.034701
-5.0,1,830.045926
-5.0,1,830.055833
-5.0,1,830.064471
-5.0,1,830.07008
-5.0,1,830.082638
-5.0,1,830.092015
-5.0,1,830.097265
-5.0,1,830.110297
-5.0,1,830.116812
-5.0,1,830.125823
-5.0,1,830.137637
-5.0,1,830.14317
-5.0,1,830.156512
-5.0,1,830.164502
-5.0,2,830.177288
-5.0,1,830.190608
-5.0,1,830.197612
-5.0,1,830.207354
-5.0,1,830.218373
-5.0,1,830.222951
-5.0,1,830.234181
-5.0,1,830.244489
-5.0,1,830.258525
-5.0,1,830.266059
-5.0,1,830.277108
-5.0,1,830.284998
-5.0,1,830.288324
-5.0,1,830.300298
-5.0,1,830.310741
-5.0,1,830.319254
-5.0,1,830.32728
-5.0,1,830.336533
-5.0,1,830.344748
-5.0,1,830.35334
-5.0,1,830.36318
-5.0,1,830.37179
-5.0,1,830.380752
-5.0,1,830.38883
-5.0,2,830.406379
-5.0,1,830.415244
-5.0,1,830.426185
-5.0,1,830.434894
-5.0,1,830.443436
-5.0,1,830.450978
-5.0,1,830.459833
-5.0,1,830.464455
-5.0,1,830.477229
-5.0,1,830.485929
-5.0,1,830.494383
-5.0,1,830.500173
-5.0,1,830.510794
-5.0,1,830.517913
-5.0,1,830.527514
-5.0,1,830.53793
-5.0,1,830.549123
-5.0,1,830.555592
-5.0,1,830.571776
-5.0,1,830.579777
-5.0,1,830.643412
-5.0,1,830.65843
-5.0,1,830.680006
-5.0,1,830.697515
-5.0,1,830.724521
-5.0,2,830.764088
-5.0,1,830.784405
-5.0,1,830.809532
-5.0,1,830.827742
-5.0,1,830.848539
-5.0,1,830.869229
-5.0,1,830.891479
-5.0,1,830.910437
-5.0,1,830.928348
-5.0,1,830.956794
-5.0,1,830.974651
-5.0,1,830.984964
-5.0,1,831.009355
-5.0,1,831.028308
-5.0,1,831.056678
-5.0,2,831.089057
-5.0,1,831.106359
-5.0,1,831.128179
-5.0,1,831.149531
-5.0,1,831.170683
-5.0,1,831.188067
-5.0,1,831.211464
-5.0,1,831.225605
-5.0,1,831.251265
-5.0,1,831.271842
-5.0,1,831.293706
-5.0,1,831.310869
-5.0,2,831.347726
-5.0,1,831.367128
-5.0,1,831.392357
-5.0,1,831.406993
-5.0,1,831.425472
-5.0,1,831.451352
-5.0,1,831.466178
-5.0,1,831.494573
-5.0,1,831.512362
-5.0,1,831.537315
-5.0,1,831.548353
-5.0,1,831.565882
-5.0,1,831.595161
-5.0,1,831.621983
-5.0,1,831.640371
-5.0,1,831.657722
-5.0,1,831.686167
-5.0,1,831.700324
-5.0,1,831.71811
-5.0,1,831.741401
-5.0,1,831.757101
-5.0,1,831.782984
-5.0,1,831.807357
-5.0,1,831.827596
-5.0,1,831.850288
-5.0,1,831.864822
-5.0,1,831.887589
-5.0,1,831.910313
-5.0,1,831.922865
-5.0,1,831.946829
-5.0,1,831.972342
-5.0,1,831.990118
-5.0,1,832.009984
-5.0,1,832.031838
-5.0,1,832.057373
-5.0,1,832.067301
-5.0,1,832.094764
-5.0,1,832.11535
-5.0,1,832.135618
-5.0,1,832.154561
-5.0,1,832.174342
-5.0,1,832.194341
-5.0,1,832.213864
-5.0,1,832.234599
-5.0,1,832.255405
-5.0,1,832.277576
-5.0,1,832.298784
-5.0,1,832.319097
-5.0,1,832.340169
-5.0,1,832.361778
-5.0,1,832.380242
-5.0,1,832.395807
-5.0,1,832.428904
-5.0,1,832.447558
-5.0,1,832.45508
-5.0,1,832.485116
-5.0,1,832.498392
-5.0,1,832.509604
-5.0,1,832.519917
-5.0,1,832.530518
-5.0,1,832.538622
-5.0,3,832.561707
-5.0,1,832.568959
-5.0,1,832.577183
-5.0,1,832.590374
-5.0,1,832.601214
-5.0,1,832.608509
-5.0,1,832.617155
-5.0,1,832.630703
-5.0,1,832.639013
-5.0,1,832.647732
-5.0,1,832.657745
-5.0,2,832.670088
-5.0,1,832.68492
-5.0,1,832.693257
-5.0,1,832.702525
-5.0,1,832.71188
-5.0,1,832.721833
-5.0,1,832.72968
-5.0,1,832.742016
-5.0,1,832.750098
-5.0,1,832.757896
-5.0,1,832.766476
-5.0,1,832.779281
-5.0,1,832.782726
-5.0,1,832.792958
-5.0,1,832.807643
-5.0,1,832.81811
-5.0,1,832.827204
-5.0,1,832.836842
-5.0,1,832.845144
-5.0,1,832.854996
-5.0,1,832.865294
-5.0,1,832.873762
-5.0,1,832.88002
-5.0,1,832.889684
-5.0,1,832.89834
-5.0,1,832.908821
-5.0,1,832.916665
-5.0,1,832.924872
-5.0,1,832.9351
-5.0,1,832.942985
-5.0,1,832.948834
-5.0,1,832.961599
-5.0,1,832.970175
-5.0,1,832.980379
-5.0,1,832.986055
-5.0,1,832.993632
-5.0,1,833.005768
-5.0,1,833.015165
-5.0,1,833.025183
-5.0,1,833.034391
-5.0,1,833.045902
-5.0,1,833.055527
-5.0,1,833.059436
-5.0,1,833.07195
-5.0,1,833.079598
-5.0,1,833.087755
-2.02,1,833.093944
-5.0,1,833.103502
-5.0,1,833.116518
-5.0,1,833.125427
-5.0,1,833.136813
-5.0,1,833.146395
-5.0,1,833.154975
-5.0,1,833.165041
-5.0,1,833.169092
-5.0,1,833.181232
-5.0,1,833.189518
-5.0,1,833.195001
-5.0,1,833.208084
-5.0,1,833.216325
-5.0,1,833.22601
-5.0,1,833.237761
-5.0,1,833.244204
-5.0,1,833.254693
-5.0,1,833.26351
-5.0,1,833.274905
-5.0,1,833.278003
-5.0,1,833.293291
-5.0,2,833.314364
-5.0,1,833.31871
-5.0,1,833.329568
-5.0,1,833.338114
-5.0,1,833.343945
-5.0,1,833.354732
-5.0,1,833.362251
-5.0,1,833.371175
-5.0,1,833.37925
-5.0,1,833.387654
-5.0,1,833.395974
-5.0,1,833.40431
-5.0,1,833.411739
-5.0,1,833.42089
-5.0,1,833.430888
-5.0,1,833.439733
-5.0,1,833.449028
-5.0,1,833.457802
-5.0,1,833.464092
-5.0,1,833.473226
-5.0,1,833.481122
-5.0,1,833.490585
-5.0,1,833.498861
-5.0,1,833.507499
-5.0,2,833.524649
-5.0,1,833.533151
-5.0,1,833.543174
-5.0,1,833.552544
-5.0,1,833.56092
-5.0,1,833.568787
-5.0,1,833.579349
-5.0,1,833.587564
-5.0,1,833.595922
-5.0,1,833.604456
-5.0,1,833.612412
-5.0,1,833.623004
-5.0,1,833.631331
-5.0,1,833.642335
-5.0,1,833.650184
-5.0,1,833.658464
-5.0,1,833.670031
-5.0,1,833.682969
-5.0,1,833.692677
-5.0,1,833.697755
-5.0,1,833.713003
-5.0,1,833.723464
-5.0,1,833.732669
-5.0,2,833.753212
-5.0,1,833.760988
-5.0,1,833.77353
-5.0,1,833.786746
-5.0,1,833.795666
-5.0,1,833.806709
-5.0,1,833.814134
-5.0,1,833.822954
-5.0,2,833.841075
-5.0,1,833.854446
-5.0,1,833.860077
-5.0,1,833.87686
-5.0,1,833.890653
-5.0,1,833.900548
-5.0,1,833.909907
-5.0,1,833.920687
-5.0,1,833.930691
-5.0,1,833.938259
-5.0,1,833.947557
-5.0,1,833.95183
-5.0,1,833.965704
-5.0,1,833.973658
-5.0,1,833.977324
-5.0,1,833.992331
-5.0,1,834.001872
-5.0,1,834.005928
-5.0,1,834.018394
-5.0,1,834.023587
-5.0,1,834.036793
-5.0,1,834.044429
-5.0,1,834.052978
-5.0,1,834.061311
-5.0,1,834.069127
-5.0,1,834.078235
-5.0,1,834.086313
-5.0,1,834.096172
-5.0,1,834.10368
-5.0,1,834.111885
-5.0,1,834.121736
-5.0,1,834.130256
-5.0,1,834.138335
-5.0,1,834.145319
-5.0,1,834.150889
-5.0,1,834.160258
-5.0,1,834.172635
-5.0,1,834.182505
-5.0,1,834.192072
-5.0,1,834.200919
-5.0,1,834.204634
-5.0,1,834.213783
