#{"t_start": 1763362893.322091, "env_id": "None"}
r,l,t
-5.0,1,787.043496
-5.0,1,787.052819
-5.0,1,787.063742
-5.0,1,787.072928
-5.0,1,787.082828
-5.0,1,787.091401
-5.0,1,787.099761
-5.0,1,787.110965
-5.0,1,787.120155
-5.0,1,787.130532
-5.0,1,787.142111
-5.0,2,787.16176
-5.0,1,787.172275
-5.0,1,787.182285
-5.0,1,787.193817
-7.02,1,787.202603
-5.0,1,787.216646
-5.0,1,787.225127
-5.0,1,787.231471
-5.0,1,787.243258
-5.0,1,787.254022
-5.0,1,787.263634
-5.0,1,787.274175
-5.0,1,787.280071
-5.0,1,787.290787
-5.0,1,787.303079
-5.0,1,787.31176
-5.0,1,787.320528
-5.0,1,787.325364
-5.0,1,787.339397
-5.0,2,787.358127
-5.0,1,787.365994
-5.0,1,787.374185
-5.0,1,787.387203
-5.0,1,787.395188
-5.0,1,787.404691
-5.0,1,787.41469
-5.0,1,787.423664
-5.0,2,787.442936
-5.0,1,787.447521
-5.0,1,787.462278
-5.0,1,787.47162
-5.0,1,787.481131
-5.0,1,787.490404
-5.0,1,787.49927
-5.0,1,787.509741
-5.0,1,787.519811
-5.0,1,787.529758
-5.0,1,787.53862
-5.0,1,787.548017
-5.0,1,787.556983
-5.0,1,787.564761
-5.0,1,787.574767
-5.0,1,787.584519
-5.0,1,787.588473
-5.0,1,787.603468
-5.0,1,787.610598
-5.0,1,787.622687
-5.0,1,787.628355
-5.0,1,787.642094
-5.0,1,787.648542
-5.0,1,787.656014
-5.0,1,787.668611
-5.0,1,787.677616
-5.0,1,787.690134
-5.0,2,787.708761
-5.0,1,787.71797
-5.0,1,787.726671
-5.0,1,787.736275
-5.0,1,787.747473
-5.0,1,787.754121
-5.0,1,787.76809
-5.0,1,787.778746
-5.0,1,787.787899
-5.0,1,787.801241
-5.0,1,787.807265
-5.0,1,787.816752
-5.0,1,787.828455
-5.0,1,787.836413
-5.0,1,787.852569
-5.0,1,787.863746
-5.0,1,787.873026
-5.0,1,787.877041
-5.0,1,787.891233
-5.0,1,787.902153
-5.0,1,787.910763
-5.0,1,787.921015
-5.0,1,787.931215
-5.0,1,787.942833
-5.0,1,787.951261
-5.0,1,787.957582
-5.0,1,787.969513
-5.0,1,787.977021
-5.0,1,787.987164
-5.0,1,787.994287
-5.0,1,788.005843
-5.0,1,788.013309
-5.0,1,788.025817
-5.0,1,788.035201
-5.0,1,788.042205
-5.0,1,788.053638
-5.0,1,788.062847
-5.0,1,788.074095
-5.0,1,788.083798
-5.0,1,788.092877
-5.0,1,788.102453
-5.0,1,788.10936
-5.0,1,788.123767
-5.0,1,788.134827
-5.0,1,788.1476
-5.0,1,788.155954
-5.0,1,788.16983
-5.0,1,788.182848
-5.0,1,788.208643
-5.0,1,788.218467
-5.0,1,788.236849
-5.0,1,788.247996
-5.0,1,788.261272
-5.0,1,788.279393
-5.0,1,788.292655
-5.0,1,788.300657
-5.0,1,788.308379
-5.0,1,788.323301
-5.0,1,788.331461
-5.0,1,788.341679
-5.0,1,788.352441
-5.0,1,788.363364
-5.0,1,788.368151
-5.0,1,788.381916
-5.0,1,788.387816
-5.0,2,788.407405
-5.0,1,788.419798
-5.0,1,788.429759
-5.0,1,788.439187
-5.0,1,788.445304
-5.0,1,788.457074
-5.0,1,788.467468
-5.0,2,788.486987
-5.0,1,788.496731
-5.0,1,788.502776
-5.0,1,788.514071
-5.0,1,788.518798
-5.0,1,788.536325
-5.0,1,788.545394
-5.0,1,788.55655
-5.0,1,788.565804
-5.0,1,788.575113
-5.0,1,788.584252
-5.0,1,788.592131
-5.0,1,788.605323
-5.0,1,788.615169
-5.0,1,788.622469
-5.0,1,788.633483
-5.0,1,788.641202
-5.0,1,788.65088
-5.0,1,788.664206
-5.0,1,788.673846
-5.0,1,788.683603
-5.0,1,788.690124
-5.0,1,788.701977
-5.0,1,788.709791
-5.0,1,788.723627
-5.0,1,788.735559
-5.0,1,788.7456
-5.0,1,788.75462
-5.0,1,788.765792
-5.0,1,788.775712
-5.0,1,788.784775
-5.0,1,788.793876
-5.0,1,788.803244
-5.0,1,788.807552
-5.0,1,788.821944
-5.0,1,788.829884
-5.0,1,788.839922
-5.0,1,788.844825
-5.0,1,788.858526
-5.0,1,788.868729
-5.0,1,788.874978
-5.0,1,788.887306
-5.0,1,788.896194
-5.0,1,788.904209
-5.0,1,788.911106
-5.0,2,788.930358
-5.0,1,788.941492
-5.0,1,788.950998
-5.0,1,788.960113
-5.0,1,788.968705
-5.0,1,788.976487
-5.0,1,788.985488
-5.0,1,788.996516
-5.0,1,789.005846
-5.0,1,789.016429
-5.0,1,789.023869
-5.0,1,789.035388
-5.0,1,789.045832
-5.0,1,789.054445
-5.0,1,789.063911
-5.0,1,789.0748
-5.0,2,789.093929
-5.0,2,789.110055
-5.0,1,789.122644
-5.0,1,789.132241
-5.0,1,789.135547
-5.0,1,789.146787
-5.0,1,789.156367
-5.0,1,789.164464
-5.0,1,789.169436
-5.0,1,789.182021
-5.0,1,789.189466
-5.0,1,789.198038
-5.0,1,789.206155
-5.0,1,789.212077
-5.0,1,789.22134
-5.0,1,789.231729
-5.0,1,789.240403
-5.0,1,789.249375
-5.0,1,789.255867
-5.0,1,789.267577
-5.0,1,789.271061
-5.0,1,789.284792
-5.0,1,789.29347
-5.0,1,789.300546
-5.0,1,789.312751
-5.0,1,789.321489
-5.0,1,789.330025
-5.0,1,789.336393
-5.0,1,789.350579
-5.0,2,789.368338
-5.0,1,789.375045
-5.0,1,789.385116
-5.0,1,789.399657
-5.0,1,789.410755
-5.0,1,789.423724
-5.0,1,789.436542
-5.0,1,789.445449
-5.0,1,789.454357
-5.0,1,789.464696
-5.0,2,789.481953
-5.0,1,789.488748
-5.0,1,789.50586
-5.0,1,789.518013
-5.0,1,789.524803
-5.0,1,789.534395
-5.0,1,789.547965
-5.0,1,789.556834
-5.0,1,789.566186
-5.0,1,789.574645
-5.0,1,789.58267
-5.0,1,789.592314
-5.0,1,789.600202
-5.0,1,789.611419
-5.0,1,789.620122
-5.0,1,789.626598
-5.0,1,789.637339
-5.0,1,789.646364
-5.0,1,789.657432
-5.0,1,789.669047
-5.0,1,789.678645
-5.0,1,789.685283
-5.0,1,789.696269
-5.0,1,789.705946
-5.0,1,789.716926
-5.0,1,789.725313
-5.0,1,789.734051
-5.0,1,789.743025
-5.0,1,789.749825
-5.0,1,789.766238
-5.0,1,789.773116
-5.0,1,789.783525
-5.0,1,789.788175
-5.0,1,789.7987
-5.0,1,789.810478
-5.0,1,789.819854
-5.0,1,789.829734
-5.0,1,789.839006
-5.0,1,789.847308
-5.0,1,789.857359
-5.0,2,789.87609
-5.0,1,789.886515
-5.0,1,789.895894
-5.0,1,789.904389
-5.0,2,789.925971
-5.0,1,789.934914
-5.0,4,789.969499
-5.0,1,789.980284
-5.0,1,789.99058
-5.0,1,790.000696
-5.0,1,790.005779
-5.0,1,790.017652
-5.0,1,790.027499
-5.0,1,790.03687
-5.0,2,790.050989
-5.0,1,790.062869
-5.0,1,790.072598
-5.0,1,790.079577
-5.0,1,790.089554
-5.0,1,790.101189
-5.0,1,790.114212
-5.0,2,790.130063
-5.0,1,790.142587
-5.0,1,790.151793
-5.0,1,790.160101
-5.0,1,790.165443
-5.0,1,790.177653
-5.0,1,790.189191
-5.0,1,790.196675
-5.0,1,790.206216
-5.0,1,790.214976
-5.0,1,790.224741
-5.0,1,790.233504
-5.0,2,790.248813
-5.0,1,790.261523
-5.0,1,790.269736
-5.0,1,790.27685
-5.0,1,790.290611
-5.0,1,790.297914
-5.0,1,790.306423
-5.0,1,790.318501
-5.0,1,790.326118
-5.0,1,790.338367
-5.0,1,790.346496
-5.0,1,790.35801
-5.0,1,790.367457
-5.0,1,790.374323
-5.0,1,790.387258
-5.0,1,790.39601
-5.0,3,790.420267
-5.0,1,790.426502
-5.0,1,790.439142
-5.0,1,790.449832
-5.0,1,790.458635
-5.0,1,790.469114
-5.0,1,790.479619
-5.0,1,790.485881
-5.0,2,790.502519
-5.0,1,790.513051
-5.0,1,790.523112
-5.0,1,790.534155
-5.0,1,790.537969
-5.0,1,790.547353
-5.0,1,790.560138
-5.0,1,790.569251
-5.0,1,790.578074
-5.0,1,790.587829
-5.0,1,790.599167
-5.0,1,790.607273
-5.0,1,790.6162
-5.0,1,790.625622
-5.0,1,790.637931
-5.0,1,790.646032
-5.0,1,790.65778
-5.0,1,790.667171
-5.0,1,790.677823
-5.0,1,790.686523
-5.0,1,790.695098
-5.0,1,790.705027
-5.0,1,790.710917
-5.0,1,790.723973
-5.0,1,790.734682
-5.0,1,790.74211
-5.0,1,790.752097
-5.0,1,790.763965
-5.0,1,790.773238
-5.0,1,790.782049
-5.0,1,790.791523
-5.0,1,790.797969
-5.0,1,790.808974
-5.0,1,790.817092
-5.0,1,790.828803
-5.0,1,790.83767
-5.0,1,790.841496
-5.0,1,790.854002
-5.0,1,790.864107
-5.0,1,790.871912
-5.0,1,790.881314
-5.0,1,790.887255
-5.0,1,790.896729
-5.0,1,790.904276
-5.0,1,790.917554
-5.0,1,790.92796
-5.0,1,790.932051
-5.0,1,790.942485
-5.0,1,790.949669
-5.0,1,790.961826
-5.0,2,790.983439
-5.0,1,790.992541
-5.0,1,791.003278
-5.0,1,791.012262
-5.0,1,791.019885
-5.0,1,791.028905
-5.0,1,791.038375
-5.0,1,791.047901
-5.0,2,791.074872
-5.0,1,791.083865
-5.0,1,791.089659
-5.0,1,791.101208
-5.0,1,791.114517
-5.0,2,791.132004
-5.0,1,791.143684
-5.0,1,791.153255
-5.0,1,791.16238
-5.0,1,791.171422
-5.0,1,791.180517
-5.0,1,791.190746
-5.0,2,791.207934
-5.0,1,791.217515
-5.0,1,791.223375
-5.0,1,791.236572
-5.0,1,791.245247
-5.0,1,791.251691
-5.0,1,791.265303
-5.0,1,791.274279
-5.0,1,791.283243
-5.0,1,791.292404
-5.0,1,791.301327
-5.0,1,791.30764
-5.0,1,791.321119
-5.0,1,791.330959
-5.0,1,791.34041
-5.0,1,791.349777
-5.0,1,791.357937
-5.0,1,791.367165
-5.0,1,791.376254
-5.0,1,791.385105
-5.0,1,791.391477
-5.0,1,791.403265
-5.0,1,791.413007
-5.0,1,791.421612
-5.0,2,791.435
-5.0,2,791.45281
-5.0,1,791.465405
-5.0,1,791.473555
-5.0,1,791.478593
-5.0,1,791.492242
-5.0,1,791.501081
-5.0,1,791.51211
-5.0,1,791.521592
-5.0,1,791.526024
-5.0,1,791.540292
-5.0,1,791.54776
-5.0,1,791.557458
-5.0,1,791.571756
-5.0,1,791.582553
-5.0,1,791.591336
-5.0,1,791.597005
-5.0,1,791.609119
-5.0,1,791.619645
-5.0,1,791.628725
-5.0,1,791.633403
-5.0,1,791.644738
-5.0,1,791.649304
-5.0,2,791.672399
-5.0,1,791.682305
-5.0,1,791.691667
-5.0,1,791.705945
-5.0,1,791.714499
-5.0,1,791.723606
-5.0,1,791.730277
-5.0,1,791.737954
-5.0,1,791.748025
-5.0,1,791.761327
-5.0,1,791.767973
-5.0,1,791.779198
-5.0,1,791.787392
-5.0,1,791.795789
-5.0,1,791.80679
-5.0,1,791.816063
-5.0,1,791.825365
-5.0,1,791.835223
-5.0,1,791.84369
-5.0,1,791.853234
-5.0,1,791.862562
-5.0,1,791.868879
-5.0,1,791.88008
-5.0,1,791.888732
-5.0,1,791.898192
-5.0,1,791.904436
-5.0,1,791.916195
-5.0,1,791.92456
-5.0,1,791.929736
-5.0,1,791.937829
-5.0,1,791.951198
-5.0,1,791.960432
-5.0,1,791.971497
-5.0,1,791.981269
-5.0,1,791.990581
-5.0,1,791.997434
-5.0,2,792.017123
-5.0,1,792.028403
-5.0,2,792.042111
-5.0,1,792.050845
-5.0,1,792.063877
-5.0,2,792.085552
-5.0,1,792.092353
-5.0,1,792.110566
-5.0,1,792.119365
-5.0,1,792.129365
-5.0,1,792.134526
-5.0,1,792.146676
-5.0,1,792.155286
-5.0,1,792.166224
-5.0,1,792.176894
-5.0,1,792.185206
-5.0,1,792.194575
-5.0,1,792.203138
-5.0,1,792.214487
-5.0,1,792.223468
-5.0,1,792.236668
-5.0,2,792.251602
-5.0,1,792.263366
-5.0,1,792.271316
-5.0,1,792.282129
-5.0,1,792.291316
-5.0,1,792.298044
-5.0,1,792.310306
-5.0,2,792.32747
-5.0,1,792.336349
-5.0,1,792.346313
-5.0,1,792.353674
-5.0,2,792.377362
-5.0,1,792.387513
-5.0,1,792.398246
-5.0,1,792.407947
-5.0,2,792.426578
-5.0,1,792.436637
-5.0,1,792.446687
-5.0,1,792.454293
-5.0,1,792.464081
-5.0,2,792.482316
-5.0,1,792.492221
-5.0,2,792.512829
-5.0,1,792.522839
-5.0,1,792.52889
-5.0,1,792.542749
-5.0,1,792.546737
-5.0,1,792.559859
-5.0,1,792.568877
-5.0,1,792.57594
-5.0,1,792.588552
-5.0,1,792.597732
-5.0,1,792.606431
-5.0,1,792.616673
-5.0,2,792.634217
-5.0,1,792.650402
-5.0,1,792.658734
-5.0,1,792.664045
-5.0,1,792.680387
-5.0,1,792.689131
-5.0,1,792.701122
-5.0,1,792.710601
-5.0,1,792.722574
-5.0,1,792.732007
-5.0,1,792.741479
-5.0,1,792.750275
-5.0,1,792.760849
-5.0,1,792.76796
-5.0,1,792.778542
-5.0,1,792.790089
-5.0,2,792.808124
-5.0,1,792.813098
-5.0,1,792.823994
-5.0,1,792.836478
-5.0,1,792.840482
-5.0,1,792.853016
-5.0,2,792.867696
-5.0,1,792.876465
-5.0,1,792.890858
-5.0,1,792.898782
-5.0,2,792.919378
-5.0,2,792.936769
-5.0,1,792.94379
-5.0,1,792.958717
-5.0,1,792.962478
-5.0,1,792.980329
-5.0,1,792.989133
-5.0,1,792.998634
-5.0,1,793.008228
-5.0,1,793.01347
-5.0,1,793.026308
-5.0,2,793.04267
-5.0,2,793.065207
-5.0,2,793.080829
-7.02,1,793.093146
-5.0,1,793.101403
-5.0,1,793.114689
-5.0,1,793.121973
-5.0,1,793.132092
-5.0,1,793.142408
-5.0,1,793.151188
-5.0,1,793.162029
-5.0,1,793.167871
-5.0,1,793.177764
-5.0,1,793.189624
-5.0,1,793.198154
-5.0,1,793.202731
-5.0,1,793.216795
-5.0,1,793.224616
-5.0,1,793.232185
-5.0,1,793.243928
-5.0,1,793.253989
-5.0,1,793.262901
-5.0,1,793.271816
-5.0,1,793.278294
-5.0,1,793.292049
-5.0,1,793.297637
-5.0,2,793.314824
-5.0,1,793.326571
-5.0,2,793.345947
-5.0,1,793.35588
-5.0,1,793.359844
-5.0,1,793.373954
-5.0,1,793.382341
-5.0,1,793.391337
-5.0,1,793.398601
-5.0,1,793.406517
-5.0,1,793.413513
-5.0,1,793.422318
-5.0,1,793.433665
-5.0,1,793.44803
-5.0,1,793.458351
-5.0,1,793.469697
-5.0,1,793.478246
-5.0,1,793.484857
-5.0,1,793.496106
-5.0,1,793.504018
-5.0,1,793.516783
-5.0,1,793.525876
-5.0,1,793.53284
-5.0,1,793.545735
-5.0,1,793.554328
-5.0,1,793.563221
-5.0,1,793.573687
-5.0,1,793.580957
-5.0,1,793.594536
-5.0,1,793.602362
-5.0,1,793.613685
-5.0,1,793.622666
-5.0,1,793.629752
-5.0,1,793.638591
-5.0,1,793.653513
-5.0,1,793.659549
-5.0,1,793.668889
-5.0,1,793.67733
-5.0,1,793.687717
-5.0,1,793.693018
-5.0,1,793.70796
-5.0,1,793.715283
-5.0,1,793.723622
-5.0,1,793.731541
-5.0,1,793.742771
-5.0,1,793.749119
-5.0,1,793.75944
-5.0,1,793.765739
-5.0,1,793.779281
-5.0,1,793.786869
-5.0,1,793.796579
-5.0,1,793.804627
-5.0,1,793.815697
-5.0,1,793.824833
-7.02,1,793.831894
-5.0,1,793.8442
-5.0,1,793.853594
-5.0,1,793.861218
-5.0,1,793.868333
-5.0,1,793.87751
-5.0,1,793.888295
-5.0,1,793.895177
-5.0,1,793.906195
-5.0,1,793.916447
-5.0,1,793.925278
-5.0,1,793.934296
-5.0,1,793.943984
-5.0,1,793.952976
-5.0,1,793.959425
-5.0,1,793.968373
-5.0,1,793.980426
-5.0,1,793.988796
-5.0,1,793.995258
-5.0,1,794.009682
-5.0,1,794.018923
-5.0,1,794.028153
-5.0,1,794.036621
-5.0,1,794.045174
-5.0,1,794.054265
-5.0,1,794.063493
-5.0,1,794.069335
-5.0,1,794.081244
-5.0,1,794.089324
-5.0,1,794.096505
-5.0,1,794.108397
-5.0,1,794.116724
-5.0,1,794.12574
-5.0,1,794.134916
-5.0,1,794.143985
-5.0,1,794.153032
-5.0,1,794.162922
-5.0,4,794.202422
-5.0,1,794.210648
-5.0,1,794.2193
-5.0,1,794.229789
-5.0,1,794.239966
-5.0,1,794.246147
-5.0,1,794.25794
-5.0,1,794.265909
-5.0,1,794.272014
-5.0,1,794.281518
-5.0,1,794.293216
-5.0,1,794.301907
-5.0,1,794.314183
-5.0,1,794.32326
-5.0,1,794.329203
-5.0,1,794.339494
-5.0,1,794.350727
-5.0,1,794.359842
-5.0,1,794.370192
-5.0,1,794.377903
-5.0,1,794.416893
-5.0,1,794.432006
-5.0,1,794.451065
-5.0,1,794.469591
-5.0,1,794.489621
-5.0,1,794.509248
-5.0,1,794.528474
-5.0,3,794.58183
-7.02,1,794.601757
-5.0,1,794.626762
-5.0,1,794.640096
-5.0,1,794.663611
-5.0,1,794.683126
-5.0,2,794.714063
-5.0,1,794.738078
-5.0,1,794.754018
-5.0,1,794.767503
-5.0,1,794.7813
-5.0,1,794.795783
-5.0,1,794.811777
-5.0,1,794.828285
-5.0,1,794.842624
-5.0,1,794.851467
-5.0,1,794.873846
-5.0,1,794.881076
-5.0,1,794.897501
-5.0,1,794.91443
-5.0,1,794.932109
-5.0,1,794.948676
-5.0,1,794.958696
-5.0,1,794.976487
-5.0,1,794.985535
-5.0,1,795.00595
-5.0,1,795.020535
-5.0,1,795.0286
-5.0,1,795.047288
-5.0,1,795.064844
-5.0,1,795.07366
-5.0,1,795.096546
-5.0,2,795.115945
-5.0,1,795.140646
-5.0,1,795.150189
-5.0,1,795.166209
-5.0,1,795.184434
-5.0,1,795.199887
-5.0,1,795.219946
-5.0,1,795.234077
-5.0,1,795.249372
-5.0,1,795.264326
-5.0,1,795.279664
-5.0,1,795.297394
-5.0,1,795.316705
-5.0,1,795.333954
-5.0,1,795.349595
-5.0,1,795.370106
-5.0,1,795.382999
-5.0,1,795.393106
-5.0,1,795.416795
-5.0,1,795.43267
-5.0,1,795.451782
-5.0,1,795.464744
-5.0,1,795.483053
-5.0,1,795.489549
-5.0,1,795.509848
-5.0,1,795.51941
-5.0,1,795.539501
-5.0,1,795.558705
-5.0,1,795.571839
-5.0,1,795.588898
-5.0,1,795.604777
-5.0,1,795.618992
-5.0,1,795.634792
-5.0,1,795.646587
-5.0,1,795.666818
-5.0,1,795.681096
-5.0,1,795.689266
-5.0,1,795.713634
-5.0,1,795.728119
-5.0,1,795.746394
-5.0,1,795.760876
-5.0,1,795.773905
-5.0,1,795.78759
-5.0,1,795.804957
-5.0,1,795.820736
-5.0,1,795.837251
-5.0,1,795.854067
-5.0,1,795.868892
-5.0,1,795.883287
-5.0,1,795.892213
-5.0,1,795.914434
-5.0,1,795.928565
-5.0,1,795.944139
-5.0,1,795.956746
-5.0,1,795.972378
-5.0,1,795.984197
-5.0,1,796.00282
-5.0,1,796.021041
-5.0,1,796.048183
-5.0,1,796.053723
-5.0,1,796.066482
-5.0,1,796.085699
-5.0,2,796.104553
-5.0,1,796.122416
-5.0,1,796.136337
-5.0,1,796.146852
-5.0,2,796.177732
-5.0,2,796.196189
-5.0,1,796.211984
-5.0,1,796.225085
-5.0,1,796.236119
-5.0,1,796.253429
-5.0,1,796.265015
-5.0,1,796.275764
-5.0,1,796.289632
-5.0,1,796.302144
-5.0,1,796.315629
-5.0,1,796.328114
-5.0,1,796.340567
-5.0,1,796.350526
-5.0,1,796.364295
-5.0,1,796.373619
-5.0,1,796.390693
-5.0,1,796.39769
-5.0,1,796.419712
-5.0,1,796.431788
-5.0,1,796.443922
-5.0,1,796.449562
-5.0,1,796.46799
-5.0,1,796.478813
-5.0,1,796.490277
-5.0,1,796.505035
-5.0,1,796.517258
-5.0,1,796.527901
-5.0,1,796.53342
-5.0,1,796.547299
-5.0,1,796.562764
-5.0,1,796.574878
-5.0,1,796.58589
-5.0,1,796.599814
-5.0,1,796.609793
-5.0,1,796.625312
-5.0,1,796.638083
-5.0,1,796.651713
-5.0,1,796.664001
-5.0,1,796.677562
-5.0,1,796.683784
-5.0,1,796.702021
-5.0,1,796.714011
-5.0,1,796.727392
-5.0,1,796.74065
-5.0,1,796.751954
-5.0,1,796.76452
-5.0,1,796.777289
-5.0,1,796.785463
-5.0,1,796.800126
-5.0,1,796.804571
-5.0,1,796.823019
-5.0,1,796.83576
-5.0,1,796.844983
-5.0,1,796.858687
-5.0,1,796.865279
-5.0,1,796.88291
-5.0,1,796.893507
-5.0,1,796.905388
-5.0,1,796.920412
-5.0,1,796.93375
-5.0,1,796.94668
-5.0,2,796.972264
-5.0,1,796.984057
-5.0,1,796.994308
-5.0,2,797.01857
-5.0,1,797.031241
-5.0,1,797.039892
-5.0,1,797.049738
-5.0,1,797.065984
-7.02,1,797.072927
-5.0,1,797.094638
-5.0,1,797.107005
-5.0,1,797.111566
-5.0,1,797.128995
-5.0,1,797.137014
-5.0,1,797.151806
-5.0,1,797.163088
-5.0,1,797.175337
-5.0,1,797.188589
-5.0,1,797.197374
-5.0,1,797.209688
-5.0,1,797.226369
-5.0,1,797.238495
-5.0,1,797.248332
-5.0,1,797.266258
-5.0,1,797.277953
-5.0,1,797.291017
-5.0,1,797.296783
-5.0,1,797.313495
-5.0,1,797.323615
-5.0,1,797.337454
-5.0,1,797.349039
-5.0,1,797.363244
-5.0,1,797.378535
-5.0,1,797.390153
-5.0,1,797.403205
-5.0,1,797.41275
-5.0,1,797.423992
-5.0,1,797.437718
-5.0,1,797.445991
-5.0,4,797.500653
-5.0,1,797.514198
-5.0,1,797.525256
-5.0,1,797.537446
-5.0,1,797.547861
-5.0,1,797.559306
-5.0,1,797.568338
-5.0,1,797.576331
-5.0,1,797.595349
-5.0,1,797.607486
-5.0,1,797.617364
-5.0,1,797.625538
-5.0,1,797.639357
-5.0,1,797.659319
-5.0,1,797.668641
-5.0,1,797.67985
-5.0,1,797.693107
-5.0,1,797.705889
-5.0,1,797.718126
-5.0,1,797.730642
-5.0,1,797.743649
-5.0,1,797.752193
-5.0,1,797.764815
-5.0,1,797.778533
-5.0,1,797.789904
-5.0,1,797.802194
-5.0,1,797.815478
-5.0,1,797.820034
-5.0,1,797.838357
-5.0,1,797.849324
-5.0,1,797.86115
-5.0,1,797.875458
-5.0,1,797.887439
-5.0,1,797.897035
-5.0,1,797.907654
-5.0,1,797.921471
-5.0,1,797.934897
-5.0,1,797.94742
-5.0,1,797.95905
-5.0,1,797.965289
-5.0,1,797.978182
-5.0,1,797.995576
-5.0,1,798.000889
-5.0,1,798.0178
-5.0,1,798.029769
-5.0,1,798.035459
-7.02,1,798.049863
-5.0,1,798.064509
-5.0,2,798.086816
-5.0,1,798.099346
-5.0,1,798.10841
-5.0,1,798.123871
-5.0,1,798.130844
-5.0,1,798.143793
-5.0,1,798.157586
-5.0,2,798.177453
-5.0,1,798.194416
-5.0,1,798.206347
-5.0,1,798.213042
-5.0,1,798.225427
-5.0,1,798.244479
-5.0,1,798.25442
-5.0,1,798.265496
-5.0,1,798.280308
-5.0,1,798.292516
-5.0,1,798.299227
-5.0,1,798.316269
-5.0,2,798.336314
-5.0,1,798.356533
-5.0,1,798.368734
-5.0,1,798.378768
-5.0,1,798.387042
-5.0,1,798.399166
-5.0,1,798.412905
-5.0,1,798.422088
-5.0,1,798.435119
-5.0,1,798.446555
-5.0,1,798.458527
-5.0,1,798.474977
-5.0,1,798.484113
-5.0,1,798.493223
-5.0,1,798.506854
-5.0,1,798.519744
-5.0,1,798.526669
-5.0,1,798.542806
-5.0,1,798.552215
-5.0,1,798.561142
-5.0,1,798.57732
-5.0,1,798.590287
-5.0,1,798.60314
-5.0,1,798.616498
-5.0,1,798.630713
-5.0,1,798.643734
-5.0,1,798.655294
-5.0,1,798.666346
-5.0,1,798.676108
-5.0,1,798.688379
-5.0,1,798.69986
-5.0,1,798.71156
-5.0,1,798.723007
-5.0,1,798.730083
-5.0,1,798.746464
-5.0,1,798.756288
-5.0,1,798.776998
-5.0,1,798.784428
-5.0,1,798.7961
-5.0,1,798.806476
-5.0,1,798.824919
-5.0,1,798.839514
-5.0,2,798.856779
-5.0,1,798.871374
-5.0,1,798.888442
-5.0,1,798.899679
-5.0,1,798.911548
-5.0,1,798.923079
-5.0,1,798.933065
-5.0,1,798.947802
-5.0,1,798.956732
-5.0,1,798.970231
-5.0,1,798.978063
-5.0,1,798.995048
-5.0,1,799.010055
-5.0,1,799.022687
-5.0,1,799.033533
-5.0,1,799.045292
-5.0,1,799.058526
-5.0,3,799.099733
-5.0,2,799.118845
-5.0,1,799.129648
-5.0,1,799.147355
-5.0,2,799.166983
-5.0,1,799.180952
-5.0,1,799.188391
-5.0,1,799.197206
-5.0,1,799.212135
-5.0,1,799.217232
-5.0,1,799.228826
-5.0,1,799.246522
-5.0,1,799.256407
-5.0,1,799.27149
-5.0,2,799.296216
-5.0,1,799.30888
-5.0,1,799.321588
-5.0,1,799.330957
-5.0,1,799.346463
-5.0,1,799.35303
-5.0,1,799.375041
-5.0,1,799.386348
-5.0,2,799.413032
-5.0,1,799.428574
-5.0,1,799.443064
-5.0,1,799.453023
-5.0,1,799.466874
-5.0,1,799.475339
-5.0,1,799.487154
-5.0,1,799.498064
-5.0,1,799.520504
-5.0,1,799.527745
-5.0,1,799.545089
-5.0,1,799.563024
-5.0,3,799.591047
-5.0,1,799.609929
-5.0,1,799.618148
-5.0,1,799.629444
-5.0,1,799.644147
-5.0,1,799.655683
-5.0,1,799.671816
-5.0,1,799.685263
-5.0,1,799.691257
-5.0,2,799.717134
-5.0,1,799.737496
-5.0,1,799.742653
-5.0,1,799.759036
-5.0,1,799.77078
-5.0,1,799.781848
-5.0,1,799.797956
-5.0,2,799.821361
-5.0,1,799.827494
-5.0,1,799.84457
-5.0,1,799.855354
-5.0,1,799.868464
-5.0,1,799.880857
-5.0,2,799.896689
-5.0,1,799.912551
-5.0,1,799.927045
-5.0,1,799.938395
-5.0,1,799.947498
-5.0,1,799.96125
-5.0,1,799.977494
-5.0,1,799.990573
-5.0,1,800.001051
-5.0,1,800.016539
-5.0,1,800.0313
-5.0,1,800.042303
-5.0,1,800.056505
-5.0,1,800.067282
-5.0,1,800.079549
-5.0,1,800.090648
-5.0,1,800.105456
-5.0,1,800.118232
-5.0,1,800.129755
-5.0,1,800.146497
-5.0,1,800.153258
-5.0,1,800.168995
-5.0,1,800.181275
-5.0,5,800.241147
-5.0,1,800.260016
-5.0,1,800.271181
-5.0,1,800.284069
-5.0,1,800.302913
-5.0,1,800.313067
-5.0,1,800.324395
-5.0,1,800.341489
-5.0,1,800.35673
-5.0,1,800.374692
-5.0,1,800.384865
-5.0,1,800.398597
-5.0,1,800.409567
-5.0,1,800.427025
-5.0,3,800.461334
-5.0,1,800.472997
-5.0,1,800.483439
-5.0,1,800.49215
-5.0,1,800.506483
-5.0,1,800.515131
-5.0,1,800.529533
-5.0,1,800.544425
-5.0,1,800.556653
-5.0,1,800.568045
-5.0,1,800.579684
-5.0,1,800.591134
-5.0,1,800.60341
-5.0,1,800.618131
-5.0,1,800.629663
-5.0,1,800.64228
-5.0,1,800.65376
-5.0,1,800.664774
-5.0,1,800.677717
-5.0,1,800.6912
-5.0,1,800.702625
-5.0,1,800.710947
-5.0,1,800.726739
