distance_km,mu_signal,seed,SKR_bits_per_second,SKR_bits_per_pulse,QBER
60,0.4,2026,83249.09925178954,0.0016649819850357908,0.029288702928870293
60,0.4,2027,35669.92275023952,0.0007133984550047904,0.034818941504178275
60,0.4,2028,23988.228838247567,0.0004797645767649513,0.030346820809248554
60,0.4,2029,27771.876437886483,0.0005554375287577296,0.025675675675675677
60,0.5,2025,53215.275611596284,0.0010643055122319257,0.03103448275862069
60,0.5,2026,74172.31570401367,0.0014834463140802733,0.02564102564102564
60,0.5,2027,45481.56361603379,0.0009096312723206757,0.029443838604143947
60,0.5,2028,36665.787302451885,0.0007333157460490378,0.02781136638452237
60,0.5,2029,0.0,0.0,0.02957906712172924
60,0.6,2025,67244.05187559196,0.0013448810375118394,0.019230769230769232
60,0.6,2026,96275.66058537888,0.0019255132117075775,0.026168224299065422
60,0.6,2027,57362.17347949342,0.0011472434695898683,0.03317972350230415
60,0.6,2028,29896.290769427585,0.0005979258153885517,0.027752081406105456
60,0.6,2029,39680.96946380622,0.0007936193892761244,0.022243713733075435
