distance_km,mu_signal,seed,SKR_bits_per_second,SKR_bits_per_pulse,QBER
80,0.3,2028,9523.171571730169,0.00019046343143460336,0.01773049645390071
80,0.3,2029,31536.083763001163,0.0006307216752600232,0.016194331983805668
80,0.4,2025,20.324680871811392,4.0649361743622787e-07,0.01639344262295082
80,0.4,2026,15473.959062055874,0.0003094791812411175,0.0029585798816568047
80,0.4,2027,44207.28612931282,0.0008841457225862565,0.012269938650306749
80,0.4,2028,22262.492992442647,0.00044524985984885297,0.019337016574585635
80,0.4,2029,32688.688117360714,0.0006537737623472143,0.0196078431372549
80,0.5,2025,24291.89132448797,0.00048583782648975937,0.013392857142857142
80,0.5,2026,33872.98894135308,0.0006774597788270616,0.01366742596810934
80,0.5,2027,37404.67209025982,0.0007480934418051963,0.012690355329949238
80,0.5,2028,14144.156368033,0.00028288312736066,0.015625
80,0.5,2029,22015.458211241512,0.00044030916422483024,0.01639344262295082
80,0.6,2025,5894.766381900209,0.00011789532763800418,0.022556390977443608
80,0.6,2026,25779.68448660187,0.0005155936897320374,0.01730769230769231
80,0.6,2027,17033.006693357183,0.00034066013386714367,0.012320328542094456
80,0.6,2028,28817.029872394563,0.0005763405974478912,0.008849557522123894
80,0.6,2029,27016.95620934096,0.0005403391241868192,0.013409961685823755
90,0.1,2025,0.0,0.0,0.0
90,0.1,2026,0.0,0.0,0.03333333333333333
90,0.1,2027,0.0,0.0,0.0
90,0.1,2028,0.0,0.0,0.045454545454545456
90,0.1,2029,0.0,0.0,0.018867924528301886
90,0.2,2025,61586.999829831904,0.001231739996596638,0.02127659574468085
90,0.2,2026,1259.1857831403543,2.5183715662807085e-05,0.009523809523809525
90,0.2,2027,23673.614535737015,0.00047347229071474027,0.0
90,0.2,2028,0.0,0.0,0.027777777777777776
90,0.2,2029,37136.53081606781,0.0007427306163213562,0.009708737864077669
90,0.3,2025,0.0,0.0,0.02702702702702703
90,0.3,2026,10890.528350510993,0.00021781056701021984,0.006134969325153374
90,0.3,2027,13650.73333011183,0.0002730146666022366,0.012195121951219513
90,0.3,2028,3115.838990410266,6.231677980820532e-05,0.023809523809523808
90,0.3,2029,27748.27771218153,0.0005549655542436306,0.00641025641025641
90,0.4,2025,3093.883216616955,6.18776643323391e-05,0.017777777777777778
90,0.4,2026,20029.70458678543,0.0004005940917357086,0.0045871559633027525
90,0.4,2027,29466.953278976744,0.0005893390655795349,0.0049261083743842365
90,0.4,2028,15232.930437746945,0.0003046586087549389,0.01276595744680851
90,0.4,2029,11083.188248679848,0.00022166376497359695,0.015810276679841896
90,0.5,2025,23718.647313969013,0.0004743729462793803,0.007194244604316547
90,0.5,2026,28219.208600119648,0.0005643841720023929,0.014760147601476014
90,0.5,2027,40982.160746076785,0.0008196432149215356,0.00851063829787234
90,0.5,2028,1495.3618329407445,2.990723665881489e-05,0.017361111111111112
90,0.5,2029,3262.6968815105183,6.525393763021036e-05,0.01694915254237288
90,0.6,2025,4458.989677303257,8.917979354606514e-05,0.022988505747126436
90,0.6,2026,13948.974959318926,0.00027897949918637854,0.020527859237536656
90,0.6,2027,16172.535449952275,0.0003234507089990455,0.007434944237918215
